stock,entry_date,exit_date,holding_days,exit_reason,invested,exit_value,pnl,return_pct
ADC India Communications Limited,2001-09-28,2001-12-27,90,holding_period,50000.0,50000.0,0.0,0.0
Aditya Birla Real Estate Limited,2001-09-28,2001-12-27,90,holding_period,50000.0,67980.60507855934,17980.60507855934,0.35961210157118684
Aksh Optifibre Limited ,2001-09-28,2001-12-27,90,holding_period,50000.0,46745.87111690519,-3254.1288830948106,-0.06508257766189618
Apollo Hospitals Enterprise Limited ,2001-09-28,2001-12-27,90,holding_period,50000.0,71879.50407522373,21879.504075223726,0.4375900815044744
Archies Limited ,2001-09-28,2001-12-27,90,holding_period,50000.0,46743.06968463886,-3256.93031536114,-0.06513860630722279
Axis Bank Limited,2001-09-28,2001-12-27,90,holding_period,50000.0,50098.49746592883,98.4974659288273,0.001969949318576525
BPL Limited ,2001-09-28,2001-12-27,90,holding_period,50000.0,52844.1293883787,2844.1293883787002,0.056882587767574044
Bharat Heavy Electricals Limited,2001-09-28,2001-12-27,90,holding_period,50000.0,55207.04144246362,5207.041442463618,0.10414082884927245
Birla Cable Limited ,2001-09-28,2001-12-27,90,holding_period,50000.0,49999.99999999999,-7.275957614183426e-12,-1.1102230246251565e-16
Bosch Limited,2001-09-28,2001-12-27,90,holding_period,50000.0,64393.90298816942,14393.902988169422,0.28787805976338854
Britannia Industries Limited ,2001-09-28,2001-12-27,90,holding_period,50000.0,56981.55769327868,6981.557693278679,0.13963115386557368
CyberTech Systems and Software Limited ,2001-09-28,2001-12-27,90,holding_period,50000.0,124416.913276822,74416.913276822,1.48833826553644
Danlaw Technologies India Limited,2001-09-28,2001-12-27,90,holding_period,50000.0,50000.0,0.0,0.0
Gillette India Limited,2001-09-28,2001-12-27,90,holding_period,50000.0,47048.533664242976,-2951.4663357570244,-0.059029326715140495
HCL Technologies Limited ,2001-09-28,2001-12-27,90,holding_period,50000.0,96545.73129394,46545.73129394,0.9309146258787999
Hindustan Zinc Limited,2001-09-28,2001-12-27,90,holding_period,50000.0,68403.95876568412,18403.958765684118,0.3680791753136823
ICICI Bank Limited ,2001-09-28,2001-12-27,90,holding_period,50000.0,55997.20969566823,5997.209695668229,0.11994419391336453
IndusInd Bank Limited ,2001-09-28,2001-12-27,90,holding_period,50000.0,51522.84263959391,1522.8426395939096,0.030456852791878264
Infosys Limited ,2001-09-28,2001-12-27,90,holding_period,50000.0,82569.02110599792,32569.02110599792,0.6513804221199584
JSW Steel Limited,2001-09-28,2001-12-27,90,holding_period,50000.0,47727.37674041999,-2272.62325958001,-0.04545246519160018
Jagsonpal Pharmaceuticals Limited ,2001-09-28,2001-12-27,90,holding_period,50000.0,28827.770857913056,-21172.229142086944,-0.4234445828417389
Jindal Steel Limited ,2001-09-28,2001-12-27,90,holding_period,50000.0,50200.94811693442,200.9481169344217,0.00401896233868837
LCC Infotech Limited,2001-09-28,2001-12-27,90,holding_period,50000.0,50000.0,0.0,0.0
Mphasis Limited,2001-09-28,2001-12-27,90,holding_period,50000.0,132738.66482789678,82738.66482789678,1.6547732965579356
Piramal Enterprises Limited,2001-09-28,2001-12-27,90,holding_period,50000.0,50840.942303384574,840.9423033845742,0.016818846067691462
Reliance Industries Limited ,2001-09-28,2001-12-27,90,holding_period,50000.0,57114.51208433877,7114.51208433877,0.1422902416867755
Shree Rama Multi-Tech Limited ,2001-09-28,2001-12-27,90,holding_period,50000.0,68269.23076923078,18269.23076923078,0.36538461538461564
Tata Consumer Products Limited ,2001-09-28,2001-12-27,90,holding_period,50000.0,61587.51576743074,11587.515767430741,0.2317503153486149
The Karur Vysya Bank Limited ,2001-09-28,2001-12-27,90,holding_period,50000.0,52850.98186281195,2850.9818628119465,0.05701963725623882
Trigyn Technologies Limited,2001-09-28,2001-12-27,90,holding_period,50000.0,129184.9710982659,79184.9710982659,1.583699421965318
Wipro Limited,2001-09-28,2001-12-27,90,holding_period,50000.0,68960.39062128686,18960.39062128686,0.3792078124257372
Zee Entertainment Enterprises Limited ,2001-09-28,2001-12-27,90,holding_period,50000.0,56512.97296255032,6512.972962550317,0.13025945925100624
Hindustan Petroleum Corporation Limited ,2001-10-04,2002-01-02,90,holding_period,50000.0,57492.55412841274,7492.554128412739,0.14985108256825486
Aksh Optifibre Limited ,2001-12-27,2002-03-27,90,holding_period,50000.0,56451.69988366987,6451.699883669869,0.1290339976733974
Archies Limited ,2001-12-27,2002-03-27,90,holding_period,50000.0,58020.199272282116,8020.199272282116,0.16040398544564227
CyberTech Systems and Software Limited ,2001-12-27,2002-03-27,90,holding_period,50000.0,64253.17476315258,14253.17476315258,0.2850634952630515
Gillette India Limited,2001-12-27,2002-03-27,90,holding_period,50000.0,69251.13646481831,19251.136464818308,0.38502272929636616
ICICI Bank Limited ,2001-12-27,2002-03-27,90,holding_period,50000.0,74937.72917471416,24937.729174714157,0.49875458349428303
IndusInd Bank Limited ,2001-12-27,2002-03-27,90,holding_period,50000.0,85221.67487684729,35221.67487684729,0.7044334975369457
JSW Steel Limited,2001-12-27,2002-03-27,90,holding_period,50000.0,47618.9773699584,-2381.0226300416034,-0.04762045260083203
Jagsonpal Pharmaceuticals Limited ,2001-12-27,2002-03-27,90,holding_period,50000.0,49419.04297308085,-580.9570269191536,-0.011619140538383088
LCC Infotech Limited,2001-12-27,2002-03-27,90,holding_period,50000.0,50000.0,0.0,0.0
Mphasis Limited,2001-12-27,2002-03-27,90,holding_period,50000.0,121487.5419751025,71487.5419751025,1.42975083950205
Reliance Industries Limited ,2001-12-27,2002-03-27,90,holding_period,50000.0,49644.33378338317,-355.66621661683166,-0.007113324332336579
Wipro Limited,2001-12-27,2002-03-27,90,holding_period,50000.0,57590.80900856216,7590.809008562159,0.1518161801712432
Bosch Limited,2001-12-28,2002-03-28,90,holding_period,50000.0,53322.96991605771,3322.9699160577075,0.0664593983211541
Sri Havisha Hospitality and Infrastructure Limited,2002-03-13,2002-06-11,90,holding_period,50000.0,50000.0,0.0,0.0
LCC Infotech Limited,2002-03-27,2002-06-25,90,holding_period,50000.0,50000.0,0.0,0.0
HDFC Bank Limited ,2002-04-15,2002-07-15,91,holding_period,50000.0,47957.95599501146,-2042.0440049885365,-0.040840880099770716
Reliance Industries Limited ,2002-04-17,2002-07-16,90,holding_period,50000.0,44457.85191398453,-5542.14808601547,-0.11084296172030939
Lupin Limited,2002-05-20,2002-08-19,91,holding_period,50000.0,45038.26998856251,-4961.730011437488,-0.09923460022874975
Aksh Optifibre Limited ,2002-05-21,2002-08-19,90,holding_period,50000.0,50000.0,0.0,0.0
Infosys Limited ,2002-05-21,2002-08-19,90,holding_period,50000.0,44672.91745405707,-5327.0825459429325,-0.1065416509188587
HCL Technologies Limited ,2002-05-22,2002-08-20,90,holding_period,50000.0,49015.926648308676,-984.0733516913242,-0.01968146703382645
Hindustan Unilever Limited ,2002-05-23,2002-08-21,90,holding_period,50000.0,47403.795644840175,-2596.2043551598254,-0.051924087103196515
Trigyn Technologies Limited,2002-05-23,2002-08-21,90,holding_period,50000.0,50000.0,0.0,0.0
Asahi India Glass Limited,2002-05-30,2002-08-28,90,holding_period,50000.0,50000.0,0.0,0.0
Britannia Industries Limited ,2002-05-30,2002-08-28,90,holding_period,50000.0,48966.89176415854,-1033.108235841457,-0.020662164716829134
Dr. Reddy's Laboratories Limited,2002-05-30,2002-08-28,90,holding_period,50000.0,46358.41634973831,-3641.5836502616876,-0.07283167300523374
Wipro Limited,2002-06-07,2002-09-05,90,holding_period,50000.0,41730.485936968544,-8269.514063031456,-0.16539028126062916
HDFC Bank Limited ,2002-07-15,2002-10-14,91,holding_period,50000.0,49423.63994715385,-576.3600528461466,-0.011527201056922953
Reliance Industries Limited ,2002-07-16,2002-10-14,90,holding_period,50000.0,46956.18373798967,-3043.816262010332,-0.0608763252402067
Hindustan Zinc Limited,2002-07-24,2002-10-22,90,holding_period,50000.0,39408.85349872922,-10591.146501270778,-0.21182293002541552
Shree Rama Multi-Tech Limited ,2002-07-26,2002-10-24,90,holding_period,50000.0,25660.792951541855,-24339.207048458145,-0.4867841409691629
CyberTech Systems and Software Limited ,2002-07-29,2002-10-28,91,holding_period,50000.0,50000.0,0.0,0.0
Danlaw Technologies India Limited,2002-07-30,2002-10-28,90,holding_period,50000.0,50000.0,0.0,0.0
Aksh Optifibre Limited ,2002-08-19,2002-11-18,91,holding_period,50000.0,50000.0,0.0,0.0
Infosys Limited ,2002-08-19,2002-11-18,91,holding_period,50000.0,65920.98764253459,15920.987642534586,0.3184197528506918
Lupin Limited,2002-08-19,2002-11-18,91,holding_period,50000.0,46713.95456215901,-3286.0454378409922,-0.0657209087568198
HCL Technologies Limited ,2002-08-21,2002-11-19,90,holding_period,50000.0,41821.518094612795,-8178.481905387205,-0.16356963810774405
Trigyn Technologies Limited,2002-08-21,2002-11-19,90,holding_period,50000.0,50000.0,0.0,0.0
Asahi India Glass Limited,2002-08-28,2002-11-26,90,holding_period,50000.0,50000.0,0.0,0.0
Britannia Industries Limited ,2002-08-28,2002-11-26,90,holding_period,50000.0,50110.79712214522,110.79712214521714,0.0022159424429042396
Dr. Reddy's Laboratories Limited,2002-08-28,2002-11-26,90,holding_period,50000.0,43034.90538145547,-6965.094618544528,-0.13930189237089052
Bharti Airtel Limited,2002-09-02,2002-12-02,91,holding_period,50000.0,38677.81155015198,-11322.188449848021,-0.2264437689969604
Wipro Limited,2002-09-05,2002-12-04,90,holding_period,50000.0,61999.138087391766,11999.138087391766,0.2399827617478354
Sri Havisha Hospitality and Infrastructure Limited,2002-09-19,2002-12-18,90,holding_period,50000.0,50000.0,0.0,0.0
Zee Entertainment Enterprises Limited ,2002-09-19,2002-12-18,90,holding_period,50000.0,54216.21780284516,4216.21780284516,0.08432435605690314
LCC Infotech Limited,2002-09-24,2002-12-23,90,holding_period,50000.0,50000.0,0.0,0.0
Balaji Telefilms Limited ,2002-09-25,2002-12-24,90,holding_period,50000.0,41161.86587864734,-8838.134121352661,-0.17676268242705317
Bharat Petroleum Corporation Limited ,2002-09-27,2002-12-26,90,holding_period,50000.0,57384.07933529885,7384.079335298848,0.14768158670597686
