stock,entry_date,exit_date,holding_days,exit_reason,invested,exit_value,pnl,return_pct
CyberTech Systems and Software Limited ,2004-12-13,2009-11-17,1800,holding_period,50000.0,50000.0,0.0,0.0
Noida Toll Bridge Company Limited ,2006-05-23,2011-04-27,1800,holding_period,50000.0,44281.936831718274,-5718.063168281726,-0.11436126336563446
Apollo Tyres Limited ,2008-01-02,2012-12-06,1800,holding_period,50000.0,77915.47176030133,27915.471760301327,0.5583094352060265
Cinevista Limited ,2008-02-22,2013-01-28,1802,holding_period,50000.0,50000.0,0.0,0.0
City Union Bank Limited ,2008-03-17,2013-02-19,1800,holding_period,50000.0,195013.46889120614,145013.46889120614,2.900269377824123
Mahindra Lifespace Developers Limited,2008-03-18,2013-02-20,1800,holding_period,50000.0,54954.92693429161,4954.926934291609,0.09909853868583207
Sundram Fasteners Limited ,2008-03-24,2013-02-26,1800,holding_period,50000.0,74760.95072588437,24760.950725884366,0.49521901451768735
63 moons technologies limited,2008-05-30,2013-05-06,1802,holding_period,50000.0,24242.15625034521,-25757.84374965479,-0.5151568749930957
Manugraph India Limited,2008-06-06,2013-05-13,1802,holding_period,50000.0,50000.0,0.0,0.0
K.C.P. Sugar and Industries Corporation Limited,2008-06-09,2013-05-14,1800,holding_period,50000.0,50000.0,0.0,0.0
Rico Auto Industries Limited,2008-06-30,2013-06-04,1800,holding_period,50000.0,50000.0,0.0,0.0
Havells India Limited ,2008-07-01,2013-06-05,1800,holding_period,50000.0,241523.8765695338,191523.8765695338,3.8304775313906765
Rane Engine Valve Limited,2008-07-15,2013-06-19,1800,holding_period,50000.0,50000.0,0.0,0.0
Bajaj Holdings & Investment Limited,2008-07-29,2013-07-03,1800,holding_period,50000.0,126934.74488985754,76934.74488985754,1.5386948977971509
Entertainment Network (India) Limited ,2008-08-04,2013-07-09,1800,holding_period,50000.0,36823.65201439254,-13176.347985607463,-0.26352695971214923
The Phoenix Mills Limited,2008-08-14,2013-07-19,1800,holding_period,50000.0,66680.04934585687,16680.049345856867,0.33360098691713724
DCM Shriram Limited ,2008-08-29,2013-08-05,1802,holding_period,50000.0,46669.46870676871,-3330.531293231288,-0.06661062586462574
Vipul Limited,2008-09-02,2013-08-07,1800,holding_period,50000.0,27976.164073352087,-22023.835926647913,-0.4404767185329582
Walchandnagar Industries Limited ,2008-09-16,2013-08-21,1800,holding_period,50000.0,41616.673979594416,-8383.326020405584,-0.1676665204081117
JM Financial Limited,2008-09-23,2013-08-28,1800,holding_period,50000.0,20439.441542742454,-29560.558457257546,-0.5912111691451509
Rajesh Exports Limited ,2008-09-29,2013-09-03,1800,holding_period,50000.0,203390.62555801886,153390.62555801886,3.067812511160377
Bajaj Hindusthan Sugar Limited ,2008-10-06,2013-09-10,1800,holding_period,50000.0,32554.154830257266,-17445.845169742734,-0.3489169033948547
Hindustan Zinc Limited,2008-10-07,2013-09-11,1800,holding_period,50000.0,191406.2498909804,141406.2498909804,2.828124997819608
B.L. Kashyap and Sons Limited ,2008-10-10,2013-09-16,1802,holding_period,50000.0,35966.5175832406,-14033.482416759398,-0.2806696483351879
Kanoria Chemicals & Industries Limited ,2008-10-10,2013-09-16,1802,holding_period,50000.0,50000.0,0.0,0.0
Mangalam Cement Limited,2008-10-10,2013-09-16,1802,holding_period,50000.0,50000.0,0.0,0.0
NCC Limited,2008-10-10,2013-09-16,1802,holding_period,50000.0,20618.75846310088,-29381.24153689912,-0.5876248307379823
Royal Orchid Hotels Limited ,2008-10-10,2013-09-16,1802,holding_period,50000.0,50000.0,0.0,0.0
Country Club Hospitality & Holidays Limited,2008-10-16,2013-09-20,1800,holding_period,50000.0,22287.781870351715,-27712.218129648285,-0.5542443625929657
Emkay Global Financial Services Limited ,2008-10-16,2013-09-20,1800,holding_period,50000.0,50000.00000000001,7.275957614183426e-12,2.220446049250313e-16
TAJGVK Hotels & Resorts Limited ,2008-10-16,2013-09-20,1800,holding_period,50000.0,56255.37840926674,6255.378409266741,0.12510756818533486
Balkrishna Industries Limited,2008-10-20,2013-09-24,1800,holding_period,50000.0,288148.7126844392,238148.7126844392,4.7629742536887845
LMW Limited,2008-10-20,2013-09-24,1800,holding_period,50000.0,143499.49416101,93499.49416100999,1.8699898832202
Marathon Nextgen Realty Limited,2008-10-20,2013-09-24,1800,holding_period,50000.0,50000.0,0.0,0.0
Nahar Spinning Mills Limited,2008-10-20,2013-09-24,1800,holding_period,50000.0,50000.0,0.0,0.0
United Breweries Limited,2008-10-20,2013-09-24,1800,holding_period,50000.0,516584.13284063514,466584.13284063514,9.331682656812703
Godrej Industries Limited,2008-10-23,2013-09-27,1800,holding_period,50000.0,192094.76160695674,142094.76160695674,2.841895232139135
Tata Steel Limited,2008-10-23,2013-09-27,1800,holding_period,50000.0,91786.64312741146,41786.64312741146,0.8357328625482292
Vardhman Textiles Limited,2008-10-23,2013-09-27,1800,holding_period,50000.0,335043.4225326323,285043.4225326323,5.700868450652646
FCS Software Solutions Limited ,2008-10-24,2013-09-30,1802,holding_period,50000.0,50000.0,0.0,0.0
PTC India Limited ,2008-10-24,2013-09-30,1802,holding_period,50000.0,63241.918821632236,13241.918821632236,0.26483837643264474
Raymond Limited ,2008-10-24,2013-09-30,1802,holding_period,50000.0,144493.60601679902,94493.60601679902,1.8898721203359803
Simplex Infrastructures Limited,2008-10-24,2013-09-30,1802,holding_period,50000.0,14129.359187605718,-35870.64081239428,-0.7174128162478857
Bharat Forge Limited,2008-10-27,2013-10-01,1800,holding_period,50000.0,143433.94668803873,93433.94668803873,1.8686789337607745
