stock,entry_date,exit_date,holding_days,exit_reason,invested,exit_value,pnl,return_pct
Balaji Telefilms Limited ,2006-01-02,2008-12-17,1080,holding_period,50000.0,24135.575669488295,-25864.424330511705,-0.5172884866102341
CyberTech Systems and Software Limited ,2006-01-02,2008-12-17,1080,holding_period,50000.0,50000.0,0.0,0.0
Dr. Reddy's Laboratories Limited,2006-01-02,2008-12-17,1080,holding_period,50000.0,50409.721437191765,409.7214371917653,0.008194428743835358
Jagsonpal Pharmaceuticals Limited ,2006-01-02,2008-12-17,1080,holding_period,50000.0,50000.0,0.0,0.0
LCC Infotech Limited,2006-01-02,2008-12-17,1080,holding_period,50000.0,50000.0,0.0,0.0
Sundram Fasteners Limited ,2006-01-02,2008-12-17,1080,holding_period,50000.0,5513.662040438456,-44486.33795956154,-0.8897267591912309
Trigyn Technologies Limited,2006-01-02,2008-12-17,1080,holding_period,50000.0,50000.0,0.0,0.0
Coromandel International Limited ,2006-02-03,2009-01-19,1081,holding_period,50000.0,75115.81978477245,25115.81978477245,0.5023163956954491
Adani Enterprises Limited,2006-06-07,2009-05-22,1080,holding_period,50000.0,215363.70789428183,165363.70789428183,3.3072741578856366
Hindustan Petroleum Corporation Limited ,2006-06-12,2009-05-27,1080,holding_period,50000.0,75488.10618711967,25488.106187119673,0.5097621237423935
Shree Rama Multi-Tech Limited ,2006-06-12,2009-05-27,1080,holding_period,50000.0,50000.0,0.0,0.0
The Karur Vysya Bank Limited ,2006-07-19,2009-07-03,1080,holding_period,50000.0,82707.95220749892,32707.95220749892,0.6541590441499785
Havells India Limited ,2006-07-20,2009-07-06,1082,holding_period,50000.0,58123.64167643131,8123.641676431311,0.1624728335286263
Smartlink Holdings Limited ,2006-08-07,2009-07-22,1080,holding_period,50000.0,50000.0,0.0,0.0
Noida Toll Bridge Company Limited ,2006-09-29,2009-09-14,1081,holding_period,50000.0,58564.104936130185,8564.104936130185,0.1712820987226038
Cinevista Limited ,2006-12-11,2009-11-25,1080,holding_period,50000.0,50000.0,0.0,0.0
Apollo Tyres Limited ,2008-01-02,2011-01-03,1097,holding_period,50000.0,60832.64784677404,10832.647846774038,0.2166529569354807
DCM Shriram Limited ,2008-01-02,2011-01-03,1097,holding_period,50000.0,29026.831610004472,-20973.168389995528,-0.41946336779991056
E.I.D.- Parry (India) Limited ,2008-01-02,2011-01-03,1097,holding_period,50000.0,157464.39795480017,107464.39795480017,2.1492879590960032
TVS Motor Company Limited,2008-01-02,2011-01-03,1097,holding_period,50000.0,101251.74333026138,51251.74333026138,1.0250348666052278
FDC Limited,2008-01-10,2011-01-03,1089,holding_period,50000.0,132536.56418117177,82536.56418117177,1.6507312836234354
TAJGVK Hotels & Resorts Limited ,2008-01-11,2011-01-03,1088,holding_period,50000.0,41001.24414663297,-8998.75585336703,-0.1799751170673406
Manugraph India Limited,2008-01-21,2011-01-05,1080,holding_period,50000.0,50000.0,0.0,0.0
Vardhman Textiles Limited,2008-01-21,2011-01-05,1080,holding_period,50000.0,130173.3217327594,80173.3217327594,1.603466434655188
Aurobindo Pharma Limited ,2008-01-22,2011-01-06,1080,holding_period,50000.0,232160.568387003,182160.568387003,3.6432113677400597
Oracle Financial Services Software Limited,2008-01-22,2011-01-06,1080,holding_period,50000.0,119242.06866827415,69242.06866827415,1.3848413733654832
SRF Limited,2008-01-22,2011-01-06,1080,holding_period,50000.0,146353.6465603328,96353.6465603328,1.9270729312066561
City Union Bank Limited ,2008-01-23,2011-01-07,1080,holding_period,50000.0,90267.26068750609,40267.26068750609,0.8053452137501218
Rane Engine Valve Limited,2008-01-30,2011-01-14,1080,holding_period,50000.0,50000.0,0.0,0.0
Kanoria Chemicals & Industries Limited ,2008-02-29,2011-02-14,1081,holding_period,50000.0,50000.0,0.0,0.0
The Andhra Sugars Limited ,2008-03-07,2011-02-21,1081,holding_period,50000.0,50000.0,0.0,0.0
Wipro Limited,2008-03-13,2011-02-28,1082,holding_period,50000.0,100851.21848416397,50851.21848416397,1.0170243696832793
Summit Securities Limited,2008-03-17,2011-03-02,1080,holding_period,50000.0,50000.0,0.0,0.0
Bajaj Holdings & Investment Limited,2008-03-19,2011-03-04,1080,holding_period,50000.0,67512.20055553032,17512.20055553032,0.35024401111060643
United Breweries Limited,2008-03-19,2011-03-04,1080,holding_period,50000.0,159458.977178876,109458.977178876,2.18917954357752
Archies Limited ,2008-03-24,2011-03-09,1080,holding_period,50000.0,50000.0,0.0,0.0
Carborundum Universal Limited ,2008-03-24,2011-03-09,1080,holding_period,50000.0,112552.96075731462,62552.96075731462,1.2510592151462925
Rico Auto Industries Limited,2008-03-31,2011-03-16,1080,holding_period,50000.0,50000.0,0.0,0.0
Infosys Limited ,2008-04-15,2011-03-31,1080,holding_period,50000.0,107168.14288971282,57168.14288971282,1.1433628577942563
ACC Limited ,2008-05-06,2011-04-21,1080,holding_period,50000.0,75026.99282248475,25026.992822484754,0.500539856449695
Indian Oil Corporation Limited ,2008-05-14,2011-04-29,1080,holding_period,50000.0,86991.07080768832,36991.07080768832,0.7398214161537664
The Federal Bank Limited ,2008-05-27,2011-05-12,1080,holding_period,50000.0,101341.0631365272,51341.0631365272,1.026821262730544
Biocon Limited ,2008-05-28,2011-05-13,1080,holding_period,50000.0,79009.04254912568,29009.042549125676,0.5801808509825135
63 moons technologies limited,2008-05-30,2011-05-16,1081,holding_period,50000.0,24320.356491166054,-25679.643508833946,-0.513592870176679
Apollo Hospitals Enterprise Limited ,2008-05-30,2011-05-16,1081,holding_period,50000.0,103282.01589674281,53282.015896742814,1.0656403179348564
Mangalam Cement Limited,2008-05-30,2011-05-16,1081,holding_period,50000.0,50000.0,0.0,0.0
MIRC Electronics Limited ,2008-06-09,2011-05-25,1080,holding_period,50000.0,50000.0,0.0,0.0
Canara Bank ,2008-06-10,2011-05-26,1080,holding_period,50000.0,143520.2575798229,93520.25757982291,1.8704051515964584
Raymond Limited ,2008-06-10,2011-05-26,1080,holding_period,50000.0,74016.22940345589,24016.229403455887,0.4803245880691178
Nahar Industrial Enterprises Limited,2008-06-11,2011-05-27,1080,holding_period,50000.0,50000.0,0.0,0.0
Balkrishna Industries Limited,2008-06-19,2011-06-06,1082,holding_period,50000.0,74367.8716293155,24367.8716293155,0.4873574325863099
Godrej Industries Limited,2008-06-23,2011-06-08,1080,holding_period,50000.0,56222.92045390186,6222.920453901861,0.12445840907803718
Grasim Industries Limited ,2008-06-23,2011-06-08,1080,holding_period,50000.0,53306.8877710469,3306.8877710469023,0.06613775542093814
NCC Limited,2008-06-23,2011-06-08,1080,holding_period,50000.0,30515.97587753829,-19484.02412246171,-0.38968048244923414
Tata Steel Limited,2008-06-23,2011-06-08,1080,holding_period,50000.0,53838.981838987085,3838.981838987085,0.07677963677974176
Mahindra & Mahindra Limited ,2008-06-27,2011-06-13,1081,holding_period,50000.0,159165.15379102452,109165.15379102452,2.1833030758204903
Maruti Suzuki India Limited ,2008-06-27,2011-06-13,1081,holding_period,50000.0,95289.77160312928,45289.77160312928,0.9057954320625856
Union Bank of India ,2008-06-27,2011-06-13,1081,holding_period,50000.0,151515.39532564467,101515.39532564467,2.0303079065128933
Indian Overseas Bank ,2008-06-30,2011-06-15,1080,holding_period,50000.0,103372.01333392365,53372.01333392365,1.067440266678473
Hindalco Industries Limited,2008-07-01,2011-06-16,1080,holding_period,50000.0,100825.10723612862,50825.10723612862,1.0165021447225726
Punjab National Bank ,2008-07-01,2011-06-16,1080,holding_period,50000.0,149880.6304972946,99880.6304972946,1.9976126099458917
Tata Consumer Products Limited ,2008-07-01,2011-06-16,1080,holding_period,50000.0,67528.03562104121,17528.035621041214,0.3505607124208243
The Great Eastern Shipping Company Limited,2008-07-01,2011-06-16,1080,holding_period,50000.0,42729.79132794371,-7270.2086720562875,-0.14540417344112577
The Phoenix Mills Limited,2008-07-15,2011-06-30,1080,holding_period,50000.0,126455.93423616551,76455.93423616551,1.5291186847233105
IL&FS Investment Managers Limited ,2008-07-31,2011-07-18,1082,holding_period,50000.0,59074.763767805554,9074.763767805554,0.18149527535611099
Greaves Cotton Limited,2008-08-08,2011-07-25,1081,holding_period,50000.0,119727.18764147823,69727.18764147823,1.3945437528295646
Mahindra Lifespace Developers Limited,2008-08-20,2011-08-05,1080,holding_period,50000.0,37400.58467018652,-12599.415329813477,-0.2519883065962696
Sundaram Finance Limited ,2008-08-22,2011-08-08,1081,holding_period,50000.0,88662.25842380327,38662.25842380327,0.7732451684760655
Bharat Electronics Limited,2008-08-25,2011-08-10,1080,holding_period,50000.0,87089.59278226181,37089.59278226181,0.7417918556452363
PTC India Limited ,2008-08-25,2011-08-10,1080,holding_period,50000.0,62098.000760471485,12098.000760471485,0.24196001520942967
Bajaj Hindusthan Sugar Limited ,2008-09-05,2011-08-22,1081,holding_period,50000.0,26873.88157568893,-23126.11842431107,-0.4625223684862214
Gujarat Alkalies and Chemicals Limited ,2008-09-18,2011-09-05,1082,holding_period,50000.0,58062.53035091464,8062.53035091464,0.16125060701829286
Asahi India Glass Limited,2008-09-19,2011-09-05,1081,holding_period,50000.0,69543.63023938166,19543.63023938166,0.3908726047876332
Birla Cable Limited ,2008-09-19,2011-09-05,1081,holding_period,50000.0,49999.99999999999,-7.275957614183426e-12,-1.1102230246251565e-16
Finolex Industries Limited ,2008-09-26,2011-09-12,1081,holding_period,50000.0,70155.79588500812,20155.79588500812,0.4031159177001624
Bharat Bijlee Limited,2008-09-29,2011-09-14,1080,holding_period,50000.0,43392.148037673745,-6607.851962326255,-0.1321570392465251
Sterlite Technologies Limited,2008-09-29,2011-09-14,1080,holding_period,50000.0,101506.13118208673,51506.13118208673,1.0301226236417347
Marathon Nextgen Realty Limited,2008-09-30,2011-09-15,1080,holding_period,50000.0,50000.0,0.0,0.0
Jubilant Pharmova Limited,2008-10-03,2011-09-19,1081,holding_period,50000.0,44545.62198505969,-5454.37801494031,-0.10908756029880617
Nesco Limited,2008-10-06,2011-09-21,1080,holding_period,50000.0,92151.13724249457,42151.13724249457,0.8430227448498915
Steel Authority of India Limited ,2008-10-06,2011-09-21,1080,holding_period,50000.0,51919.56098825974,1919.5609882597419,0.03839121976519477
Finolex Cables Limited ,2008-10-07,2011-09-22,1080,holding_period,50000.0,51256.59259208007,1256.5925920800728,0.025131851841601494
Siemens Limited ,2008-10-07,2011-09-22,1080,holding_period,50000.0,120319.79844957647,70319.79844957647,1.4063959689915295
Tamilnadu Petroproducts Limited,2008-10-07,2011-09-22,1080,holding_period,50000.0,50000.00000000001,7.275957614183426e-12,2.220446049250313e-16
The Indian Hotels Company Limited,2008-10-07,2011-09-22,1080,holding_period,50000.0,68026.6100773197,18026.610077319696,0.36053220154639387
The KCP Limited ,2008-10-07,2011-09-22,1080,holding_period,50000.0,38939.36750091401,-11060.632499085987,-0.22121264998171974
Voltas Limited ,2008-10-07,2011-09-22,1080,holding_period,50000.0,77909.22453201511,27909.224532015112,0.5581844906403022
3M India Limited,2008-10-08,2011-09-23,1080,holding_period,50000.0,191848.50728454854,141848.50728454854,2.836970145690971
United Spirits Limited ,2008-10-08,2011-09-23,1080,holding_period,50000.0,58421.865000457125,8421.865000457125,0.1684373000091426
Glenmark Pharmaceuticals Limited ,2008-10-10,2011-09-26,1081,holding_period,50000.0,48625.64746028626,-1374.3525397137419,-0.027487050794274825
Graphite India Limited,2008-10-10,2011-09-26,1081,holding_period,50000.0,128884.77992254855,78884.77992254855,1.5776955984509708
Jindal Drilling & Industries Limited,2008-10-10,2011-09-26,1081,holding_period,50000.0,38870.31085939737,-11129.689140602633,-0.22259378281205267
Mphasis Limited,2008-10-10,2011-09-26,1081,holding_period,50000.0,122543.98161814107,72543.98161814107,1.4508796323628212
Mukand Limited,2008-10-10,2011-09-26,1081,holding_period,50000.0,33355.64112972533,-16644.35887027467,-0.33288717740549345
National Fertilizers Limited,2008-10-10,2011-09-26,1081,holding_period,50000.0,133834.53172906933,83834.53172906933,1.6766906345813868
UPL Limited,2008-10-10,2011-09-26,1081,holding_period,50000.0,76129.52001467021,26129.520014670212,0.5225904002934043
Indraprastha Gas Limited ,2008-10-13,2011-09-28,1080,holding_period,50000.0,202526.17795699585,152526.17795699585,3.0505235591399167
Jindal Steel Limited ,2008-10-15,2011-09-30,1080,holding_period,50000.0,196634.33209148716,146634.33209148716,2.932686641829743
Tata Chemicals Limited,2008-10-15,2011-09-30,1080,holding_period,50000.0,107325.49334165004,57325.49334165004,1.146509866833001
Kotak Mahindra Bank Limited,2008-10-16,2011-10-03,1082,holding_period,50000.0,101824.94090002685,51824.94090002685,1.036498818000537
Zydus Lifesciences Limited ,2008-10-16,2011-10-03,1082,holding_period,50000.0,237777.4821211394,187777.4821211394,3.755549642422788
Schaeffler India Limited,2008-10-17,2011-10-03,1081,holding_period,50000.0,222898.46780720606,172898.46780720606,3.4579693561441216
Grindwell Norton Limited,2008-10-20,2011-10-05,1080,holding_period,50000.0,145000.0,95000.0,1.9
BPL Limited ,2008-10-23,2011-10-10,1082,holding_period,50000.0,50000.0,0.0,0.0
