stock,entry_date,exit_date,holding_days,exit_reason,invested,exit_value,pnl,return_pct
Aksh Optifibre Limited ,2001-04-02,2004-03-17,1080,holding_period,50000.0,70285.3580164021,20285.358016402097,0.405707160328042
Apollo Hospitals Enterprise Limited ,2001-04-02,2004-03-17,1080,holding_period,50000.0,73121.34891131174,23121.34891131174,0.4624269782262347
BPL Limited ,2001-04-02,2004-03-17,1080,holding_period,50000.0,37817.63826606876,-12182.36173393124,-0.2436472346786248
Balaji Telefilms Limited ,2001-04-02,2004-03-17,1080,holding_period,50000.0,13528.705255930503,-36471.2947440695,-0.7294258948813899
Bank of India Limited ,2001-04-02,2004-03-17,1080,holding_period,50000.0,50000.0,0.0,0.0
Birla Cable Limited ,2001-04-02,2004-03-17,1080,holding_period,50000.0,49999.99999999999,-7.275957614183426e-12,-1.1102230246251565e-16
Danlaw Technologies India Limited,2001-04-02,2004-03-17,1080,holding_period,50000.0,50000.0,0.0,0.0
Finolex Cables Limited ,2001-04-02,2004-03-17,1080,holding_period,50000.0,37253.39152684983,-12746.608473150169,-0.25493216946300334
Grasim Industries Limited ,2001-04-02,2004-03-17,1080,holding_period,50000.0,214445.65145453592,164445.65145453592,3.2889130290907183
HCL Technologies Limited ,2001-04-02,2004-03-17,1080,holding_period,50000.0,39527.54093547123,-10472.459064528768,-0.20944918129057533
Infosys Limited ,2001-04-02,2004-03-17,1080,holding_period,50000.0,61587.22513795615,11587.22513795615,0.23174450275912295
Ingersoll-Rand (India) Limited ,2001-04-02,2004-03-17,1080,holding_period,50000.0,92753.21709434091,42753.217094340915,0.8550643418868182
JSW Steel Limited,2001-04-02,2004-03-17,1080,holding_period,50000.0,113494.27514306808,63494.27514306808,1.2698855028613618
Jagsonpal Pharmaceuticals Limited ,2001-04-02,2004-03-17,1080,holding_period,50000.0,12731.609087018647,-37268.390912981355,-0.7453678182596271
Jindal Steel Limited ,2001-04-02,2004-03-17,1080,holding_period,50000.0,330623.0891115624,280623.0891115624,5.612461782231248
Kotak Mahindra Bank Limited,2001-04-02,2004-03-17,1080,holding_period,50000.0,122548.40737724633,72548.40737724633,1.4509681475449265
LCC Infotech Limited,2001-04-02,2004-03-17,1080,holding_period,50000.0,50000.0,0.0,0.0
Lupin Limited,2001-04-02,2004-03-17,1080,holding_period,50000.0,436824.7166251006,386824.7166251006,7.736494332502012
Mphasis Limited,2001-04-02,2004-03-17,1080,holding_period,50000.0,833663.8909916729,783663.8909916729,15.673277819833459
Sri Havisha Hospitality and Infrastructure Limited,2001-04-02,2004-03-17,1080,holding_period,50000.0,50000.0,0.0,0.0
Sundram Fasteners Limited ,2001-04-02,2004-03-17,1080,holding_period,50000.0,22437.46739936922,-27562.53260063078,-0.5512506520126156
Trigyn Technologies Limited,2001-04-02,2004-03-17,1080,holding_period,50000.0,109432.0318548833,59432.0318548833,1.188640637097666
Wipro Limited,2001-04-02,2004-03-17,1080,holding_period,50000.0,58073.0316789734,8073.031678973399,0.16146063357946794
Zee Entertainment Enterprises Limited ,2001-04-02,2004-03-17,1080,holding_period,50000.0,47968.30279727882,-2031.6972027211814,-0.040633944054423665
Siemens Limited ,2001-04-09,2004-03-24,1080,holding_period,50000.0,199694.48865797743,149694.48865797743,2.9938897731595486
Rashtriya Chemicals and Fertilizers Limited ,2001-04-10,2004-03-25,1080,holding_period,50000.0,345945.7782335632,295945.7782335632,5.918915564671264
Castrol India Limited,2001-04-11,2004-03-26,1080,holding_period,50000.0,44060.40468131196,-5939.595318688043,-0.11879190637376091
Tata Power Company Limited,2001-04-11,2004-03-26,1080,holding_period,50000.0,322836.3877789216,272836.3877789216,5.456727755578432
The Karur Vysya Bank Limited ,2001-04-11,2004-03-26,1080,holding_period,50000.0,109716.42268404116,59716.42268404116,1.1943284536808232
Balrampur Chini Mills Limited ,2001-04-12,2004-03-29,1082,holding_period,50000.0,197310.35447109,147310.35447109,2.9462070894217995
Reliance Industries Limited ,2001-04-12,2004-03-29,1082,holding_period,50000.0,1345671.5706356692,1295671.5706356692,25.913431412713383
Shree Rama Multi-Tech Limited ,2001-04-12,2004-03-29,1082,holding_period,50000.0,14218.958611481978,-35781.041388518024,-0.7156208277703604
Tata Consumer Products Limited ,2001-04-12,2004-03-29,1082,holding_period,50000.0,82297.08039506024,32297.080395060242,0.6459416079012048
Hero MotoCorp Limited,2001-04-16,2004-03-31,1080,holding_period,50000.0,196415.72453228873,146415.72453228873,2.9283144906457745
Marico Limited,2001-04-24,2004-04-08,1080,holding_period,50000.0,121107.66110157591,71107.66110157591,1.4221532220315183
HDFC Bank Limited ,2001-04-27,2004-04-12,1081,holding_period,50000.0,93324.29415847373,43324.29415847373,0.8664858831694746
ADC India Communications Limited,2001-05-11,2004-04-26,1081,holding_period,50000.0,50000.0,0.0,0.0
Havells India Limited ,2001-05-23,2004-05-07,1080,holding_period,50000.0,48558.19444330582,-1441.8055566941766,-0.028836111133883513
Axis Bank Limited,2001-05-30,2004-05-14,1080,holding_period,50000.0,320418.8075414718,270418.8075414718,5.408376150829436
Dr. Reddy's Laboratories Limited,2001-05-30,2004-05-14,1080,holding_period,50000.0,83212.2089821382,33212.208982138196,0.6642441796427638
Aditya Birla Real Estate Limited,2001-07-02,2004-06-16,1080,holding_period,50000.0,165522.90156969393,115522.90156969393,2.3104580313938787
Archies Limited ,2001-07-02,2004-06-16,1080,holding_period,50000.0,44982.86316899552,-5017.136831004478,-0.10034273662008952
Bosch Limited,2001-07-02,2004-06-16,1080,holding_period,50000.0,243521.71408597016,193521.71408597016,3.870434281719403
CyberTech Systems and Software Limited ,2001-07-02,2004-06-16,1080,holding_period,50000.0,76602.90300874748,26602.903008747482,0.5320580601749496
Gillette India Limited,2001-07-02,2004-06-16,1080,holding_period,50000.0,77220.4727253484,27220.4727253484,0.544409454506968
Hindustan Zinc Limited,2001-07-02,2004-06-16,1080,holding_period,50000.0,199605.1374482911,149605.1374482911,2.992102748965822
IndusInd Bank Limited ,2001-07-02,2004-06-16,1080,holding_period,50000.0,282328.4940944882,232328.4940944882,4.646569881889764
Piramal Enterprises Limited,2001-07-02,2004-06-16,1080,holding_period,50000.0,160802.98448338627,110802.98448338627,2.2160596896677256
ICICI Bank Limited ,2001-07-04,2004-06-18,1080,holding_period,50000.0,83710.13837501717,33710.138375017166,0.6742027675003432
