stock,entry_date,exit_date,holding_days,exit_reason,invested,exit_value,pnl,return_pct
The India Cements Limited ,2004-06-28,2006-02-02,584,sell_threshold,50000.0,237499.67155315942,187499.67155315942,3.7499934310631886
Adani Enterprises Limited,2004-07-28,2008-01-02,1253,sell_threshold,50000.0,1032541.0609991471,982541.0609991471,19.65082121998294
Rajesh Exports Limited ,2006-06-14,2008-01-02,567,sell_threshold,50000.0,285547.124600639,235547.12460063898,4.71094249201278
Ajmera Realty & Infra India Limited,2008-11-25,2009-06-01,188,sell_threshold,50000.0,106900.5948623783,56900.594862378304,1.1380118972475661
Bajaj Hindusthan Sugar Limited ,2008-10-10,2009-06-05,238,sell_threshold,50000.0,168021.90415332434,118021.90415332434,2.360438083066487
Sterlite Technologies Limited,2008-10-24,2009-09-03,314,sell_threshold,50000.0,239337.47296759454,189337.47296759454,3.786749459351891
Hindalco Industries Limited,2008-10-24,2009-09-08,319,sell_threshold,50000.0,183582.24165463474,133582.24165463474,2.671644833092695
FCS Software Solutions Limited ,2008-10-27,2009-10-12,350,sell_threshold,50000.0,50000.0,0.0,0.0
Oracle Financial Services Software Limited,2008-10-17,2009-12-30,439,sell_threshold,50000.0,271223.19733611535,221223.19733611535,4.424463946722307
JSW Steel Limited,2008-10-17,2011-01-03,808,sell_threshold,50000.0,286707.39686724165,236707.39686724165,4.734147937344833
Handson Global Management (HGM) Limited ,2008-10-20,2011-01-03,805,sell_threshold,50000.0,50000.0,0.0,0.0
Tata Steel Limited,2008-10-24,2011-01-03,801,sell_threshold,50000.0,243590.5027038339,193590.5027038339,3.8718100540766773
Eicher Motors Limited,2009-05-04,2011-02-07,644,sell_threshold,50000.0,262300.04899700254,212300.04899700254,4.24600097994005
GFL Limited ,2008-10-27,2011-07-25,1001,sell_threshold,50000.0,340952.66701709596,290952.66701709596,5.819053340341919
Wockhardt Limited ,2012-05-22,2012-11-15,177,sell_threshold,50000.0,123290.71284752981,73290.71284752981,1.4658142569505963
Asahi India Glass Limited,2002-05-30,2014-04-07,4330,sell_threshold,50000.0,282261.5262321144,232261.5262321144,4.6452305246422885
Shree Rama Multi-Tech Limited ,2006-06-12,2014-05-27,2906,sell_threshold,50000.0,50000.0,0.0,0.0
Rollatainers Limited,2013-10-23,2015-01-01,435,sell_threshold,50000.0,49999.99999999999,-7.275957614183426e-12,-1.1102230246251565e-16
Lupin Limited,2002-05-20,2015-03-02,4669,sell_threshold,50000.0,8571320.638208026,8521320.638208026,170.42641276416052
New Delhi Television Limited ,2008-10-16,2015-04-08,2365,sell_threshold,50000.0,37592.08519483324,-12407.914805166758,-0.24815829610333517
TVS Electronics Limited ,2008-07-01,2015-08-11,2597,sell_threshold,50000.0,50000.0,0.0,0.0
BPL Limited ,2008-03-24,2015-12-01,2808,sell_threshold,50000.0,50000.0,0.0,0.0
Shree Rama Multi-Tech Limited ,2015-11-06,2016-01-04,59,sell_threshold,50000.0,50000.0,0.0,0.0
Dhanuka Agritech Limited,2016-01-04,2016-08-31,240,sell_threshold,50000.0,73885.8213944344,23885.821394434402,0.47771642788868807
Aditya Birla Real Estate Limited,2008-10-27,2016-09-14,2879,sell_threshold,50000.0,338563.3895139556,288563.3895139556,5.771267790279112
BPL Limited ,2016-11-09,2016-11-30,21,sell_threshold,50000.0,50000.0,0.0,0.0
Mukand Limited,2008-10-27,2017-05-24,3131,sell_threshold,50000.0,49406.054828208195,-593.9451717918055,-0.011878903435836086
Handson Global Management (HGM) Limited ,2015-05-22,2017-05-29,738,sell_threshold,50000.0,50000.0,0.0,0.0
KEC International Limited ,2008-10-24,2017-12-07,3331,sell_threshold,50000.0,638321.9019840009,588321.9019840009,11.766438039680018
FCS Software Solutions Limited ,2017-12-04,2018-02-06,64,sell_threshold,50000.0,50000.0,0.0,0.0
Jindal Photo Limited ,2018-05-30,2018-09-07,100,sell_threshold,50000.0,50000.0,0.0,0.0
Yes Bank Limited ,2020-03-06,2020-05-07,62,sell_threshold,50000.0,428098.02979500196,378098.02979500196,7.5619605959000396
Borosil Renewables Limited,2020-03-06,2020-06-26,112,sell_threshold,50000.0,132430.96051877388,82430.96051877388,1.6486192103754775
Adani Enterprises Limited,2015-06-03,2021-02-12,2081,sell_threshold,50000.0,327653.7486363353,277653.7486363353,5.553074972726706
Jindal Photo Limited ,2019-05-30,2021-03-16,656,sell_threshold,50000.0,50000.0,0.0,0.0
T. Spiritual World Limited,2011-12-29,2021-05-31,3441,sell_threshold,50000.0,50000.0,0.0,0.0
Sobha Limited ,2020-03-24,2021-07-15,478,sell_threshold,50000.0,236897.6008615715,186897.6008615715,3.7379520172314296
Aptech Limited ,2008-10-24,2021-10-26,4750,sell_threshold,50000.0,131672.16958093192,81672.16958093192,1.6334433916186386
MMTC Limited,2013-03-28,2021-10-27,3135,sell_threshold,50000.0,16693.851944792976,-33306.14805520703,-0.6661229611041405
Indian Infotech and Software Limited,2015-01-01,2021-12-27,2552,sell_threshold,50000.0,50000.0,0.0,0.0
Smartlink Holdings Limited ,2012-05-15,2021-12-28,3514,sell_threshold,50000.0,50000.0,0.0,0.0
MPS Infotecnics Limited ,2013-05-09,2022-01-07,3165,sell_threshold,50000.0,29615.307014594124,-20384.692985405876,-0.40769385970811756
Raymond Limited ,2020-03-24,2022-03-31,737,sell_threshold,50000.0,196631.86793438744,146631.86793438744,2.932637358687749
Vakrangee Limited,2018-05-10,2023-08-11,1919,sell_threshold,50000.0,12531.628358884456,-37468.37164111555,-0.7493674328223109
Carborundum Universal Limited ,2004-08-17,2024-04-25,7191,sell_threshold,50000.0,4349159.043393684,4299159.043393684,85.98318086787367
LCC Infotech Limited,2001-04-02,2024-05-22,8451,sell_threshold,50000.0,50000.0,0.0,0.0
Precot Limited ,2008-07-24,2024-12-05,5978,sell_threshold,50000.0,50000.0,0.0,0.0
