stock,entry_date,exit_date,holding_days,exit_reason,invested,exit_value,pnl,return_pct
Shree Rama Multi-Tech Limited ,2004-12-13,2006-01-02,385,sell_threshold,50000.0,50000.0,0.0,0.0
Archies Limited ,2004-12-13,2006-01-13,396,sell_threshold,50000.0,50000.0,0.0,0.0
Reliance Industries Limited ,2004-12-16,2008-01-02,1112,sell_threshold,50000.0,290762.49464809906,240762.49464809906,4.815249892961981
Adani Enterprises Limited,2006-01-02,2008-01-02,730,sell_threshold,50000.0,1155106.985061988,1105106.985061988,22.10213970123976
Piramal Enterprises Limited,2006-06-09,2008-01-02,572,sell_threshold,50000.0,115319.47175468715,65319.471754687154,1.306389435093743
The Karur Vysya Bank Limited ,2006-07-19,2008-01-02,532,sell_threshold,50000.0,141709.9770374512,91709.9770374512,1.8341995407490241
United Breweries Limited,2006-08-24,2008-01-02,496,sell_threshold,50000.0,140061.96423295894,90061.96423295894,1.8012392846591787
Cinevista Limited ,2006-10-05,2008-01-02,454,sell_threshold,50000.0,50000.0,0.0,0.0
National Fertilizers Limited,2006-11-08,2008-01-02,420,sell_threshold,50000.0,146366.47836870546,96366.47836870546,1.9273295673741093
The Great Eastern Shipping Company Limited,2006-12-29,2008-01-02,369,sell_threshold,50000.0,135914.0849801412,85914.0849801412,1.7182816996028238
Indian Oil Corporation Limited ,2006-06-13,2008-01-03,569,sell_threshold,50000.0,125055.75443267752,75055.75443267752,1.5011150886535507
Summit Securities Limited,2006-02-20,2008-01-17,696,sell_threshold,50000.0,33170.886609162255,-16829.113390837745,-0.33658226781675493
Jindal Steel Limited ,2008-10-06,2009-05-22,228,sell_threshold,50000.0,110194.38573291186,60194.38573291186,1.2038877146582374
Mphasis Limited,2008-03-13,2009-08-18,523,sell_threshold,50000.0,144176.69851086935,94176.69851086935,1.8835339702173868
Dhanlaxmi Bank Limited,2008-10-07,2009-09-10,338,sell_threshold,50000.0,123612.20254823561,73612.20254823561,1.4722440509647123
JSW Steel Limited,2008-10-01,2009-10-07,371,sell_threshold,50000.0,97041.70873428388,47041.70873428388,0.9408341746856776
MRF Limited ,2008-10-14,2009-10-12,363,sell_threshold,50000.0,114605.15373678252,64605.15373678252,1.2921030747356506
IndusInd Bank Limited ,2008-09-15,2009-10-14,394,sell_threshold,50000.0,132164.64033740337,82164.64033740337,1.6432928067480672
State Bank of India ,2008-07-01,2009-10-15,471,sell_threshold,50000.0,113561.88438032848,63561.88438032848,1.2712376876065696
Bank of Baroda Limited ,2008-07-01,2009-11-11,498,sell_threshold,50000.0,142747.31184311426,92747.31184311426,1.8549462368622853
Procter & Gamble Hygiene and Health Care Limited,2008-09-25,2009-11-19,420,sell_threshold,50000.0,125352.95689292719,75352.95689292719,1.5070591378585436
Sterlite Technologies Limited,2008-09-25,2009-12-01,432,sell_threshold,50000.0,106996.18254328532,56996.18254328532,1.1399236508657062
Bharat Petroleum Corporation Limited ,2008-06-04,2009-12-07,551,sell_threshold,50000.0,96734.40547494388,46734.40547494388,0.9346881094988777
Coromandel International Limited ,2006-01-02,2011-01-03,1827,sell_threshold,50000.0,471310.39803566533,421310.39803566533,8.426207960713306
TVS Motor Company Limited,2006-07-18,2011-01-03,1630,sell_threshold,50000.0,86925.38102679815,36925.381026798146,0.7385076205359629
Zydus Lifesciences Limited ,2008-01-18,2011-01-03,1081,sell_threshold,50000.0,228697.69378515848,178697.69378515848,3.57395387570317
Canara Bank ,2008-03-04,2011-01-03,1035,sell_threshold,50000.0,138133.472367049,88133.47236704899,1.7626694473409796
Lupin Limited,2008-03-17,2011-01-03,1022,sell_threshold,50000.0,285469.7470973981,235469.7470973981,4.709394941947962
National Fertilizers Limited,2008-03-24,2011-01-03,1015,sell_threshold,50000.0,183306.93936633837,133306.93936633837,2.6661387873267675
Indraprastha Gas Limited ,2008-05-30,2011-01-03,948,sell_threshold,50000.0,140978.66523368593,90978.66523368593,1.8195733046737184
Hero MotoCorp Limited,2008-06-10,2011-01-03,937,sell_threshold,50000.0,130043.88751794612,80043.88751794612,1.6008777503589222
Punjab National Bank ,2008-06-19,2011-01-03,928,sell_threshold,50000.0,140513.67202932734,90513.67202932734,1.8102734405865468
