stock,entry_date,exit_date,holding_days,exit_reason,invested,exit_value,pnl,return_pct
Apollo Hospitals Enterprise Limited ,2001-08-21,2001-12-04,105,sell_threshold,50000.0,108061.68430799979,58061.68430799979,1.1612336861599957
Aditya Birla Real Estate Limited,2001-09-17,2001-12-04,78,sell_threshold,50000.0,109051.09419780971,59051.09419780971,1.1810218839561943
Hindustan Petroleum Corporation Limited ,2001-09-17,2002-02-05,141,sell_threshold,50000.0,104898.3973873658,54898.397387365796,1.0979679477473159
Hindustan Zinc Limited,2001-09-21,2002-02-06,138,sell_threshold,50000.0,108494.2039076792,58494.2039076792,1.1698840781535842
Danlaw Technologies India Limited,2001-07-31,2002-04-15,258,sell_threshold,50000.0,50000.0,0.0,0.0
JSW Steel Limited,2001-07-24,2002-06-17,328,sell_threshold,50000.0,99122.01284064566,49122.012840645664,0.9824402568129134
Sri Havisha Hospitality and Infrastructure Limited,2002-04-24,2002-06-19,56,sell_threshold,50000.0,50000.0,0.0,0.0
Danlaw Technologies India Limited,2002-10-03,2002-11-29,57,sell_threshold,50000.0,50000.0,0.0,0.0
Jindal Steel Limited ,2001-07-02,2003-05-28,695,sell_threshold,50000.0,143167.73857940038,93167.73857940038,1.8633547715880074
Sterlite Technologies Limited,2003-03-24,2003-06-24,92,sell_threshold,50000.0,76592.6129355535,26592.612935553494,0.5318522587110699
Bharti Airtel Limited,2002-07-11,2003-08-19,404,sell_threshold,50000.0,95223.42064714945,45223.420647149454,0.9044684129429892
Cinevista Limited ,2003-03-31,2003-11-28,242,sell_threshold,50000.0,50000.0,0.0,0.0
Tata Consumer Products Limited ,2001-09-17,2003-12-15,819,sell_threshold,50000.0,135223.34605140018,85223.34605140018,1.7044669210280037
Bosch Limited,2001-07-02,2004-03-11,983,sell_threshold,50000.0,282145.6968151361,232145.69681513612,4.6429139363027225
Lupin Limited,2002-05-20,2004-04-28,709,sell_threshold,50000.0,351022.0537838165,301022.0537838165,6.02044107567633
Asahi India Glass Limited,2002-05-30,2004-05-13,714,sell_threshold,50000.0,188649.59497312436,138649.59497312436,2.7729918994624874
