stock,entry_date,exit_date,holding_days,exit_reason,invested,exit_value,pnl,return_pct
Balaji Telefilms Limited ,2006-01-02,2006-04-03,91,holding_period,50000.0,62508.49921089894,12508.499210898939,0.25016998421797876
Jagsonpal Pharmaceuticals Limited ,2006-01-02,2006-04-03,91,holding_period,50000.0,50000.0,0.0,0.0
Trigyn Technologies Limited,2006-01-02,2006-04-03,91,holding_period,50000.0,50000.0,0.0,0.0
Jagsonpal Pharmaceuticals Limited ,2006-04-03,2006-07-03,91,holding_period,50000.0,50000.0,0.0,0.0
Jagsonpal Pharmaceuticals Limited ,2006-07-03,2006-10-02,91,holding_period,50000.0,50000.0,0.0,0.0
Noida Toll Bridge Company Limited ,2006-09-29,2006-12-28,90,holding_period,50000.0,50000.0,0.0,0.0
Sundram Fasteners Limited ,2006-09-29,2006-12-28,90,holding_period,50000.0,66027.50231234853,16027.50231234853,0.3205500462469706
Jagsonpal Pharmaceuticals Limited ,2006-10-03,2008-01-02,456,holding_period,50000.0,50000.0,0.0,0.0
Noida Toll Bridge Company Limited ,2006-12-28,2008-01-02,370,holding_period,50000.0,116769.27465174186,66769.27465174186,1.335385493034837
Apollo Tyres Limited ,2008-01-02,2008-04-01,90,holding_period,50000.0,33700.972451891525,-16299.027548108475,-0.3259805509621695
Sundram Fasteners Limited ,2008-01-02,2008-04-01,90,holding_period,50000.0,25195.331092336983,-24804.668907663017,-0.4960933781532604
DCM Shriram Limited ,2008-01-16,2008-04-15,90,holding_period,50000.0,36530.11072689735,-13469.88927310265,-0.26939778546205295
Noida Toll Bridge Company Limited ,2008-01-22,2008-04-21,90,holding_period,50000.0,44901.458698437484,-5098.541301562516,-0.1019708260312503
City Union Bank Limited ,2008-01-23,2008-04-22,90,holding_period,50000.0,41840.490797546016,-8159.5092024539845,-0.1631901840490797
Cinevista Limited ,2008-01-25,2008-04-24,90,holding_period,50000.0,50000.0,0.0,0.0
TVS Motor Company Limited,2008-02-11,2008-05-12,91,holding_period,50000.0,54411.74318700875,4411.743187008753,0.08823486374017508
Kanoria Chemicals & Industries Limited ,2008-03-10,2008-06-09,91,holding_period,50000.0,50000.0,0.0,0.0
Bajaj Holdings & Investment Limited,2008-03-19,2008-06-17,90,holding_period,50000.0,39249.39580246883,-10750.604197531167,-0.21501208395062332
Rico Auto Industries Limited,2008-03-31,2008-06-30,91,holding_period,50000.0,50000.0,0.0,0.0
Apollo Tyres Limited ,2008-04-01,2008-06-30,90,holding_period,50000.0,41403.30557096748,-8596.69442903252,-0.1719338885806504
Sundram Fasteners Limited ,2008-04-01,2008-06-30,90,holding_period,50000.0,37446.88764162681,-12553.11235837319,-0.25106224716746384
DCM Shriram Limited ,2008-04-15,2008-07-14,90,holding_period,50000.0,46686.506046555456,-3313.493953444544,-0.06626987906889092
