stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
3P Land Holdings Limited,2013-12-18,2018-11-22,1800,100000.0,179104.4776119403,79104.4776119403,0.791044776119403
63 moons technologies limited,2013-12-18,2018-11-22,1800,100000.0,62829.72716272655,-37170.27283727345,-0.37170272837273444
A. K. Capital Services Limited,2013-12-18,2018-11-22,1800,100000.0,276324.7863247864,176324.78632478637,1.7632478632478636
A2Z Infra Engineering Limited,2013-12-18,2018-11-22,1800,100000.0,418578.538374225,318578.538374225,3.1857853837422505
ABM Knowledgeware Limited,2013-12-18,2018-11-22,1800,100000.0,435343.16094731755,335343.16094731755,3.3534316094731755
ACI Infocom Limited,2013-12-18,2018-11-22,1800,100000.0,15273.865414710486,-84726.13458528952,-0.8472613458528951
AGI Greenpac Limited,2013-12-18,2018-11-22,1800,100000.0,255147.6610148095,155147.6610148095,1.5514766101480952
AION-TECH Solutions Limited,2013-12-18,2018-11-22,1800,100000.0,613934.2881213143,513934.28812131425,5.1393428812131425
AJR Infra and Tolling Limited ,2013-12-18,2018-11-22,1800,100000.0,13244.853833037427,-86755.14616696257,-0.8675514616696257
APAR Industries Limited ,2013-12-18,2018-11-22,1800,100000.0,476548.7546263072,376548.7546263072,3.7654875462630724
ARSS Infrastructure Projects Limited,2013-12-18,2018-11-22,1800,100000.0,175681.39177895276,75681.39177895276,0.7568139177895277
ASM Technologies Limited,2013-12-18,2018-11-22,1800,100000.0,166666.66666666666,66666.66666666666,0.6666666666666665
AXISCADES Technologies Limited,2013-12-18,2018-11-22,1800,100000.0,335137.30826323596,235137.30826323596,2.35137308263236
AYM Syntex Limited,2013-12-18,2018-11-22,1800,100000.0,711966.7631129905,611966.7631129905,6.119667631129905
Aastamangalam Finance Limited,2013-12-18,2018-11-22,1800,100000.0,375272.6410621147,275272.6410621147,2.752726410621147
Ace Software Exports Limited,2013-12-18,2018-11-22,1800,100000.0,328787.35829611815,228787.35829611815,2.2878735829611814
Acrow India Limited,2013-12-18,2018-11-22,1800,100000.0,392343.0824843904,292343.0824843904,2.923430824843904
Action Construction Equipment Limited ,2013-12-18,2018-11-22,1800,100000.0,913065.6963816454,813065.6963816454,8.130656963816454
Adani Enterprises Limited,2013-12-18,2018-11-22,1800,100000.0,61249.75865968455,-38750.24134031545,-0.3875024134031545
Addi Industries Limited,2013-12-18,2018-11-22,1800,100000.0,396011.0041265475,296011.0041265475,2.960110041265475
Aeroflex Enterprises Limited,2013-12-18,2018-11-22,1800,100000.0,4167760.9540399304,4067760.9540399304,40.6776095403993
Agarwal Industrial Corporation Limited,2013-12-18,2018-11-22,1800,100000.0,230705.50020073724,130705.50020073724,1.3070550020073726
Ahluwalia Contracts (India) Limited,2013-12-18,2018-11-22,1800,100000.0,1294748.9294961162,1194748.9294961162,11.947489294961162
Ajmera Realty & Infra India Limited,2013-12-18,2018-11-22,1800,100000.0,287253.84550371877,187253.84550371877,1.8725384550371875
Akar Auto Industries Limited,2013-12-18,2018-11-22,1800,100000.0,652632.2733869903,552632.2733869903,5.526322733869903
Alkali Metals Limited,2013-12-18,2018-11-22,1800,100000.0,366040.2521823473,266040.2521823473,2.660402521823473
Allcargo Gati Limited,2013-12-18,2018-11-22,1800,100000.0,387407.8679673696,287407.8679673696,2.8740786796736963
Allied Digital Services Limited ,2013-12-18,2018-11-22,1800,100000.0,92363.58323149674,-7636.416768503259,-0.07636416768503262
Ambica Agarbathies Aroma & Industries Limited,2013-12-18,2018-11-22,1800,100000.0,164614.2788691902,64614.278869190195,0.646142788691902
Amco India Limited,2013-12-18,2018-11-22,1800,100000.0,441962.34612599557,341962.34612599557,3.419623461259956
Amforge Industries Limited,2013-12-18,2018-11-22,1800,100000.0,277177.9141104294,177177.9141104294,1.771779141104294
Anand Projects Limited,2013-12-18,2018-11-22,1800,100000.0,100000.0,0.0,0.0
Aneri Fincap Limited,2013-12-18,2018-11-22,1800,100000.0,10969.107067287347,-89030.89293271265,-0.8903089293271266
Anjani Synthetics Limited,2013-12-18,2018-11-22,1800,100000.0,628353.7289309627,528353.7289309627,5.283537289309628
Antarctica Limited ,2013-12-18,2018-11-22,1800,100000.0,200000.0,100000.0,1.0
Apollo Finvest (India) Limited,2013-12-18,2018-11-22,1800,100000.0,1108455.21023766,1008455.21023766,10.0845521023766
Archidply Industries Limited ,2013-12-18,2018-11-22,1800,100000.0,613413.1493506493,513413.1493506493,5.1341314935064934
Archies Limited ,2013-12-18,2018-11-22,1800,100000.0,151254.2261070339,51254.2261070339,0.512542261070339
Aries Agro Limited,2013-12-18,2018-11-22,1800,100000.0,231333.44202307847,131333.44202307847,1.3133344202307846
Arman Financial Services Limited,2013-12-18,2018-11-22,1800,100000.0,2585649.112367351,2485649.112367351,24.85649112367351
Arshiya Limited,2013-12-18,2018-11-22,1800,100000.0,892946.502309363,792946.502309363,7.9294650230936305
Artificial Electronics Intelligent Material Limited,2013-12-18,2018-11-22,1800,100000.0,226114.64968152865,126114.64968152865,1.2611464968152863
Ashiana Ispat Limited,2013-12-18,2018-11-22,1800,100000.0,669218.5514612452,569218.5514612452,5.692185514612452
Ashirwad Steels & Industries Limited,2013-12-18,2018-11-22,1800,100000.0,109666.66666666666,9666.666666666657,0.09666666666666668
Asian Granito India Limited ,2013-12-18,2018-11-22,1800,100000.0,942663.90913488,842663.90913488,8.4266390913488
Asian Hotels (East) Limited,2013-12-18,2018-11-22,1800,100000.0,191749.07373584513,91749.07373584513,0.9174907373584513
Aurionpro Solutions Limited ,2013-12-18,2018-11-22,1800,100000.0,253573.37081270438,153573.37081270438,1.5357337081270437
Auro Laboratories Limited,2013-12-18,2018-11-22,1800,100000.0,1039861.6285258116,939861.6285258116,9.398616285258116
Austin Engineering Company Limited,2013-12-18,2018-11-22,1800,100000.0,181584.24703513092,81584.24703513092,0.8158424703513092
Autoline Industries Limited ,2013-12-18,2018-11-22,1800,100000.0,127512.87054720584,27512.870547205835,0.27512870547205837
Automotive Axles Limited,2013-12-18,2018-11-22,1800,100000.0,690198.2062892141,590198.2062892141,5.901982062892141
Avance Technologies Limited,2013-12-18,2018-11-22,1800,100000.0,45237.237237237234,-54762.762762762766,-0.5476276276276277
Avantel Limited,2013-12-18,2018-11-22,1800,100000.0,458348.05653710244,358348.05653710244,3.5834805653710244
Aviva Industries Limited,2013-12-18,2018-11-22,1800,100000.0,137897.8534418949,37897.8534418949,0.3789785344189489
Axtel Industries Limited,2013-12-18,2018-11-22,1800,100000.0,2714144.869215292,2614144.869215292,26.14144869215292
Ayujoy Herbals Ltd. (OTCPK:AJOY),2013-12-18,2018-11-22,1800,100000.0,29123.412102171835,-70876.58789782817,-0.7087658789782816
B.L. Kashyap and Sons Limited ,2013-12-18,2018-11-22,1800,100000.0,396070.5119437449,296070.5119437449,2.960705119437449
BEML Limited,2013-12-18,2018-11-22,1800,100000.0,368837.6726306186,268837.6726306186,2.688376726306186
BGR Energy Systems Limited,2013-12-18,2018-11-22,1800,100000.0,53025.13150340681,-46974.86849659319,-0.4697486849659319
BITS Limited,2013-12-18,2018-11-22,1800,100000.0,111122.14498510426,11122.144985104256,0.11122144985104265
BSEL Algo Limited,2013-12-18,2018-11-22,1800,100000.0,172151.1326301228,72151.1326301228,0.721511326301228
Bacil Pharma Limited,2013-12-18,2018-11-22,1800,100000.0,280984.7198641766,180984.7198641766,1.8098471986417657
Bang Overseas Limited,2013-12-18,2018-11-22,1800,100000.0,593584.6560846561,493584.65608465613,4.935846560846561
Bank of India Limited ,2013-12-18,2018-11-22,1800,100000.0,107700.72853982575,7700.728539825752,0.07700728539825752
Bank of Maharashtra ,2013-12-18,2018-11-22,1800,100000.0,149597.0612830503,49597.06128305031,0.49597061283050303
Banswara Syntex Limited,2013-12-18,2018-11-22,1800,100000.0,216925.51150447433,116925.51150447433,1.1692551150447432
Barak Valley Cements Limited ,2013-12-18,2018-11-22,1800,100000.0,363027.27094369236,263027.27094369236,2.6302727094369236
Bedmutha Industries Limited ,2013-12-18,2018-11-22,1800,100000.0,258871.4763960991,158871.4763960991,1.5887147639609913
Befound Movement Limited,2013-12-18,2018-11-22,1800,100000.0,31715.210355987056,-68284.78964401294,-0.6828478964401294
Bharat Agri Fert and Realty Limited,2013-12-18,2018-11-22,1800,100000.0,160594.69904536672,60594.699045366724,0.6059469904536672
Bharat Bijlee Limited,2013-12-18,2018-11-22,1800,100000.0,318871.9657306045,218871.96573060448,2.188719657306045
Bharat Electronics Limited,2013-12-18,2018-11-22,1800,100000.0,285952.89243814687,185952.89243814687,1.8595289243814688
Bharat Heavy Electricals Limited,2013-12-18,2018-11-22,1800,100000.0,60735.06891271057,-39264.93108728943,-0.39264931087289423
Bhilwara Spinners Limited,2013-12-18,2018-11-22,1800,100000.0,226948.35680751174,126948.35680751174,1.2694835680751173
Bilcare Limited,2013-12-18,2018-11-22,1800,100000.0,86532.64624270909,-13467.353757290912,-0.13467353757290912
Birla Precision Technologies Limited,2013-12-18,2018-11-22,1800,100000.0,734504.3236565782,634504.3236565782,6.345043236565782
BirlaNu Limited ,2013-12-18,2018-11-22,1800,100000.0,814799.2994533919,714799.2994533919,7.147992994533919
Black Box Limited,2013-12-18,2018-11-22,1800,100000.0,110833.20159954099,10833.20159954099,0.10833201599540998
Blue Chip India Limited ,2013-12-18,2018-11-22,1800,100000.0,566385.5421686746,466385.54216867464,4.663855421686747
Borosil Renewables Limited,2013-12-18,2018-11-22,1800,100000.0,1048379.836072536,948379.836072536,9.483798360725359
CG-VAK Software and Exports Limited,2013-12-18,2018-11-22,1800,100000.0,1723182.1006836544,1623182.1006836544,16.231821006836544
CP Capital Limited ,2013-12-18,2018-11-22,1800,100000.0,93648.36053009295,-6351.6394699070515,-0.06351639469907056
Camex Limited,2013-12-18,2018-11-22,1800,100000.0,520374.31527693244,420374.31527693244,4.2037431527693245
Canara Bank ,2013-12-18,2018-11-22,1800,100000.0,166764.42500687574,66764.42500687574,0.6676442500687574
Candour Techtex Limited,2013-12-18,2018-11-22,1800,100000.0,1596043.85128694,1496043.85128694,14.9604385128694
Capital Trust Limited,2013-12-18,2018-11-22,1800,100000.0,1916546.3414634145,1816546.3414634145,18.165463414634146
Capricorn Systems Global Solutions Limited,2013-12-18,2018-11-22,1800,100000.0,18219.49469992827,-81780.50530007173,-0.8178050530007173
Ceenik Exports (India) Limited,2013-12-18,2018-11-22,1800,100000.0,136134.06795224975,36134.06795224975,0.3613406795224976
Cenlub Industries Limited,2013-12-18,2018-11-22,1800,100000.0,462493.83932971914,362493.83932971914,3.6249383932971915
Century Extrusions Limited,2013-12-18,2018-11-22,1800,100000.0,773626.3736263737,673626.3736263737,6.736263736263737
Cerebra Integrated Technologies Limited,2013-12-18,2018-11-22,1800,100000.0,885654.8762572042,785654.8762572042,7.856548762572043
Challani Capital Limited,2013-12-18,2018-11-22,1800,100000.0,49565.21739130435,-50434.78260869565,-0.5043478260869565
Chambal Fertilisers and Chemicals Limited ,2013-12-18,2018-11-22,1800,100000.0,392317.7273972963,292317.7273972963,2.923177273972963
Chartered Logistics Limited,2013-12-18,2018-11-22,1800,100000.0,56077.417201968805,-43922.582798031195,-0.43922582798031196
Choice International Limited,2013-12-18,2018-11-22,1800,100000.0,447739.0622232344,347739.0622232344,3.4773906222323436
Choksi Laboratories Limited,2013-12-18,2018-11-22,1800,100000.0,288937.5432127218,188937.54321272182,1.8893754321272183
Chrome Silicon Limited,2013-12-18,2018-11-22,1800,100000.0,76611.75054539983,-23388.24945460017,-0.23388249454600174
Cineline India Limited ,2013-12-18,2018-11-22,1800,100000.0,676223.7762237763,576223.7762237763,5.7622377622377625
Cochin Minerals and Rutile Limited,2013-12-18,2018-11-22,1800,100000.0,219279.80702963474,119279.80702963474,1.1927980702963472
Colinz Laboratories Limited,2013-12-18,2018-11-22,1800,100000.0,329686.41114982584,229686.41114982584,2.2968641114982584
52 Weeks Entertainment Limited,2018-11-22,2023-10-27,1800,100000.0,130760.74972436603,30760.749724366033,0.30760749724366043
ABM Knowledgeware Limited,2018-11-22,2023-10-27,1800,100000.0,124913.26431485747,24913.26431485747,0.24913264314857475
ACI Infocom Limited,2018-11-22,2023-10-27,1800,100000.0,224521.85792349724,124521.85792349724,1.2452185792349724
AJR Infra and Tolling Limited ,2018-11-22,2023-10-27,1800,100000.0,87500.33180261725,-12499.66819738275,-0.12499668197382752
ASI Industries Limited,2018-11-22,2023-10-27,1800,100000.0,138511.98569133118,38511.98569133118,0.38511985691331185
