stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
ARSS Infrastructure Projects Limited,2011-07-04,2011-10-03,91,100000.0,73960.14988508214,-26039.850114917863,-0.2603985011491786
AXISCADES Technologies Limited,2011-07-04,2011-10-03,91,100000.0,107198.03538219446,7198.035382194459,0.07198035382194456
Aegis Logistics Limited ,2011-07-04,2011-10-03,91,100000.0,83754.4985029738,-16245.501497026198,-0.16245501497026194
Alembic Limited,2011-07-04,2011-10-03,91,100000.0,96666.4874249105,-3333.512575089495,-0.03333512575089492
Amraworld Agrico Limited,2011-07-04,2011-10-03,91,100000.0,101918.15856777492,1918.1585677749244,0.019181585677749302
Anand Projects Limited,2011-07-04,2011-10-03,91,100000.0,100000.0,0.0,0.0
Anupam Finserv Limited,2011-07-04,2011-10-03,91,100000.0,91452.51396648046,-8547.48603351954,-0.08547486033519536
Archit Organosys Limited,2011-07-04,2011-10-03,91,100000.0,104339.89788475564,4339.897884755643,0.04339897884755639
Ashoka Buildcon Limited ,2011-07-04,2011-10-03,91,100000.0,87949.7341243379,-12050.265875662095,-0.12050265875662092
Ashtasidhhi Industries Limited,2011-07-04,2011-10-03,91,100000.0,81167.70186335404,-18832.298136645957,-0.18832298136645953
Asit C. Mehta Financial Services Limited,2011-07-04,2011-10-03,91,100000.0,73430.2927609903,-26569.707239009702,-0.265697072390097
Avance Technologies Limited,2011-07-04,2011-10-03,91,100000.0,16666.666666666668,-83333.33333333333,-0.8333333333333333
BLB Limited ,2011-07-04,2011-10-03,91,100000.0,65497.31737515477,-34502.68262484523,-0.34502682624845227
Baba Arts Limited,2011-07-04,2011-10-03,91,100000.0,101557.80342854005,1557.80342854005,0.015578034285400388
Bajaj Auto Limited ,2011-07-04,2011-10-03,91,100000.0,106672.75206498186,6672.752064981862,0.06672752064981857
Bajaj Consumer Care Limited,2011-07-04,2011-10-03,91,100000.0,87202.4097774703,-12797.590222529703,-0.12797590222529698
Bannari Amman Spinning Mills Ltd ,2011-07-04,2011-10-03,91,100000.0,70910.7759952295,-29089.224004770498,-0.290892240047705
Bedmutha Industries Limited ,2011-07-04,2011-10-03,91,100000.0,77986.36092465644,-22013.639075343555,-0.2201363907534356
Bhageria Industries Limited,2011-07-04,2011-10-03,91,100000.0,180180.36275205188,80180.36275205188,0.8018036275205187
Binayak Tex Processors Limited,2011-07-04,2011-10-03,91,100000.0,190733.12472060797,90733.12472060797,0.9073312472060797
Bliss GVS Pharma Limited,2011-07-04,2011-10-03,91,100000.0,92381.16782390309,-7618.832176096912,-0.07618832176096912
Borosil Renewables Limited,2011-07-04,2011-10-03,91,100000.0,99093.02045521015,-906.9795447898505,-0.009069795447898543
Cantabil Retail India Limited ,2011-07-04,2011-10-03,91,100000.0,78081.88530091729,-21918.11469908271,-0.21918114699082714
Capri Global Capital Limited,2011-07-04,2011-10-03,91,100000.0,128532.83531249632,28532.835312496318,0.2853283531249631
Central Bank of India ,2011-07-04,2011-10-03,91,100000.0,78373.07858080271,-21626.921419197286,-0.21626921419197287
Comfort Intech Limited,2011-07-04,2011-10-03,91,100000.0,85999.8749765581,-14000.125023441899,-0.140001250234419
Compuage Infocom Limited,2011-07-04,2011-10-03,91,100000.0,131687.2586872587,31687.258687258698,0.316872586872587
Continental Petroleums Limited,2011-07-04,2011-10-03,91,100000.0,67883.01583042661,-32116.984169573392,-0.3211698416957339
Cosmo Ferrites Limited,2011-07-04,2011-10-03,91,100000.0,110123.70113805047,10123.70113805047,0.10123701138050478
Cybele Industries Ltd,2011-07-04,2011-10-03,91,100000.0,126224.25629290618,26224.256292906182,0.2622425629290619
DhanSafal Finserve Limited,2011-07-04,2011-10-03,91,100000.0,99044.45071207451,-955.5492879254889,-0.009555492879254834
Dynacons Systems & Solutions Limited,2011-07-04,2011-10-03,91,100000.0,102929.49354518371,2929.493545183708,0.029294935451837034
Eastern Treads Limited,2011-07-04,2011-10-03,91,100000.0,108583.69098712446,8583.690987124457,0.0858369098712446
Elixir Capital Limited,2011-07-04,2011-10-03,91,100000.0,163318.5125303153,63318.51253031529,0.6331851253031529
Eros International Media Limited ,2011-07-04,2011-10-03,91,100000.0,123191.09895166545,23191.09895166545,0.23191098951665445
Euro Leder Fashion Limited,2011-07-04,2011-10-03,91,100000.0,75416.22387530995,-24583.776124690048,-0.2458377612469005
Fynx Capital Limited,2011-07-04,2011-10-03,91,100000.0,100588.23529411765,588.2352941176505,0.00588235294117645
GKW Limited ,2011-07-04,2011-10-03,91,100000.0,90835.71599766404,-9164.28400233596,-0.09164284002335965
Goenka Diamond and Jewels Limited ,2011-07-04,2011-10-03,91,100000.0,65361.52664869682,-34638.47335130318,-0.3463847335130318
Gujarat Pipavav Port Limited ,2011-07-04,2011-10-03,91,100000.0,97789.63927601112,-2210.3607239888806,-0.0221036072398888
Hindustan Media Ventures Limited,2011-07-04,2011-10-03,91,100000.0,91666.71397617491,-8333.286023825087,-0.08333286023825082
Igarashi Motors India Limited,2011-07-04,2011-10-03,91,100000.0,89029.2518767797,-10970.748123220299,-0.10970748123220297
Incon Engineers Limited,2011-07-04,2011-10-03,91,100000.0,186837.40321620012,86837.40321620012,0.8683740321620013
Indo Rama Synthetics (India) Limited,2011-07-04,2011-10-03,91,100000.0,71704.50496842898,-28295.495031571016,-0.28295495031571016
JPT Securities Limited,2011-07-04,2011-10-03,91,100000.0,60223.96742292029,-39776.03257707971,-0.3977603257707971
JSW Steel Limited,2011-07-04,2011-10-03,91,100000.0,62280.401374992754,-37719.598625007246,-0.37719598625007245
Jyothy Labs Limited,2011-07-04,2011-10-03,91,100000.0,71619.69231342527,-28380.307686574728,-0.28380307686574724
Kallam Textiles Limited,2011-07-04,2011-10-03,91,100000.0,62646.652864044176,-37353.347135955824,-0.3735334713595583
Kanani Industries Limited,2011-07-04,2011-10-03,91,100000.0,69490.7358554181,-30509.264144581903,-0.30509264144581905
Kilitch Drugs (India) Limited,2011-07-04,2011-10-03,91,100000.0,156619.65933392153,56619.65933392153,0.5661965933392152
Krishna Ventures Limited,2011-07-04,2011-10-03,91,100000.0,153179.14416955438,53179.144169554376,0.5317914416955438
Lancor Holdings Limited,2011-07-04,2011-10-03,91,100000.0,66438.94875223316,-33561.05124776684,-0.3356105124776684
Libord Securities Limited,2011-07-04,2011-10-03,91,100000.0,141645.24421593832,41645.24421593832,0.41645244215938315
Loyal Textile Mills Limited,2011-07-04,2011-10-03,91,100000.0,81060.42007060438,-18939.579929395622,-0.18939579929395622
MKVentures Capital Limited,2011-07-04,2011-10-03,91,100000.0,82085.44839255499,-17914.551607445013,-0.17914551607445017
MSP Steel & Power Limited ,2011-07-04,2011-10-03,91,100000.0,93912.07494741418,-6087.925052585822,-0.060879250525858186
Manappuram Finance Limited,2011-07-04,2011-10-03,91,100000.0,91549.30083064963,-8450.699169350366,-0.08450699169350362
Mansi Finance (Chennai) Limited,2011-07-04,2011-10-03,91,100000.0,107982.12005108557,7982.120051085571,0.07982120051085562
Maruti Infrastructure Limited,2011-07-04,2011-10-03,91,100000.0,151440.6929467916,51440.69294679159,0.5144069294679159
Muthoot Capital Services Limited,2011-07-04,2011-10-03,91,100000.0,65073.89162561577,-34926.10837438423,-0.34926108374384235
Nouveau Global Ventures Limited,2011-07-04,2011-10-03,91,100000.0,89994.56318597302,-10005.43681402698,-0.1000543681402698
Orient Bell Limited,2011-07-04,2011-10-03,91,100000.0,88679.24528301887,-11320.75471698113,-0.1132075471698113
Orient Green Power Company Limited ,2011-07-04,2011-10-03,91,100000.0,83620.72352588721,-16379.27647411279,-0.16379276474112792
PBM Polytex Limited,2011-07-04,2011-10-03,91,100000.0,65396.76207572886,-34603.23792427114,-0.34603237924271135
PTL Enterprises Limited,2011-07-04,2011-10-03,91,100000.0,159464.3011309678,59464.3011309678,0.5946430113096779
Piramal Enterprises Limited,2011-07-04,2011-10-03,91,100000.0,88741.29448135434,-11258.705518645656,-0.11258705518645662
Polyplex Corporation Limited,2011-07-04,2011-10-03,91,100000.0,85434.99082192018,-14565.009178079825,-0.14565009178079824
Prerna Infrabuild Limited,2011-07-04,2011-10-03,91,100000.0,75226.99065908942,-24773.009340910576,-0.2477300934091058
Prestige Estates Projects Limited ,2011-07-04,2011-10-03,91,100000.0,70531.80427254969,-29468.195727450307,-0.2946819572745031
Prime Focus Limited ,2011-07-04,2011-10-03,91,100000.0,89426.63120550886,-10573.368794491136,-0.10573368794491134
