stock,entry_date,exit_date,holding_days,exit_reason,invested,exit_value,pnl,return_pct
Aditya Birla Real Estate Limited,2001-09-28,2001-12-04,67,sell_threshold,50000.0,94999.97933192515,44999.97933192515,0.8999995866385029
Zee Entertainment Enterprises Limited ,2001-09-28,2002-03-15,168,sell_threshold,50000.0,97982.70551108138,47982.70551108138,0.9596541102216276
Danlaw Technologies India Limited,2001-09-28,2002-04-15,199,sell_threshold,50000.0,50000.0,0.0,0.0
JSW Steel Limited,2001-09-28,2002-06-05,250,sell_threshold,50000.0,112481.73769164422,62481.737691644215,1.2496347538328845
Sri Havisha Hospitality and Infrastructure Limited,2002-04-24,2002-06-14,51,sell_threshold,50000.0,50000.0,0.0,0.0
Jindal Steel Limited ,2001-10-08,2002-07-02,267,sell_threshold,50000.0,106335.5814992307,56335.5814992307,1.126711629984614
Sterlite Technologies Limited,2003-03-24,2003-06-24,92,sell_threshold,50000.0,76592.6129355535,26592.612935553494,0.5318522587110699
Bharti Airtel Limited,2002-10-25,2003-07-24,272,sell_threshold,50000.0,89299.24242424243,39299.24242424243,0.7859848484848486
ADC India Communications Limited,2003-03-07,2003-08-04,150,sell_threshold,50000.0,50000.0,0.0,0.0
Lupin Limited,2002-05-20,2003-09-05,473,sell_threshold,50000.0,226788.67369609367,176788.67369609367,3.535773473921873
Cinevista Limited ,2003-03-13,2003-12-09,271,sell_threshold,50000.0,50000.0,0.0,0.0
Tata Consumer Products Limited ,2001-09-28,2003-12-15,808,sell_threshold,50000.0,123889.54691480503,73889.54691480503,1.4777909382961005
Bosch Limited,2001-09-28,2004-03-11,895,sell_threshold,50000.0,407999.92524681904,357999.92524681904,7.159998504936381
Asahi India Glass Limited,2002-05-30,2004-05-13,714,sell_threshold,50000.0,188649.59497312436,138649.59497312436,2.7729918994624874
IndusInd Bank Limited ,2001-09-28,2004-05-31,976,sell_threshold,50000.0,340261.7385786802,290261.7385786802,5.805234771573604
Mukand Limited,2004-03-29,2004-05-31,63,sell_threshold,50000.0,50000.0,0.0,0.0
Hindustan Zinc Limited,2002-10-22,2004-06-14,601,sell_threshold,50000.0,250000.0,200000.0,4.0
BPL Limited ,2001-09-28,2004-07-20,1026,sell_threshold,50000.0,57565.17882078493,7565.178820784931,0.1513035764156987
IDBI Bank Limited ,2004-05-17,2004-07-22,66,sell_threshold,50000.0,98844.35916136205,48844.35916136205,0.976887183227241
NMDC Limited,2004-06-21,2004-07-30,39,sell_threshold,50000.0,94786.74464440944,44786.74464440944,0.8957348928881887
Steel Authority of India Limited ,2004-05-17,2004-09-17,123,sell_threshold,50000.0,91244.7266327914,41244.7266327914,0.8248945326558279
IFCI Limited ,2004-03-19,2004-12-28,284,sell_threshold,50000.0,98170.7573217443,48170.7573217443,0.9634151464348859
Tata Steel Limited,2004-06-07,2004-12-28,204,sell_threshold,50000.0,94967.73457171847,44967.734571718465,0.8993546914343693
Birla Cable Limited ,2001-09-28,2006-01-02,1557,sell_threshold,50000.0,49999.99999999999,-7.275957614183426e-12,-1.1102230246251565e-16
ICICI Bank Limited ,2001-09-28,2006-01-02,1557,sell_threshold,50000.0,392810.10036180547,342810.10036180547,6.856202007236109
Britannia Industries Limited ,2002-05-30,2006-01-02,1313,sell_threshold,50000.0,115535.62731782599,65535.62731782599,1.3107125463565197
Pfizer Limited ,2003-02-26,2006-01-02,1041,sell_threshold,50000.0,180689.55209311974,130689.55209311974,2.613791041862395
Havells India Limited ,2004-03-23,2006-01-02,650,sell_threshold,50000.0,194236.24312693506,144236.24312693506,2.884724862538701
Oracle Financial Services Software Limited,2004-05-17,2006-01-02,595,sell_threshold,50000.0,131796.47017431716,81796.47017431716,1.6359294034863434
Gillette India Limited,2001-09-28,2006-01-03,1558,sell_threshold,50000.0,144816.47875619042,94816.47875619042,1.8963295751238083
The India Cements Limited ,2004-06-28,2006-01-03,554,sell_threshold,50000.0,177916.4287915306,127916.4287915306,2.558328575830612
Titan Company Limited,2003-08-07,2006-01-25,902,sell_threshold,50000.0,530642.6896125013,480642.6896125013,9.612853792250027
TVS Motor Company Limited,2004-06-29,2006-04-03,643,sell_threshold,50000.0,119983.93665525467,69983.93665525467,1.3996787331050933
The Karur Vysya Bank Limited ,2002-10-18,2006-05-17,1307,sell_threshold,50000.0,289594.95795707114,239594.95795707114,4.791899159141423
Nesco Limited,2006-06-14,2006-10-04,112,sell_threshold,50000.0,50000.00000000001,7.275957614183426e-12,2.220446049250313e-16
Bank of Maharashtra ,2006-06-08,2006-10-06,120,sell_threshold,50000.0,93145.19704233567,43145.19704233567,0.8629039408467134
Divi's Laboratories Limited ,2006-06-08,2006-10-06,120,sell_threshold,50000.0,93322.00268643894,43322.00268643894,0.8664400537287786
Aptech Limited ,2006-06-08,2006-10-11,125,sell_threshold,50000.0,50000.0,0.0,0.0
GE Power India Limited,2006-06-08,2006-10-23,137,sell_threshold,50000.0,95241.08529818128,45241.08529818128,0.9048217059636257
Hindustan Zinc Limited,2006-06-08,2006-10-26,140,sell_threshold,50000.0,98669.41220773177,48669.41220773177,0.9733882441546355
