stock,entry_date,exit_date,holding_days,exit_reason,invested,exit_value,pnl,return_pct
Jagsonpal Pharmaceuticals Limited ,2006-01-02,2006-09-29,270,holding_period,50000.0,50000.0,0.0,0.0
Noida Toll Bridge Company Limited ,2006-09-29,2008-01-02,460,holding_period,50000.0,116769.27465174186,66769.27465174186,1.335385493034837
Jagsonpal Pharmaceuticals Limited ,2006-11-20,2008-01-02,408,holding_period,50000.0,50000.0,0.0,0.0
Apollo Tyres Limited ,2008-01-02,2008-09-29,271,holding_period,50000.0,30916.599996056106,-19083.400003943894,-0.3816680000788779
Sundram Fasteners Limited ,2008-01-02,2008-09-29,271,holding_period,50000.0,20549.66385054736,-29450.33614945264,-0.5890067229890528
Cinevista Limited ,2008-02-21,2008-11-17,270,holding_period,50000.0,50000.0,0.0,0.0
Noida Toll Bridge Company Limited ,2008-03-04,2008-12-01,272,holding_period,50000.0,22787.294181750076,-27212.705818249924,-0.5442541163649985
City Union Bank Limited ,2008-03-17,2008-12-12,270,holding_period,50000.0,34294.98320009269,-15705.01679990731,-0.31410033599814613
DCM Shriram Limited ,2008-03-24,2008-12-19,270,holding_period,50000.0,31510.951546685774,-18489.048453314226,-0.36978096906628455
Havells India Limited ,2008-06-25,2009-03-23,271,holding_period,50000.0,18477.349424677057,-31522.650575322943,-0.6304530115064588
Rico Auto Industries Limited,2008-06-30,2009-03-27,270,holding_period,50000.0,50000.0,0.0,0.0
Rane Engine Valve Limited,2008-07-03,2009-03-30,270,holding_period,50000.0,50000.0,0.0,0.0
63 moons technologies limited,2008-07-16,2009-04-13,271,holding_period,50000.0,24548.393187874284,-25451.606812125716,-0.5090321362425143
The Phoenix Mills Limited,2008-08-14,2009-05-11,270,holding_period,50000.0,30937.075899384432,-19062.924100615568,-0.3812584820123114
Mahindra Lifespace Developers Limited,2008-09-23,2009-06-22,272,holding_period,50000.0,38031.41525713247,-11968.584742867533,-0.23937169485735066
Apollo Tyres Limited ,2008-09-29,2009-06-26,270,holding_period,50000.0,47074.020520980266,-2925.979479019734,-0.058519589580394715
Sundram Fasteners Limited ,2008-09-29,2009-06-26,270,holding_period,50000.0,50950.53181286846,950.5318128684594,0.019010636257369207
Bajaj Hindusthan Sugar Limited ,2008-10-06,2009-07-03,270,holding_period,50000.0,144460.88111795037,94460.88111795037,1.8892176223590074
Manugraph India Limited,2008-10-07,2009-07-06,272,holding_period,50000.0,50000.0,0.0,0.0
NCC Limited,2008-10-10,2009-07-07,270,holding_period,50000.0,123516.80088276653,73516.80088276653,1.4703360176553306
Kanoria Chemicals & Industries Limited ,2008-10-13,2009-07-10,270,holding_period,50000.0,50000.0,0.0,0.0
TAJGVK Hotels & Resorts Limited ,2008-10-15,2009-07-13,271,holding_period,50000.0,63338.52784645053,13338.527846450532,0.26677055692901064
Tata Steel Limited,2008-10-23,2009-07-20,270,holding_period,50000.0,93812.52081140561,43812.520811405615,0.8762504162281124
Godrej Industries Limited,2008-10-24,2009-07-21,270,holding_period,50000.0,111106.5781797489,61106.5781797489,1.2221315635949779
Hindalco Industries Limited,2008-10-24,2009-07-21,270,holding_period,50000.0,141542.9489304391,91542.9489304391,1.830858978608782
PTC India Limited ,2008-10-24,2009-07-21,270,holding_period,50000.0,115787.40146615238,65787.40146615238,1.3157480293230477
Summit Securities Limited,2008-10-24,2009-07-21,270,holding_period,50000.0,50000.0,0.0,0.0
Bajaj Holdings & Investment Limited,2008-10-27,2009-07-24,270,holding_period,50000.0,70964.29260283348,20964.292602833477,0.4192858520566696
Balkrishna Industries Limited,2008-10-27,2009-07-24,270,holding_period,50000.0,108293.601460105,58293.601460105,1.1658720292021
Vardhman Textiles Limited,2008-10-27,2009-07-24,270,holding_period,50000.0,151739.38577400075,101739.38577400075,2.034787715480015
Biocon Limited ,2008-10-29,2009-07-27,271,holding_period,50000.0,117368.19114331847,67368.19114331847,1.3473638228663694
Aurobindo Pharma Limited ,2008-10-31,2009-07-28,270,holding_period,50000.0,217482.48074953983,167482.48074953983,3.3496496149907964
Kalpataru Projects International Limited ,2008-10-31,2009-07-28,270,holding_period,50000.0,79825.59896038109,29825.59896038109,0.5965119792076217
Nahar Spinning Mills Limited,2008-11-05,2009-08-03,271,holding_period,50000.0,50000.0,0.0,0.0
Hindustan Zinc Limited,2008-11-06,2009-08-03,270,holding_period,50000.0,124105.18740320591,74105.18740320591,1.4821037480641182
Bharat Forge Limited,2008-11-10,2009-08-07,270,holding_period,50000.0,102884.17282408362,52884.172824083624,1.0576834564816724
Cinevista Limited ,2008-11-17,2009-08-14,270,holding_period,50000.0,50000.0,0.0,0.0
