stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
3B Blackbio Dx Limited,2012-12-24,2017-11-28,1800,100000.0,1259250.3217503217,1159250.3217503217,11.592503217503216
3i Infotech Limited ,2012-12-24,2017-11-28,1800,100000.0,82306.39781277854,-17693.602187221462,-0.17693602187221458
A. K. Capital Services Limited,2012-12-24,2017-11-28,1800,100000.0,299892.29940764676,199892.29940764676,1.9989229940764677
A2Z Infra Engineering Limited,2012-12-24,2017-11-28,1800,100000.0,144540.79249680368,44540.79249680368,0.4454079249680367
ABM Knowledgeware Limited,2012-12-24,2017-11-28,1800,100000.0,408841.8993152231,308841.8993152231,3.0884189931522306
AGI Greenpac Limited,2012-12-24,2017-11-28,1800,100000.0,429172.1985042681,329172.1985042681,3.291721985042681
AMJ Land Holdings Limited,2012-12-24,2017-11-28,1800,100000.0,183636.36363636362,83636.36363636362,0.8363636363636362
APAR Industries Limited ,2012-12-24,2017-11-28,1800,100000.0,507116.9287205617,407116.9287205617,4.071169287205617
APIS India Limited,2012-12-24,2017-11-28,1800,100000.0,149746.66052510365,49746.66052510365,0.4974666052510366
ARSS Infrastructure Projects Limited,2012-12-24,2017-11-28,1800,100000.0,172150.24230310178,72150.24230310178,0.7215024230310179
ASI Industries Limited,2012-12-24,2017-11-28,1800,100000.0,1039068.3932612522,939068.3932612522,9.390683932612522
AVT Natural Products Limited,2012-12-24,2017-11-28,1800,100000.0,266475.3740554535,166475.37405545352,1.6647537405545352
AXISCADES Technologies Limited,2012-12-24,2017-11-28,1800,100000.0,439824.1978457404,339824.1978457404,3.3982419784574045
Aastamangalam Finance Limited,2012-12-24,2017-11-28,1800,100000.0,140209.66381491747,40209.66381491747,0.4020966381491746
Action Construction Equipment Limited ,2012-12-24,2017-11-28,1800,100000.0,721665.2611736692,621665.2611736692,6.216652611736692
Adani Enterprises Limited,2012-12-24,2017-11-28,1800,100000.0,54213.7918145397,-45786.2081854603,-0.457862081854603
Adani Power Limited ,2012-12-24,2017-11-28,1800,100000.0,105978.83711091916,5978.837110919165,0.05978837110919155
Aditya Ispat Limited,2012-12-24,2017-11-28,1800,100000.0,149937.26474278545,49937.26474278545,0.4993726474278546
Ahluwalia Contracts (India) Limited,2012-12-24,2017-11-28,1800,100000.0,1172007.0480287545,1072007.0480287545,10.720070480287545
Ajel Limited,2012-12-24,2017-11-28,1800,100000.0,92573.33828444114,-7426.661715558861,-0.07426661715558858
Akar Auto Industries Limited,2012-12-24,2017-11-28,1800,100000.0,529361.1876133538,429361.18761335383,4.2936118761335385
Allcargo Gati Limited,2012-12-24,2017-11-28,1800,100000.0,494829.0313426039,394829.0313426039,3.948290313426039
Allcargo Logistics Limited ,2012-12-24,2017-11-28,1800,100000.0,256873.3489120322,156873.3489120322,1.568733489120322
Allied Digital Services Limited ,2012-12-24,2017-11-28,1800,100000.0,128289.44476194662,28289.444761946623,0.28289444761946614
Almondz Global Securities Limited,2012-12-24,2017-11-28,1800,100000.0,367066.30570237635,267066.30570237635,2.6706630570237637
Alphageo (India) Limited,2012-12-24,2017-11-28,1800,100000.0,2508637.584953374,2408637.584953374,24.08637584953374
Ambica Agarbathies Aroma & Industries Limited,2012-12-24,2017-11-28,1800,100000.0,79525.46296296295,-20474.53703703705,-0.20474537037037055
Amerise Biosciences Limited,2012-12-24,2017-11-28,1800,100000.0,15209.032352869144,-84790.96764713086,-0.8479096764713085
Amforge Industries Limited,2012-12-24,2017-11-28,1800,100000.0,187636.63776856387,87636.63776856387,0.8763663776856387
Anand Projects Limited,2012-12-24,2017-11-28,1800,100000.0,104204.75319926874,4204.753199268744,0.042047531992687404
Anjani Foods Limited,2012-12-24,2017-11-28,1800,100000.0,187619.0476190476,87619.0476190476,0.876190476190476
Anjani Synthetics Limited,2012-12-24,2017-11-28,1800,100000.0,703754.1130720909,603754.1130720909,6.037541130720909
Anna Infrastructures Limited,2012-12-24,2017-11-28,1800,100000.0,72765.95744680852,-27234.04255319148,-0.27234042553191484
Ansal Buildwell Limited,2012-12-24,2017-11-28,1800,100000.0,214530.2508607969,114530.25086079689,1.1453025086079691
Apollo Finvest (India) Limited,2012-12-24,2017-11-28,1800,100000.0,120463.52383460627,20463.52383460627,0.2046352383460628
Apollo Pipes Limited,2012-12-24,2017-11-28,1800,100000.0,2027078.1822832294,1927078.1822832294,19.270781822832294
Aptech Limited ,2012-12-24,2017-11-28,1800,100000.0,452345.41990990966,352345.41990990966,3.5234541990990964
Archidply Industries Limited ,2012-12-24,2017-11-28,1800,100000.0,1195926.4333895447,1095926.4333895447,10.959264333895447
Archies Limited ,2012-12-24,2017-11-28,1800,100000.0,117636.04069110284,17636.04069110284,0.1763604069110285
Archit Organosys Limited,2012-12-24,2017-11-28,1800,100000.0,2759680.777238029,2659680.777238029,26.59680777238029
