stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
AI Champdany Industries Limited,2011-04-04,2016-03-08,1800,100000.0,117328.61449731291,17328.614497312912,0.1732861449731291
ARSS Infrastructure Projects Limited,2011-04-04,2016-03-08,1800,100000.0,6208.688753702489,-93791.31124629751,-0.9379131124629752
Accedere Limited,2011-04-04,2016-03-08,1800,100000.0,284045.5840455841,184045.58404558408,1.8404558404558409
Addi Industries Limited,2011-04-04,2016-03-08,1800,100000.0,131167.026860142,31167.02686014201,0.3116702686014201
Aeonx Digital Technology Limited,2011-04-04,2016-03-08,1800,100000.0,2057059.6026490068,1957059.6026490068,19.57059602649007
Ahmedabad Steelcraft Limited,2011-04-04,2016-03-08,1800,100000.0,114500.88600118135,14500.886001181352,0.14500886001181357
Aksh Optifibre Limited ,2011-04-04,2016-03-08,1800,100000.0,241066.80476437078,141066.80476437078,1.410668047643708
AksharChem (India) Limited,2011-04-04,2016-03-08,1800,100000.0,2401885.2115626307,2301885.2115626307,23.018852115626306
Alfa Transformers Limited,2011-04-04,2016-03-08,1800,100000.0,94169.776119403,-5830.223880596997,-0.058302238805969964
Alicon Castalloy Limited,2011-04-04,2016-03-08,1800,100000.0,548769.7536108751,448769.7536108751,4.487697536108751
Alldigi Tech Limited ,2011-04-04,2016-03-08,1800,100000.0,426108.557613114,326108.557613114,3.2610855761311397
Allied Digital Services Limited ,2011-04-04,2016-03-08,1800,100000.0,44618.9477276377,-55381.0522723623,-0.553810522723623
Amit Securities Limited,2011-04-04,2016-03-08,1800,100000.0,47390.201575223604,-52609.798424776396,-0.526097984247764
Anjani Finance Limited,2011-04-04,2016-03-08,1800,100000.0,64130.725957674804,-35869.274042325196,-0.35869274042325194
Anupam Finserv Limited,2011-04-04,2016-03-08,1800,100000.0,182205.88235294117,82205.88235294117,0.8220588235294117
Arcee Industries Limited,2011-04-04,2016-03-08,1800,100000.0,82003.89105058367,-17996.10894941633,-0.17996108949416334
Archit Organosys Limited,2011-04-04,2016-03-08,1800,100000.0,405886.1164427383,305886.1164427383,3.058861164427383
Arrow Greentech Limited,2011-04-04,2016-03-08,1800,100000.0,14291035.386631718,14191035.386631718,141.91035386631717
Artificial Electronics Intelligent Material Limited,2011-04-04,2016-03-08,1800,100000.0,36452.762923351154,-63547.237076648846,-0.6354723707664884
Ashirwad Capital Limited,2011-04-04,2016-03-08,1800,100000.0,155384.61538461538,55384.615384615376,0.5538461538461537
Ashtasidhhi Industries Limited,2011-04-04,2016-03-08,1800,100000.0,135216.15008156607,35216.15008156607,0.35216150081566067
Auro Laboratories Limited,2011-04-04,2016-03-08,1800,100000.0,291890.5595267439,191890.5595267439,1.918905595267439
Aurobindo Pharma Limited ,2011-04-04,2016-03-08,1800,100000.0,715187.8074419856,615187.8074419856,6.151878074419856
Avance Technologies Limited,2011-04-04,2016-03-08,1800,100000.0,12612.374469793202,-87387.6255302068,-0.873876255302068
Avasara Finance Limited,2011-04-04,2016-03-08,1800,100000.0,21077.547339945897,-78922.4526600541,-0.7892245266005411
Aviva Industries Limited,2011-04-04,2016-03-08,1800,100000.0,84603.98136382889,-15396.01863617111,-0.15396018636171105
Axel Polymers Limited,2011-04-04,2016-03-08,1800,100000.0,234332.4250681199,134332.4250681199,1.3433242506811989
B. N. Rathi Securities Limited,2011-04-04,2016-03-08,1800,100000.0,104948.5546300833,4948.554630083294,0.04948554630083302
BGIL Films & Technologies Limited,2011-04-04,2016-03-08,1800,100000.0,72080.83832335331,-27919.16167664669,-0.27919161676646687
Bacil Pharma Limited,2011-04-04,2016-03-08,1800,100000.0,210807.01754385966,110807.01754385966,1.1080701754385966
Bannari Amman Sugars Limited,2011-04-04,2016-03-08,1800,100000.0,202670.6405699047,102670.6405699047,1.0267064056990471
Beeyu Overseas Limited,2011-04-04,2016-03-08,1800,100000.0,52562.18160023974,-47437.81839976026,-0.47437818399760256
Beryl Drugs Limited,2011-04-04,2016-03-08,1800,100000.0,165502.87641341006,65502.876413410064,0.6550287641341006
Bhansali Engineering Polymers Limited,2011-04-04,2016-03-08,1800,100000.0,60123.53154898873,-39876.46845101127,-0.3987646845101127
Bharat Agri Fert and Realty Limited,2011-04-04,2016-03-08,1800,100000.0,209505.63364774102,109505.63364774102,1.0950563364774104
Binayak Tex Processors Limited,2011-04-04,2016-03-08,1800,100000.0,81284.39723770463,-18715.60276229537,-0.1871560276229537
Binny Limited,2011-04-04,2016-03-08,1800,100000.0,119340.97900227364,19340.97900227364,0.1934097900227365
Black Rose Industries Limited,2011-04-04,2016-03-08,1800,100000.0,355057.49191519944,255057.49191519944,2.550574919151994
Blue Chip Tex Industries Limited,2011-04-04,2016-03-08,1800,100000.0,678944.6456285567,578944.6456285567,5.789446456285567
Brawn Biotech Limited,2011-04-04,2016-03-08,1800,100000.0,447849.46236559143,347849.46236559143,3.478494623655914
C.J. Gelatine Products Limited,2011-04-04,2016-03-08,1800,100000.0,126772.88347391441,26772.883473914408,0.267728834739144
CIL Securities Limited,2011-04-04,2016-03-08,1800,100000.0,94230.76923076922,-5769.23076923078,-0.05769230769230782
Candour Techtex Limited,2011-04-04,2016-03-08,1800,100000.0,23454.09862058031,-76545.9013794197,-0.7654590137941969
Capri Global Capital Limited,2011-04-04,2016-03-08,1800,100000.0,179956.84356158052,79956.84356158052,0.7995684356158053
Ceejay Finance Limited,2011-04-04,2016-03-08,1800,100000.0,238105.33757511489,138105.33757511489,1.381053375751149
Chordia Food Products Limited,2011-04-04,2016-03-08,1800,100000.0,227031.27231186637,127031.27231186637,1.2703127231186637
Citiport Financial Services Limited,2011-04-04,2016-03-08,1800,100000.0,50022.95684113866,-49977.04315886134,-0.49977043158861345
Clio Infotech Limited,2011-04-04,2016-03-08,1800,100000.0,49999.99999999999,-50000.00000000001,-0.5
Compuage Infocom Limited,2011-04-04,2016-03-08,1800,100000.0,145025.34604575418,45025.34604575418,0.4502534604575419
Consolidated Finvest & Holdings Limited ,2011-04-04,2016-03-08,1800,100000.0,74125.51401938907,-25874.48598061093,-0.2587448598061093
Continental Petroleums Limited,2011-04-04,2016-03-08,1800,100000.0,167548.0769230769,67548.07692307691,0.6754807692307692
DEN Networks Limited ,2011-04-04,2016-03-08,1800,100000.0,130447.2763618191,30447.276361819095,0.304472763618191
Delta Manufacturing Limited,2011-04-04,2016-03-08,1800,100000.0,120276.2791249185,20276.279124918496,0.20276279124918495
Devine Impex Limited,2011-04-04,2016-03-08,1800,100000.0,124708.92626131953,24708.92626131953,0.2470892626131953
Dhampur Sugar Mills Limited,2011-04-04,2016-03-08,1800,100000.0,128840.67873818471,28840.67873818471,0.288406787381847
DhanSafal Finserve Limited,2011-04-04,2016-03-08,1800,100000.0,2694.065007930684,-97305.93499206932,-0.9730593499206932
Dhanlaxmi Fabrics Limited,2011-04-04,2016-03-08,1800,100000.0,206037.90498143167,106037.90498143167,1.0603790498143169
Dhanvantri Jeevan Rekha Limited,2011-04-04,2016-03-08,1800,100000.0,343779.9043062201,243779.90430622012,2.4377990430622014
Duke Offshore Limited,2011-04-04,2016-03-08,1800,100000.0,444308.5930773205,344308.5930773205,3.443085930773205
Dynamic Industries Limited,2011-04-04,2016-03-08,1800,100000.0,340957.4468085107,240957.4468085107,2.409574468085107
Elango Industries Limited,2011-04-04,2016-03-08,1800,100000.0,110655.17241379312,10655.172413793116,0.10655172413793124
Emmessar Biotech & Nutrition Limited,2011-04-04,2016-03-08,1800,100000.0,182195.57195571953,82195.57195571953,0.8219557195571952
Enterprise International Limited,2011-04-04,2016-03-08,1800,100000.0,103448.27586206896,3448.2758620689565,0.0344827586206895
Ester Industries Limited,2011-04-04,2016-03-08,1800,100000.0,143834.02967242314,43834.029672423145,0.43834029672423136
Expleo Solutions Limited ,2011-04-04,2016-03-08,1800,100000.0,1518435.3214562358,1418435.3214562358,14.184353214562359
Fine-Line Circuits Limited,2011-04-04,2016-03-08,1800,100000.0,124740.56603773584,24740.566037735844,0.24740566037735845
Fynx Capital Limited,2011-04-04,2016-03-08,1800,100000.0,8024.69135802469,-91975.30864197531,-0.9197530864197531
GE Vernova T&D India Limited,2011-04-04,2016-03-08,1800,100000.0,163687.7395583064,63687.739558306406,0.636877395583064
GV Films Limited,2011-04-04,2016-03-08,1800,100000.0,93332.73050607348,-6667.26949392652,-0.0666726949392652
Gagan Gases Limited,2011-04-04,2016-03-08,1800,100000.0,144811.8006103764,44811.800610376406,0.44811800610376396
Garg Furnace Limited,2011-04-04,2016-03-08,1800,100000.0,78559.76243504083,-21440.23756495917,-0.21440237564959175
Garnet Construction Limited,2011-04-04,2016-03-08,1800,100000.0,85778.18910997995,-14221.810890020046,-0.14221810890020048
Genus Prime Infra Limited,2011-04-04,2016-03-08,1800,100000.0,49995.96285829633,-50004.03714170367,-0.5000403714170367
Gogia Capital Growth Limited,2011-04-04,2016-03-08,1800,100000.0,248915.43904419444,148915.43904419444,1.4891543904419442
Golechha Global Finance Limited,2011-04-04,2016-03-08,1800,100000.0,83253.66475462078,-16746.335245379218,-0.16746335245379218
Golkunda Diamonds & Jewellery Limited,2011-04-04,2016-03-08,1800,100000.0,154412.411971831,54412.411971830996,0.54412411971831
Goodricke Group Limited,2011-04-04,2016-03-08,1800,100000.0,120361.36205698401,20361.362056984013,0.20361362056984023
Gujarat Pipavav Port Limited ,2011-04-04,2016-03-08,1800,100000.0,275780.15078382194,175780.15078382194,1.7578015078382192
Gyan Developers and Builders Limited,2011-04-04,2016-03-08,1800,100000.0,84864.86486486487,-15135.135135135133,-0.15135135135135136
H.P. Cotton Textile Mills Limited,2011-04-04,2016-03-08,1800,100000.0,278765.7070144743,178765.70701447432,1.7876570701447432
HB Portfolio Limited,2011-04-04,2016-03-08,1800,100000.0,39028.217132734404,-60971.782867265596,-0.6097178286726559
Haria Exports Limited,2011-04-04,2016-03-08,1800,100000.0,302384.6552617937,202384.6552617937,2.023846552617937
Hathway Cable and Datacom Limited ,2011-04-04,2016-03-08,1800,100000.0,218291.0209807169,118291.02098071689,1.1829102098071687
Hazoor Multi Projects Limited,2011-04-04,2016-03-08,1800,100000.0,41290.32258064517,-58709.67741935483,-0.5870967741935483
Hemang Resources Limited,2011-04-04,2016-03-08,1800,100000.0,49267.51889521321,-50732.48110478679,-0.5073248110478679
Himatsingka Seide Limited ,2011-04-04,2016-03-08,1800,100000.0,517664.2096549542,417664.2096549542,4.176642096549542
Hind Rectifiers Limited,2011-04-04,2016-03-08,1800,100000.0,137316.57060117507,37316.57060117507,0.3731657060117508
IEL Limited,2011-04-04,2016-03-08,1800,100000.0,358691.5887850467,258691.5887850467,2.586915887850467
ITL Industries Limited,2011-04-04,2016-03-08,1800,100000.0,98239.48681397006,-1760.5131860299443,-0.01760513186029944
Igarashi Motors India Limited,2011-04-04,2016-03-08,1800,100000.0,1199422.8540341083,1099422.8540341083,10.994228540341084
Incon Engineers Limited,2011-04-04,2016-03-08,1800,100000.0,198817.83987103708,98817.83987103708,0.9881783987103707
Indus Finance Limited,2011-04-04,2016-03-08,1800,100000.0,6980.18166804294,-93019.81833195707,-0.9301981833195706
Industrial Investment Trust Limited,2011-04-04,2016-03-08,1800,100000.0,94958.20161573586,-5041.798384264141,-0.0504179838426414
Innovative Tech Pack Limited,2011-04-04,2016-03-08,1800,100000.0,678910.4583799167,578910.4583799167,5.789104583799167
International Conveyors Limited,2011-04-04,2016-03-08,1800,100000.0,130434.13633525909,30434.136335259085,0.3043413633525909
Investment & Precision Castings Limited,2011-04-04,2016-03-08,1800,100000.0,140056.18773313187,40056.18773313187,0.40056187733131865
JMG Corporation Limited,2011-04-04,2016-03-08,1800,100000.0,48148.14814814815,-51851.85185185185,-0.5185185185185185
Jagan Lamps Limited,2011-04-04,2016-03-08,1800,100000.0,212866.1688684664,112866.1688684664,1.128661688684664
Jaihind Synthetics Limited,2011-04-04,2016-03-08,1800,100000.0,91532.20048550621,-8467.799514493789,-0.0846779951449379
Jainco Projects (India) Limited,2011-04-04,2016-03-08,1800,100000.0,391836.7346938775,291836.7346938775,2.918367346938775
3P Land Holdings Limited,2016-03-08,2021-02-10,1800,100000.0,75714.28571428572,-24285.714285714275,-0.24285714285714277
63 moons technologies limited,2016-03-08,2021-02-10,1800,100000.0,97389.5473992587,-2610.4526007412933,-0.026104526007412976
A2Z Infra Engineering Limited,2016-03-08,2021-02-10,1800,100000.0,30643.408148863164,-69356.59185113684,-0.6935659185113683
ABC India Limited,2016-03-08,2021-02-10,1800,100000.0,71025.06505348843,-28974.934946511567,-0.28974934946511566
ABM Knowledgeware Limited,2016-03-08,2021-02-10,1800,100000.0,104525.73860381372,4525.738603813719,0.045257386038137115
AG Ventures Limited,2016-03-08,2021-02-10,1800,100000.0,208547.8788545952,108547.87885459521,1.0854787885459523
AI Champdany Industries Limited,2016-03-08,2021-02-10,1800,100000.0,53156.07194726846,-46843.92805273154,-0.4684392805273154
AMJ Land Holdings Limited,2016-03-08,2021-02-10,1800,100000.0,124754.90196078432,24754.901960784322,0.24754901960784315
ARSS Infrastructure Projects Limited,2016-03-08,2021-02-10,1800,100000.0,108838.86633229838,8838.866332298378,0.08838866332298378
ASI Industries Limited,2016-03-08,2021-02-10,1800,100000.0,128185.54379644226,28185.54379644226,0.2818554379644227
AVT Natural Products Limited,2016-03-08,2021-02-10,1800,100000.0,167495.7252396315,67495.72523963149,0.6749572523963148
AXISCADES Technologies Limited,2016-03-08,2021-02-10,1800,100000.0,30593.372802204813,-69406.62719779518,-0.6940662719779519
AYM Syntex Limited,2016-03-08,2021-02-10,1800,100000.0,66638.01984913826,-33361.98015086174,-0.33361980150861736
Ace Software Exports Limited,2016-03-08,2021-02-10,1800,100000.0,87895.32605653514,-12104.673943464863,-0.12104673943464861
Acknit Industries Limited,2016-03-08,2021-02-10,1800,100000.0,124167.63453348819,24167.63453348819,0.24167634533488203
Adani Enterprises Limited,2016-03-08,2021-02-10,1800,100000.0,1019420.5676868518,919420.5676868518,9.194205676868519
Aditya Birla Fashion and Retail Limited ,2016-03-08,2021-02-10,1800,100000.0,130452.62043059815,30452.620430598152,0.30452620430598154
Aditya Ispat Limited,2016-03-08,2021-02-10,1800,100000.0,170465.6862745098,70465.68627450979,0.704656862745098
Aditya Spinners Limited,2016-03-08,2021-02-10,1800,100000.0,127688.75785155749,27688.757851557486,0.2768875785155749
Ador Multiproducts Limited,2016-03-08,2021-02-10,1800,100000.0,845186.4535768646,745186.4535768646,7.451864535768646
Advance Metering Technology Limited,2016-03-08,2021-02-10,1800,100000.0,41665.36924593907,-58334.63075406093,-0.5833463075406093
Aimco Pesticides Limited,2016-03-08,2021-02-10,1800,100000.0,326343.7778626926,226343.7778626926,2.263437778626926
Ajanta Soya Limited,2016-03-08,2021-02-10,1800,100000.0,486458.380636665,386458.380636665,3.8645838063666496
Ajmera Realty & Infra India Limited,2016-03-08,2021-02-10,1800,100000.0,99922.08521901735,-77.91478098265361,-0.0007791478098265747
Akar Auto Industries Limited,2016-03-08,2021-02-10,1800,100000.0,95134.78304439322,-4865.216955606782,-0.04865216955606777
Aksh Optifibre Limited ,2016-03-08,2021-02-10,1800,100000.0,51311.56157871883,-48688.43842128117,-0.48688438421281166
Albert David Limited,2016-03-08,2021-02-10,1800,100000.0,153199.67059419738,53199.67059419738,0.5319967059419737
Alfa Ica (India) Limited,2016-03-08,2021-02-10,1800,100000.0,129037.61061946904,29037.610619469036,0.29037610619469034
Alicon Castalloy Limited,2016-03-08,2021-02-10,1800,100000.0,180191.42222813988,80191.42222813988,0.8019142222813989
Alkali Metals Limited,2016-03-08,2021-02-10,1800,100000.0,129671.23409556011,29671.23409556011,0.2967123409556012
Allcargo Gati Limited,2016-03-08,2021-02-10,1800,100000.0,114131.44877472898,14131.448774728982,0.14131448774728983
Allied Digital Services Limited ,2016-03-08,2021-02-10,1800,100000.0,110254.24729640814,10254.247296408139,0.10254247296408137
Almondz Global Securities Limited,2016-03-08,2021-02-10,1800,100000.0,229568.39612844263,129568.39612844263,1.2956839612844262
Alpa Laboratories Limited ,2016-03-08,2021-02-10,1800,100000.0,112240.63481381786,12240.634813817858,0.12240634813817852
Amco India Limited,2016-03-08,2021-02-10,1800,100000.0,176278.4559551303,76278.45595513031,0.7627845595513032
Amforge Industries Limited,2016-03-08,2021-02-10,1800,100000.0,99320.08368200835,-679.9163179916504,-0.006799163179916468
Amines & Plasticizers Limited,2016-03-08,2021-02-10,1800,100000.0,372470.7972553504,272470.7972553504,2.724707972553504
Ampvolts Limited,2016-03-08,2021-02-10,1800,100000.0,102713.17829457365,2713.1782945736486,0.027131782945736482
Anant Raj Limited,2016-03-08,2021-02-10,1800,100000.0,134418.60025260432,34418.600252604316,0.34418600252604326
Anjani Portland Cement Limited,2016-03-08,2021-02-10,1800,100000.0,237575.5927922081,137575.5927922081,1.3757559279220812
Ansal Buildwell Limited,2016-03-08,2021-02-10,1800,100000.0,57961.11312388937,-42038.88687611063,-0.42038886876110626
Ansal Housing Limited,2016-03-08,2021-02-10,1800,100000.0,30373.92002266182,-69626.07997733817,-0.6962607997733818
Anuh Pharma Limited,2016-03-08,2021-02-10,1800,100000.0,97832.48073165437,-2167.519268345626,-0.0216751926834563
Apollo Finvest (India) Limited,2016-03-08,2021-02-10,1800,100000.0,3616201.9826517967,3516201.9826517967,35.16201982651797
Archies Limited ,2016-03-08,2021-02-10,1800,100000.0,59339.35194905171,-40660.64805094829,-0.4066064805094829
Arihant Foundations & Housing Limited,2016-03-08,2021-02-10,1800,100000.0,57500.00000000001,-42499.99999999999,-0.42499999999999993
Aro Granite Industries Limited,2016-03-08,2021-02-10,1800,100000.0,104033.18343929292,4033.183439292916,0.04033183439292909
Arrow Greentech Limited,2016-03-08,2021-02-10,1800,100000.0,15852.627369988792,-84147.3726300112,-0.8414737263001121
Arshiya Limited,2016-03-08,2021-02-10,1800,100000.0,161990.25578082798,61990.25578082798,0.6199025578082797
Artificial Electronics Intelligent Material Limited,2016-03-08,2021-02-10,1800,100000.0,117848.41075794623,17848.41075794623,0.17848410757946231
Arvind Limited,2016-03-08,2021-02-10,1800,100000.0,23300.857598023737,-76699.14240197626,-0.7669914240197626
Asahi Songwon Colors Limited,2016-03-08,2021-02-10,1800,100000.0,200237.88623007285,100237.88623007285,1.0023788623007284
Asian Energy Services Limited,2016-03-08,2021-02-10,1800,100000.0,535995.8896575678,435995.88965756784,4.359958896575678
Asian Tea & Exports Limited,2016-03-08,2021-02-10,1800,100000.0,154126.21359223302,54126.21359223302,0.5412621359223302
Asit C. Mehta Financial Services Limited,2016-03-08,2021-02-10,1800,100000.0,177040.89004479122,77040.89004479122,0.7704089004479122
Astra Microwave Products Limited,2016-03-08,2021-02-10,1800,100000.0,111919.31056827407,11919.310568274072,0.11919310568274066
Aurionpro Solutions Limited ,2016-03-08,2021-02-10,1800,100000.0,70978.21104174019,-29021.788958259815,-0.2902178895825982
Auro Laboratories Limited,2016-03-08,2021-02-10,1800,100000.0,518932.6127343354,418932.6127343354,4.189326127343354
Autoline Industries Limited ,2016-03-08,2021-02-10,1800,100000.0,169649.85139842937,69649.85139842937,0.6964985139842936
Automobile Corporation of Goa Limited,2016-03-08,2021-02-10,1800,100000.0,107676.32607265835,7676.326072658354,0.07676326072658357
Avantel Limited,2016-03-08,2021-02-10,1800,100000.0,366664.3442718131,266664.3442718131,2.666643442718131
Axtel Industries Limited,2016-03-08,2021-02-10,1800,100000.0,2002290.2196358172,1902290.2196358172,19.02290219635817
B & A Limited,2016-03-08,2021-02-10,1800,100000.0,94110.71849234393,-5889.2815076560655,-0.058892815076560634
B. N. Rathi Securities Limited,2016-03-08,2021-02-10,1800,100000.0,315873.0158730158,215873.0158730158,2.158730158730158
B.L. Kashyap and Sons Limited ,2016-03-08,2021-02-10,1800,100000.0,76740.41525928215,-23259.58474071785,-0.23259584740717854
BDH Industries Limited,2016-03-08,2021-02-10,1800,100000.0,154242.70185950925,54242.70185950925,0.5424270185950926
BGIL Films & Technologies Limited,2016-03-08,2021-02-10,1800,100000.0,74091.3811007269,-25908.618899273104,-0.25908618899273106
BGR Energy Systems Limited,2016-03-08,2021-02-10,1800,100000.0,43413.95515459619,-56586.04484540381,-0.5658604484540382
BKV Industries Limited,2016-03-08,2021-02-10,1800,100000.0,154436.39090227443,54436.390902274434,0.5443639090227443
BSL Limited,2016-03-08,2021-02-10,1800,100000.0,70770.24920455273,-29229.750795447268,-0.2922975079544726
Balmer Lawrie & Co. Ltd.,2016-03-08,2021-02-10,1800,100000.0,134119.05022281763,34119.050222817634,0.34119050222817626
Balurghat Technologies Limited,2016-03-08,2021-02-10,1800,100000.0,381974.58973001584,281974.58973001584,2.8197458973001583
Bambino Agro Industries Limited,2016-03-08,2021-02-10,1800,100000.0,226493.8341528718,126493.8341528718,1.264938341528718
Banco Products (India) Limited,2016-03-08,2021-02-10,1800,100000.0,171056.58200231334,71056.58200231334,0.7105658200231335
Bang Overseas Limited,2016-03-08,2021-02-10,1800,100000.0,193311.53866766708,93311.53866766708,0.9331153866766708
Banswara Syntex Limited,2016-03-08,2021-02-10,1800,100000.0,119023.43046732337,19023.43046732337,0.19023430467323377
Barak Valley Cements Limited ,2016-03-08,2021-02-10,1800,100000.0,114287.02993092863,14287.029930928635,0.1428702993092863
Bedmutha Industries Limited ,2016-03-08,2021-02-10,1800,100000.0,338972.6340268261,238972.63402682613,2.389726340268261
Befound Movement Limited,2016-03-08,2021-02-10,1800,100000.0,89823.0088495575,-10176.991150442496,-0.10176991150442494
Bemco Hydraulics Limited,2016-03-08,2021-02-10,1800,100000.0,197266.88102893892,97266.88102893892,0.9726688102893892
Benares Hotels Limited,2016-03-08,2021-02-10,1800,100000.0,130727.54285890242,30727.542858902423,0.30727542858902424
Bengal Tea & Fabrics Limited,2016-03-08,2021-02-10,1800,100000.0,87717.2021505935,-12282.797849406503,-0.12282797849406502
Betex India Limited,2016-03-08,2021-02-10,1800,100000.0,46566.85596282911,-53433.14403717089,-0.5343314403717089
Bhagawati Oxygen Limited,2016-03-08,2021-02-10,1800,100000.0,90764.70588235294,-9235.294117647063,-0.09235294117647064
Bhagiradha Chemicals & Industries Limited,2016-03-08,2021-02-10,1800,100000.0,669507.8934916332,569507.8934916332,5.695078934916332
Bhagwati Autocast Limited,2016-03-08,2021-02-10,1800,100000.0,220998.48523100227,120998.48523100227,1.2099848523100225
Bharat Electronics Limited,2016-03-08,2021-02-10,1800,100000.0,131011.69965786785,31011.69965786785,0.3101169965786785
Bharat Gears Limited ,2016-03-08,2021-02-10,1800,100000.0,149125.29646672477,49125.29646672477,0.49125296466724766
Bharat Heavy Electricals Limited,2016-03-08,2021-02-10,1800,100000.0,51287.58726353956,-48712.41273646044,-0.4871241273646044
Bharat Immunologicals & Biologicals Corporation Limited,2016-03-08,2021-02-10,1800,100000.0,421805.3491827637,321805.3491827637,3.2180534918276376
Bharat Seats Limited,2016-03-08,2021-02-10,1800,100000.0,243142.8571428571,143142.8571428571,1.431428571428571
Bhilwara Technical Textiles Limited,2016-03-08,2021-02-10,1800,100000.0,92726.98956548824,-7273.010434511758,-0.07273010434511762
Bilcare Limited,2016-03-08,2021-02-10,1800,100000.0,134467.51545736464,34467.51545736464,0.3446751545736464
Biofil Chemicals and Pharmaceuticals Limited,2016-03-08,2021-02-10,1800,100000.0,1130513.2646549365,1030513.2646549365,10.305132646549366
Birla Cable Limited ,2016-03-08,2021-02-10,1800,100000.0,183913.04347826086,83913.04347826086,0.8391304347826087
Birla Corporation Limited,2016-03-08,2021-02-10,1800,100000.0,231532.54577262746,131532.54577262746,1.3153254577262747
Black Rose Industries Limited,2016-03-08,2021-02-10,1800,100000.0,888387.0967741935,788387.0967741935,7.8838709677419345
Bliss GVS Pharma Limited,2016-03-08,2021-02-10,1800,100000.0,132747.2811573122,32747.281157312187,0.3274728115731218
