stock,entry_date,exit_date,holding_days,exit_reason,invested,exit_value,pnl,return_pct
Aksh Optifibre Limited ,2001-04-02,2001-10-01,182,holding_period,50000.0,65529.23121193228,15529.231211932281,0.31058462423864563
BPL Limited ,2001-04-02,2001-10-01,182,holding_period,50000.0,32922.40695471985,-17077.593045280148,-0.34155186090560297
Balaji Telefilms Limited ,2001-04-02,2001-10-01,182,holding_period,50000.0,50000.0,0.0,0.0
Bank of India Limited ,2001-04-02,2001-10-01,182,holding_period,50000.0,50000.0,0.0,0.0
Birla Cable Limited ,2001-04-02,2001-10-01,182,holding_period,50000.0,49999.99999999999,-7.275957614183426e-12,-1.1102230246251565e-16
Danlaw Technologies India Limited,2001-04-02,2001-10-01,182,holding_period,50000.0,50000.0,0.0,0.0
HCL Technologies Limited ,2001-04-02,2001-10-01,182,holding_period,50000.0,18117.289957463287,-31882.710042536713,-0.6376542008507342
Jindal Steel Limited ,2001-04-02,2001-10-01,182,holding_period,50000.0,42354.43772456426,-7645.562275435739,-0.15291124550871482
LCC Infotech Limited,2001-04-02,2001-10-01,182,holding_period,50000.0,50000.0,0.0,0.0
Lupin Limited,2001-04-02,2001-10-01,182,holding_period,50000.0,50000.0,0.0,0.0
Mphasis Limited,2001-04-02,2001-10-01,182,holding_period,50000.0,59771.21709142904,9771.21709142904,0.19542434182858082
Sundram Fasteners Limited ,2001-04-02,2001-10-01,182,holding_period,50000.0,40203.535954730105,-9796.464045269895,-0.19592928090539785
Trigyn Technologies Limited,2001-04-02,2001-10-01,182,holding_period,50000.0,30796.74077351325,-19203.25922648675,-0.3840651845297349
Wipro Limited,2001-04-02,2001-10-01,182,holding_period,50000.0,40890.72546567475,-9109.274534325254,-0.18218549068650502
Zee Entertainment Enterprises Limited ,2001-04-02,2001-10-01,182,holding_period,50000.0,34527.61490530441,-15472.385094695594,-0.3094477018939119
Infosys Limited ,2001-04-04,2001-10-01,180,holding_period,50000.0,29724.692187736357,-20275.307812263643,-0.40550615624527286
Sri Havisha Hospitality and Infrastructure Limited,2001-04-06,2001-10-03,180,holding_period,50000.0,50000.0,0.0,0.0
Apollo Hospitals Enterprise Limited ,2001-04-10,2001-10-08,181,holding_period,50000.0,37466.44669857293,-12533.55330142707,-0.2506710660285414
Kotak Mahindra Bank Limited,2001-04-11,2001-10-08,180,holding_period,50000.0,50000.0,0.0,0.0
Siemens Limited ,2001-04-24,2001-10-22,181,holding_period,50000.0,51154.63412124642,1154.6341212464176,0.023092682424928457
Reliance Industries Limited ,2001-04-30,2001-10-29,182,holding_period,50000.0,38021.898315427665,-11978.101684572335,-0.23956203369144669
Dr. Reddy's Laboratories Limited,2001-05-30,2001-11-26,180,holding_period,50000.0,94325.82390000022,44325.82390000022,0.8865164780000043
Jagsonpal Pharmaceuticals Limited ,2001-05-30,2001-11-26,180,holding_period,50000.0,19158.927172072094,-30841.072827927906,-0.6168214565585581
Archies Limited ,2001-07-02,2001-12-31,182,holding_period,50000.0,43395.72897442658,-6604.27102557342,-0.13208542051146843
Bosch Limited,2001-07-02,2001-12-31,182,holding_period,50000.0,44949.70878853075,-5050.291211469252,-0.10100582422938509
CyberTech Systems and Software Limited ,2001-07-02,2001-12-31,182,holding_period,50000.0,78691.24291069884,28691.242910698842,0.5738248582139769
Gillette India Limited,2001-07-02,2001-12-31,182,holding_period,50000.0,35486.530460705195,-14513.469539294805,-0.2902693907858961
