stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
Avance Technologies Limited,2011-12-29,2016-12-02,1800,100000.0,479692.3797626483,379692.3797626483,3.7969237976264836
Bedmutha Industries Limited ,2011-12-29,2016-12-02,1800,100000.0,85239.30611676189,-14760.693883238113,-0.14760693883238107
Borosil Renewables Limited,2011-12-29,2016-12-02,1800,100000.0,519697.9649524782,419697.9649524782,4.196979649524782
Diamant Infrastructure Limited,2011-12-29,2016-12-02,1800,100000.0,13034.505781311647,-86965.49421868836,-0.8696549421868836
G-Tech Info-Training Limited,2011-12-29,2016-12-02,1800,100000.0,22175.43859649123,-77824.56140350876,-0.7782456140350877
KCL Infra Projects Limited,2011-12-29,2016-12-02,1800,100000.0,16738.976894359803,-83261.0231056402,-0.832610231056402
Nouveau Global Ventures Limited,2011-12-29,2016-12-02,1800,100000.0,70330.7762843021,-29669.223715697895,-0.2966922371569789
Unitech International Limited,2011-12-29,2016-12-02,1800,100000.0,91195.63134700134,-8804.368652998659,-0.08804368652998662
V2 Retail Limited ,2011-12-29,2016-12-02,1800,100000.0,941576.8238640121,841576.8238640121,8.415768238640121
Westlife Foodworld Limited,2011-12-29,2016-12-02,1800,100000.0,4060149.9388004895,3960149.9388004895,39.601499388004896
Inter Globe Finance Limited,2012-01-03,2016-12-07,1800,100000.0,96725.94016580559,-3274.0598341944133,-0.032740598341944094
Empower India Limited,2012-02-03,2017-01-09,1802,100000.0,104544.70456670393,4544.704566703935,0.045447045667039276
Tilak Ventures Limited,2012-03-02,2017-02-06,1802,100000.0,5442.086504938808,-94557.91349506119,-0.945579134950612
Tridev Infraestates Limited,2012-03-12,2017-02-14,1800,100000.0,12864.052150141939,-87135.94784985806,-0.8713594784985806
Vertex Securities Limited,2012-04-19,2017-03-24,1800,100000.0,65504.48855733973,-34495.51144266027,-0.34495511442660265
The Tinplate Company of India Limited,2012-04-26,2017-03-31,1800,100000.0,169281.30151699332,69281.30151699332,0.6928130151699332
Libord Finance Limited,2012-05-10,2017-04-17,1803,100000.0,145500.00000000003,45500.00000000003,0.4550000000000003
Nirlon Limited,2012-06-01,2017-05-08,1802,100000.0,619891.4018474012,519891.40184740117,5.198914018474012
Superior Industrial Enterprises Limited,2012-06-11,2017-05-16,1800,100000.0,186594.493450949,86594.493450949,0.8659449345094901
ARSS Infrastructure Projects Limited,2012-06-19,2017-05-24,1800,100000.0,156064.16862607768,56064.16862607768,0.5606416862607768
Anand Projects Limited,2012-08-07,2017-07-12,1800,100000.0,104204.75319926874,4204.753199268744,0.042047531992687404
Lloyds Enterprises Limited,2012-08-13,2017-07-18,1800,100000.0,31832.91587554865,-68167.08412445136,-0.6816708412445135
Vivo Bio Tech Limited,2012-09-25,2017-08-30,1800,100000.0,669784.1000807103,569784.1000807103,5.697841000807102
Visagar Financial Services Limited,2012-11-21,2017-10-26,1800,100000.0,9593.88119881947,-90406.11880118054,-0.9040611880118052
Marble City India Limited,2012-11-22,2017-10-27,1800,100000.0,492352.7259421881,392352.7259421881,3.9235272594218813
Transgene Biotek Limited,2013-02-01,2018-01-08,1802,100000.0,92241.24867404152,-7758.751325958481,-0.0775875132595848
Kiri Industries Limited,2013-02-26,2018-01-31,1800,100000.0,13157003.579861378,13057003.579861378,130.5700357986138
Tuni Textile Mills Limited,2013-03-04,2018-02-06,1800,100000.0,1821.5864108117032,-98178.41358918829,-0.981784135891883
Inventure Growth & Securities Limited ,2013-03-05,2018-02-07,1800,100000.0,196666.66666666666,96666.66666666666,0.9666666666666666
Orient Paper & Industries Limited,2013-03-08,2018-02-12,1802,100000.0,303859.7095706729,203859.7095706729,2.038597095706729
Everlon Financials Limited,2013-03-14,2018-02-16,1800,100000.0,167971.79439599183,67971.79439599183,0.6797179439599184
Veritas (India) Limited,2013-03-19,2018-02-21,1800,100000.0,862320.5579631635,762320.5579631635,7.623205579631636
Arshiya Limited,2013-03-21,2018-02-23,1800,100000.0,1466471.438244759,1366471.438244759,13.664714382447592
Rushil Décor Limited ,2013-03-22,2018-02-26,1802,100000.0,1882727.1956595457,1782727.1956595457,17.827271956595457
Gravita India Limited ,2013-03-26,2018-02-28,1800,100000.0,494516.380365822,394516.380365822,3.94516380365822
Sawaca Enterprises Limited,2013-03-26,2018-02-28,1800,100000.0,7500.5392745986255,-92499.46072540137,-0.9249946072540137
Gemstone Investments Limited,2013-04-09,2018-03-14,1800,100000.0,28523.18084126497,-71476.81915873503,-0.7147681915873503
LGB Forge Limited,2013-04-30,2018-04-04,1800,100000.0,246974.74747474745,146974.74747474745,1.4697474747474746
Setubandhan Infrastructure Limited,2013-05-03,2018-04-09,1802,100000.0,213887.52455795679,113887.52455795679,1.1388752455795679
Eastern Treads Limited,2013-05-06,2018-04-10,1800,100000.0,498977.99561998126,398977.99561998126,3.989779956199812
Polytex India Limited,2013-05-08,2018-04-12,1800,100000.0,11244.80578139115,-88755.19421860886,-0.8875519421860885
Advance Metering Technology Limited,2013-05-21,2018-04-25,1800,100000.0,112193.93644814387,12193.936448143868,0.1219393644814386
India Power Corporation Limited ,2013-05-27,2018-05-01,1800,100000.0,137375.01790684744,37375.01790684744,0.3737501790684743
