stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
3i Infotech Limited ,2011-12-29,2016-12-02,1800,100000.0,216542.38141537603,116542.38141537603,1.1654238141537605
A. K. Capital Services Limited,2011-12-29,2016-12-02,1800,100000.0,179913.73998767714,79913.73998767714,0.7991373998767715
A2Z Infra Engineering Limited,2011-12-29,2016-12-02,1800,100000.0,76439.58446914046,-23560.415530859536,-0.23560415530859535
ACE Edutrend Limited,2011-12-29,2016-12-02,1800,100000.0,9789.727680110307,-90210.27231988969,-0.902102723198897
AG Ventures Limited,2011-12-29,2016-12-02,1800,100000.0,877744.7779609753,777744.7779609753,7.777447779609753
AI Champdany Industries Limited,2011-12-29,2016-12-02,1800,100000.0,201629.4021187433,101629.40211874331,1.016294021187433
AJR Infra and Tolling Limited ,2011-12-29,2016-12-02,1800,100000.0,46782.50157708337,-53217.49842291663,-0.5321749842291663
APAR Industries Limited ,2011-12-29,2016-12-02,1800,100000.0,564930.0145540978,464930.0145540978,4.649300145540978
APM Industries Limited,2011-12-29,2016-12-02,1800,100000.0,622155.3610503281,522155.3610503281,5.221553610503281
ARSS Infrastructure Projects Limited,2011-12-29,2016-12-02,1800,100000.0,59765.839737066795,-40234.160262933205,-0.40234160262933205
AXISCADES Technologies Limited,2011-12-29,2016-12-02,1800,100000.0,398789.4633438619,298789.4633438619,2.987894633438619
AYM Syntex Limited,2011-12-29,2016-12-02,1800,100000.0,1220097.5315035388,1120097.5315035388,11.200975315035388
Aarti Drugs Limited,2011-12-29,2016-12-02,1800,100000.0,1689535.072263239,1589535.072263239,15.89535072263239
Action Construction Equipment Limited ,2011-12-29,2016-12-02,1800,100000.0,217199.77670518632,117199.77670518632,1.171997767051863
Adani Enterprises Limited,2011-12-29,2016-12-02,1800,100000.0,21668.72389326464,-78331.27610673536,-0.7833127610673536
Adani Power Limited ,2011-12-29,2016-12-02,1800,100000.0,73719.10618509099,-26280.89381490901,-0.2628089381490901
Addi Industries Limited,2011-12-29,2016-12-02,1800,100000.0,168256.33383010433,68256.33383010433,0.6825633383010432
Aditya Birla Money Limited,2011-12-29,2016-12-02,1800,100000.0,246759.25925925924,146759.25925925924,1.4675925925925926
Aditya Birla Real Estate Limited,2011-12-29,2016-12-02,1800,100000.0,419341.89798876125,319341.89798876125,3.1934189798876123
Ador Multiproducts Limited,2011-12-29,2016-12-02,1800,100000.0,204337.89954337897,104337.89954337897,1.0433789954337898
Ador Welding Limited,2011-12-29,2016-12-02,1800,100000.0,256404.22254979084,156404.22254979084,1.5640422254979085
Aegis Logistics Limited ,2011-12-29,2016-12-02,1800,100000.0,1370954.0365299697,1270954.0365299697,12.709540365299697
Aeroflex Enterprises Limited,2011-12-29,2016-12-02,1800,100000.0,272785.2071154377,172785.20711543772,1.727852071154377
Agarwal Fortune India Limited,2011-12-29,2016-12-02,1800,100000.0,76455.69620253165,-23544.303797468354,-0.23544303797468358
Ahluwalia Contracts (India) Limited,2011-12-29,2016-12-02,1800,100000.0,486637.3752889244,386637.3752889244,3.8663737528892437
Ajmera Realty & Infra India Limited,2011-12-29,2016-12-02,1800,100000.0,145436.2461139317,45436.2461139317,0.4543624611393171
Akar Auto Industries Limited,2011-12-29,2016-12-02,1800,100000.0,156944.79776138387,56944.797761383874,0.5694479776138388
Albert David Limited,2011-12-29,2016-12-02,1800,100000.0,410691.14694376016,310691.14694376016,3.106911469437602
Alembic Limited,2011-12-29,2016-12-02,1800,100000.0,499999.4762423531,399999.4762423531,3.9999947624235306
Alkali Metals Limited,2011-12-29,2016-12-02,1800,100000.0,243224.4424742549,143224.4424742549,1.432244424742549
Allcargo Gati Limited,2011-12-29,2016-12-02,1800,100000.0,436656.6965769358,336656.6965769358,3.3665669657693584
Alldigi Tech Limited ,2011-12-29,2016-12-02,1800,100000.0,2939297.0895112576,2839297.0895112576,28.392970895112576
Alpa Laboratories Limited ,2011-12-29,2016-12-02,1800,100000.0,475394.85229599295,375394.85229599295,3.75394852295993
Alphageo (India) Limited,2011-12-29,2016-12-02,1800,100000.0,1834272.4528546853,1734272.4528546853,17.342724528546853
Ambalal Sarabhai Enterprises Limited,2011-12-29,2016-12-02,1800,100000.0,203001.33755260496,103001.33755260496,1.0300133755260497
Ambica Agarbathies Aroma & Industries Limited,2011-12-29,2016-12-02,1800,100000.0,67794.7705969413,-32205.229403058707,-0.3220522940305871
Amforge Industries Limited,2011-12-29,2016-12-02,1800,100000.0,204014.84480431848,104014.84480431848,1.0401484480431846
Amrapali Industries Limited,2011-12-29,2016-12-02,1800,100000.0,110655.82482993198,10655.824829931982,0.10655824829931992
Amraworld Agrico Limited,2011-12-29,2016-12-02,1800,100000.0,86359.34252786699,-13640.65747213301,-0.1364065747213301
Anand Projects Limited,2011-12-29,2016-12-02,1800,100000.0,104204.75319926874,4204.753199268744,0.042047531992687404
Anant Raj Limited,2011-12-29,2016-12-02,1800,100000.0,99511.67599979808,-488.3240002019156,-0.004883240002019118
Andhra Paper Limited,2011-12-29,2016-12-02,1800,100000.0,216870.4813563133,116870.4813563133,1.1687048135631333
Andrew Yule & Company Limited,2011-12-29,2016-12-02,1800,100000.0,258410.0437070734,158410.0437070734,1.5841004370707341
Ansal Buildwell Limited,2011-12-29,2016-12-02,1800,100000.0,166431.9157992493,66431.91579924931,0.6643191579924932
Aptech Limited ,2011-12-29,2016-12-02,1800,100000.0,178049.1171564962,78049.11715649621,0.7804911715649621
Archies Limited ,2011-12-29,2016-12-02,1800,100000.0,93360.97113517507,-6639.028864824926,-0.06639028864824925
Arihant Capital Markets Limited,2011-12-29,2016-12-02,1800,100000.0,226948.22888283382,126948.22888283382,1.2694822888283381
Arrow Greentech Limited,2011-12-29,2016-12-02,1800,100000.0,19728744.798890434,19628744.798890434,196.28744798890435
Arshiya Limited,2011-12-29,2016-12-02,1800,100000.0,58685.85871191498,-41314.14128808502,-0.41314141288085016
Asahi India Glass Limited,2011-12-29,2016-12-02,1800,100000.0,480799.2847358738,380799.2847358738,3.8079928473587383
Ashiana Agro Industries Limited,2011-12-29,2016-12-02,1800,100000.0,74975.36945812809,-25024.630541871913,-0.2502463054187192
Ashoka Buildcon Limited ,2011-12-29,2016-12-02,1800,100000.0,273831.20588923607,173831.20588923607,1.7383120588923608
Asian Energy Services Limited,2011-12-29,2016-12-02,1800,100000.0,526937.117824222,426937.11782422196,4.26937117824222
Asit C. Mehta Financial Services Limited,2011-12-29,2016-12-02,1800,100000.0,70936.1426855189,-29063.857314481094,-0.2906385731448109
Astec LifeSciences Limited ,2011-12-29,2016-12-02,1800,100000.0,3021003.394542004,2921003.394542004,29.21003394542004
Auro Laboratories Limited,2011-12-29,2016-12-02,1800,100000.0,828482.8592268416,728482.8592268416,7.284828592268417
Aurobindo Pharma Limited ,2011-12-29,2016-12-02,1800,100000.0,1713791.859933151,1613791.859933151,16.13791859933151
Automotive Axles Limited,2011-12-29,2016-12-02,1800,100000.0,191174.52433438704,91174.52433438704,0.9117452433438704
Available Finance Limited,2011-12-29,2016-12-02,1800,100000.0,38041.9729413018,-61958.0270586982,-0.619580270586982
Avance Technologies Limited,2011-12-29,2016-12-02,1800,100000.0,479692.3797626483,379692.3797626483,3.7969237976264836
Aviva Industries Limited,2011-12-29,2016-12-02,1800,100000.0,115443.4250764526,15443.425076452593,0.154434250764526
Axis Bank Limited,2011-12-29,2016-12-02,1800,100000.0,326348.4283127372,226348.4283127372,2.263484283127372
B.A.G. Films and Media Limited,2011-12-29,2016-12-02,1800,100000.0,128842.20250704809,28842.20250704809,0.288422025070481
B.L. Kashyap and Sons Limited ,2011-12-29,2016-12-02,1800,100000.0,224999.86772836698,124999.86772836698,1.2499986772836698
BF Investment Limited ,2011-12-29,2016-12-02,1800,100000.0,295618.0908120104,195618.0908120104,1.9561809081201038
BGR Energy Systems Limited,2011-12-29,2016-12-02,1800,100000.0,62873.09740424401,-37126.90259575599,-0.37126902595755995
BLB Limited ,2011-12-29,2016-12-02,1800,100000.0,183210.1735693418,83210.1735693418,0.8321017356934179
BPL Limited ,2011-12-29,2016-12-02,1800,100000.0,414905.7732194892,314905.7732194892,3.1490577321948923
BSEL Algo Limited,2011-12-29,2016-12-02,1800,100000.0,132140.23256819262,32140.232568192616,0.32140232568192606
Bajaj Consumer Care Limited,2011-12-29,2016-12-02,1800,100000.0,370306.8691215378,270306.8691215378,2.703068691215378
Bajaj Electricals Limited,2011-12-29,2016-12-02,1800,100000.0,153397.4932887247,53397.49328872471,0.5339749328872472
Bajaj Hindusthan Sugar Limited ,2011-12-29,2016-12-02,1800,100000.0,99871.78116615128,-128.21883384871762,-0.0012821883384871446
Bajaj Steel Industries Limited,2011-12-29,2016-12-02,1800,100000.0,159436.03079904136,59436.03079904136,0.5943603079904136
Bal Pharma Limited,2011-12-29,2016-12-02,1800,100000.0,836670.2355460385,736670.2355460385,7.366702355460385
Balrampur Chini Mills Limited ,2011-12-29,2016-12-02,1800,100000.0,351511.1795241372,251511.17952413717,2.5151117952413715
Bang Overseas Limited,2011-12-29,2016-12-02,1800,100000.0,182866.20106598054,82866.20106598054,0.8286620106598055
Bank of India Limited ,2011-12-29,2016-12-02,1800,100000.0,83462.38826559215,-16537.611734407852,-0.16537611734407853
Bannari Amman Spinning Mills Ltd ,2011-12-29,2016-12-02,1800,100000.0,456102.2054868209,356102.2054868209,3.561022054868209
Banswara Syntex Limited,2011-12-29,2016-12-02,1800,100000.0,213444.06114837056,113444.06114837056,1.1344406114837056
Barak Valley Cements Limited ,2011-12-29,2016-12-02,1800,100000.0,194394.30483155683,94394.30483155683,0.9439430483155684
Batliboi Limited,2011-12-29,2016-12-02,1800,100000.0,151628.69198312235,51628.69198312235,0.5162869198312234
Bedmutha Industries Limited ,2011-12-29,2016-12-02,1800,100000.0,85239.30611676189,-14760.693883238113,-0.14760693883238107
Bengal & Assam Company Limited,2011-12-29,2016-12-02,1800,100000.0,574072.1741017698,474072.1741017698,4.7407217410176985
