stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
3B Blackbio Dx Limited,2012-12-24,2013-06-24,182,100000.0,89687.90218790219,-10312.09781209781,-0.10312097812097809
3P Land Holdings Limited,2012-12-24,2013-06-24,182,100000.0,53730.15873015873,-46269.84126984127,-0.4626984126984127
3i Infotech Limited ,2012-12-24,2013-06-24,182,100000.0,59622.365511050884,-40377.634488949116,-0.4037763448894911
A. K. Capital Services Limited,2012-12-24,2013-06-24,182,100000.0,69897.68443726441,-30102.315562735588,-0.30102315562735593
A2Z Infra Engineering Limited,2012-12-24,2013-06-24,182,100000.0,21959.728820596043,-78040.27117940396,-0.7804027117940395
ABB India Limited,2012-12-24,2013-06-24,182,100000.0,84370.24299862704,-15629.757001372956,-0.15629757001372957
ABM Knowledgeware Limited,2012-12-24,2013-06-24,182,100000.0,56443.298969072166,-43556.701030927834,-0.43556701030927836
ACE Edutrend Limited,2012-12-24,2013-06-24,182,100000.0,103707.4472386189,3707.447238618901,0.037074472386189106
AG Ventures Limited,2012-12-24,2013-06-24,182,100000.0,79322.00537070898,-20677.994629291017,-0.2067799462929102
AGI Greenpac Limited,2012-12-24,2013-06-24,182,100000.0,67098.74647597894,-32901.25352402106,-0.32901253524021057
AIA Engineering Limited ,2012-12-24,2013-06-24,182,100000.0,97815.28622331927,-2184.713776680728,-0.021847137766807245
AJR Infra and Tolling Limited ,2012-12-24,2013-06-24,182,100000.0,69935.33634627573,-30064.663653724274,-0.3006466365372428
AMJ Land Holdings Limited,2012-12-24,2013-06-24,182,100000.0,78545.45454545454,-21454.545454545456,-0.2145454545454546
APAR Industries Limited ,2012-12-24,2013-06-24,182,100000.0,72744.7815920838,-27255.218407916196,-0.27255218407916193
APIS India Limited,2012-12-24,2013-06-24,182,100000.0,100000.0,0.0,0.0
ARSS Infrastructure Projects Limited,2012-12-24,2013-06-24,182,100000.0,38420.50013661006,-61579.49986338994,-0.6157949986338993
ASI Industries Limited,2012-12-24,2013-06-24,182,100000.0,124585.1144078451,24585.114407845103,0.245851144078451
ASM Technologies Limited,2012-12-24,2013-06-24,182,100000.0,89930.33565547815,-10069.66434452185,-0.10069664344521856
AVT Natural Products Limited,2012-12-24,2013-06-24,182,100000.0,81518.49956347652,-18481.500436523478,-0.1848150043652348
AXISCADES Technologies Limited,2012-12-24,2013-06-24,182,100000.0,69696.90069000068,-30303.09930999932,-0.30303099309999326
Aastamangalam Finance Limited,2012-12-24,2013-06-24,182,100000.0,88408.24195686229,-11591.758043137714,-0.11591758043137712
Acrow India Limited,2012-12-24,2013-06-24,182,100000.0,91052.45114844017,-8947.548851559826,-0.08947548851559828
Action Construction Equipment Limited ,2012-12-24,2013-06-24,182,100000.0,46421.36680060188,-53578.63319939812,-0.5357863319939813
Ad-Manum Finance Limited,2012-12-24,2013-06-24,182,100000.0,127037.03703703704,27037.037037037036,0.27037037037037037
Adani Enterprises Limited,2012-12-24,2013-06-24,182,100000.0,66234.95138326759,-33765.04861673241,-0.33765048616732407
Adani Ports and Special Economic Zone Limited ,2012-12-24,2013-06-24,182,100000.0,115083.70777792353,15083.707777923526,0.15083707777923516
Adani Power Limited ,2012-12-24,2013-06-24,182,100000.0,85165.75994846852,-14834.24005153148,-0.14834240051531478
Aditya Ispat Limited,2012-12-24,2013-06-24,182,100000.0,68005.01882057717,-31994.98117942283,-0.3199498117942283
Ador Multiproducts Limited,2012-12-24,2013-06-24,182,100000.0,60357.23806984805,-39642.76193015195,-0.3964276193015195
Ador Welding Limited,2012-12-24,2013-06-24,182,100000.0,89168.76852958095,-10831.23147041905,-0.10831231470419045
Advani Hotels & Resorts (India) Limited,2012-12-24,2013-06-24,182,100000.0,114180.97780611229,14180.977806112292,0.14180977806112294
Aegis Logistics Limited ,2012-12-24,2013-06-24,182,100000.0,70222.22222222223,-29777.777777777766,-0.2977777777777777
Agarwal Industrial Corporation Limited,2012-12-24,2013-06-24,182,100000.0,102990.457848201,2990.4578482009965,0.029904578482010002
Ahluwalia Contracts (India) Limited,2012-12-24,2013-06-24,182,100000.0,83088.01132183343,-16911.98867816657,-0.16911988678166567
Ajanta Soya Limited,2012-12-24,2013-06-24,182,100000.0,133055.0284629981,33055.0284629981,0.33055028462998104
Ajcon Global Services Limited,2012-12-24,2013-06-24,182,100000.0,77938.06501250241,-22061.93498749759,-0.2206193498749759
Ajel Limited,2012-12-24,2013-06-24,182,100000.0,137114.74192350538,37114.74192350538,0.3711474192350539
Ajmera Realty & Infra India Limited,2012-12-24,2013-06-24,182,100000.0,66763.72946207518,-33236.27053792482,-0.33236270537924817
Akar Auto Industries Limited,2012-12-24,2013-06-24,182,100000.0,57970.04097534761,-42029.95902465239,-0.42029959024652386
Akzo Nobel India Limited,2012-12-24,2013-06-24,182,100000.0,120805.0701813095,20805.070181309493,0.20805070181309482
Alembic Limited,2012-12-24,2013-06-24,182,100000.0,117021.04410064014,17021.044100640138,0.17021044100640137
Alicon Castalloy Limited,2012-12-24,2013-06-24,182,100000.0,90300.75187969924,-9699.248120300763,-0.09699248120300763
Alkali Metals Limited,2012-12-24,2013-06-24,182,100000.0,71011.50215904316,-28988.497840956843,-0.2898849784095684
Allcargo Gati Limited,2012-12-24,2013-06-24,182,100000.0,71856.99483233126,-28143.005167668744,-0.28143005167668744
Allcargo Logistics Limited ,2012-12-24,2013-06-24,182,100000.0,72193.57829851982,-27806.421701480183,-0.2780642170148019
Allied Digital Services Limited ,2012-12-24,2013-06-24,182,100000.0,48222.842572646936,-51777.157427353064,-0.5177715742735307
Almondz Global Securities Limited,2012-12-24,2013-06-24,182,100000.0,98998.7538137596,-1001.2461862404016,-0.01001246186240401
Alphageo (India) Limited,2012-12-24,2013-06-24,182,100000.0,55318.47637110794,-44681.52362889206,-0.4468152362889206
Alpine Housing Development Corporation Limited,2012-12-24,2013-06-24,182,100000.0,105549.8546263041,5549.854626304106,0.05549854626304107
Alufluoride Limited,2012-12-24,2013-06-24,182,100000.0,125997.42599742599,25997.42599742599,0.2599742599742598
Ambica Agarbathies Aroma & Industries Limited,2012-12-24,2013-06-24,182,100000.0,67199.07407407407,-32800.92592592593,-0.3280092592592593
Amco India Limited,2012-12-24,2013-06-24,182,100000.0,58236.72534707312,-41763.27465292688,-0.41763274652926874
Amerise Biosciences Limited,2012-12-24,2013-06-24,182,100000.0,97085.54774558547,-2914.4522544145293,-0.029144522544145346
Amforge Industries Limited,2012-12-24,2013-06-24,182,100000.0,58085.186581228794,-41914.813418771206,-0.419148134187712
Amines & Plasticizers Limited,2012-12-24,2013-06-24,182,100000.0,100114.1214759711,114.12147597110015,0.0011412147597109623
Anand Projects Limited,2012-12-24,2013-06-24,182,100000.0,101767.21511273613,1767.2151127361285,0.017672151127361202
Andrew Yule & Company Limited,2012-12-24,2013-06-24,182,100000.0,47684.144446255465,-52315.855553744535,-0.5231585555374454
Anjani Finance Limited,2012-12-24,2013-06-24,182,100000.0,78353.65853658537,-21646.341463414632,-0.2164634146341463
Anjani Foods Limited,2012-12-24,2013-06-24,182,100000.0,114285.71428571428,14285.714285714275,0.1428571428571428
Anjani Portland Cement Limited,2012-12-24,2013-06-24,182,100000.0,70175.53901927113,-29824.460980728865,-0.2982446098072886
Anjani Synthetics Limited,2012-12-24,2013-06-24,182,100000.0,99670.9542327251,-329.0457672749035,-0.0032904576727490475
Anna Infrastructures Limited,2012-12-24,2013-06-24,182,100000.0,99664.05375139978,-335.94624860021577,-0.0033594624860021627
Ansal Buildwell Limited,2012-12-24,2013-06-24,182,100000.0,79904.90244302346,-20095.097556976543,-0.20095097556976538
Apollo Finvest (India) Limited,2012-12-24,2013-06-24,182,100000.0,65525.414801158804,-34474.585198841196,-0.344745851988412
Apollo Pipes Limited,2012-12-24,2013-06-24,182,100000.0,91900.41776792565,-8099.582232074346,-0.08099582232074343
Aptech Limited ,2012-12-24,2013-06-24,182,100000.0,90036.39984378773,-9963.60015621227,-0.09963600156212271
Archidply Industries Limited ,2012-12-24,2013-06-24,182,100000.0,98835.370994941,-1164.6290050590032,-0.011646290050590036
Archies Limited ,2012-12-24,2013-06-24,182,100000.0,54545.45454545454,-45454.54545454546,-0.4545454545454546
Archit Organosys Limited,2012-12-24,2013-06-24,182,100000.0,116412.213740458,16412.213740458,0.16412213740458004
Arihant Capital Markets Limited,2012-12-24,2013-06-24,182,100000.0,79504.8143053645,-20495.185694635496,-0.20495185694635498
Arihant Superstructures Limited,2012-12-24,2013-06-24,182,100000.0,89561.29783444482,-10438.70216555518,-0.1043870216555518
Arman Financial Services Limited,2012-12-24,2013-06-24,182,100000.0,91048.28419850918,-8951.71580149082,-0.08951715801490823
Aro Granite Industries Limited,2012-12-24,2013-06-24,182,100000.0,76539.58944281525,-23460.410557184747,-0.23460410557184752
Arshiya Limited,2012-12-24,2013-06-24,182,100000.0,13427.86093121365,-86572.13906878635,-0.8657213906878635
Artefact Projects Limited,2012-12-24,2013-06-24,182,100000.0,73283.96153421023,-26716.038465789767,-0.2671603846578977
Aryaman Financial Services Limited,2012-12-24,2013-06-24,182,100000.0,76188.82332523428,-23811.176674765724,-0.23811176674765722
Asahi Songwon Colors Limited,2012-12-24,2013-06-24,182,100000.0,73146.86758179379,-26853.13241820621,-0.26853132418206205
Ashiana Ispat Limited,2012-12-24,2013-06-24,182,100000.0,68165.65943832208,-31834.34056167792,-0.3183434056167792
Ashirwad Steels & Industries Limited,2012-12-24,2013-06-24,182,100000.0,130487.80487804877,30487.804878048773,0.30487804878048763
Ashish Polyplast Limited,2012-12-24,2013-06-24,182,100000.0,81368.82129277565,-18631.178707224346,-0.1863117870722435
Ashnoor Textile Mills Limited,2012-12-24,2013-06-24,182,100000.0,253644.59266317298,153644.59266317298,1.5364459266317296
Ashoka Buildcon Limited ,2012-12-24,2013-06-24,182,100000.0,89514.08200408406,-10485.917995915937,-0.10485917995915939
Ashram Online.com Limited,2012-12-24,2013-06-24,182,100000.0,117857.14285714286,17857.142857142855,0.1785714285714286
Asian Energy Services Limited,2012-12-24,2013-06-24,182,100000.0,62111.91872247291,-37888.08127752709,-0.37888081277527086
Asian Hotels (East) Limited,2012-12-24,2013-06-24,182,100000.0,74089.96230906567,-25910.037690934332,-0.2591003769093433
Asian Star Company Limited,2012-12-24,2013-06-24,182,100000.0,114428.59998786231,14428.599987862312,0.144285999878623
Asian Tea & Exports Limited,2012-12-24,2013-06-24,182,100000.0,86149.76805831675,-13850.231941683247,-0.13850231941683244
Astec LifeSciences Limited ,2012-12-24,2013-06-24,182,100000.0,71478.7467571343,-28521.2532428657,-0.28521253242865696
AstraZeneca Pharma India Limited,2012-12-24,2013-06-24,182,100000.0,49187.47955065983,-50812.52044934017,-0.5081252044934017
Aurionpro Solutions Limited ,2012-12-24,2013-06-24,182,100000.0,58191.69827563015,-41808.30172436985,-0.41808301724369845
Austin Engineering Company Limited,2012-12-24,2013-06-24,182,100000.0,71856.55253837071,-28143.447461629286,-0.2814344746162929
Automobile Corporation of Goa Limited,2012-12-24,2013-06-24,182,100000.0,78109.301448676,-21890.698551324007,-0.21890698551324006
Automotive Axles Limited,2012-12-24,2013-06-24,182,100000.0,63299.978590909515,-36700.021409090485,-0.3670002140909049
Available Finance Limited,2012-12-24,2013-06-24,182,100000.0,192886.50712083394,92886.50712083394,0.9288650712083393
Axtel Industries Limited,2012-12-24,2013-06-24,182,100000.0,78045.97701149427,-21954.022988505734,-0.2195402298850574
Ayujoy Herbals Ltd. (OTCPK:AJOY),2012-12-24,2013-06-24,182,100000.0,108530.14573079099,8530.145730790988,0.08530145730790983
B & A Packaging India Limited,2012-12-24,2013-06-24,182,100000.0,100000.0,0.0,0.0
B. N. Rathi Securities Limited,2012-12-24,2013-06-24,182,100000.0,86960.8084791718,-13039.1915208282,-0.13039191520828197
B.L. Kashyap and Sons Limited ,2012-12-24,2013-06-24,182,100000.0,44725.72973061787,-55274.27026938213,-0.5527427026938212
BEML Limited,2012-12-24,2013-06-24,182,100000.0,54233.67620943182,-45766.32379056818,-0.45766323790568186
20 Microns Limited ,2013-06-24,2013-12-23,182,100000.0,116112.80927389122,16112.809273891224,0.16112809273891227
3B Blackbio Dx Limited,2013-06-24,2013-12-23,182,100000.0,113686.09865470852,13686.09865470852,0.13686098654708512
3M India Limited,2013-06-24,2013-12-23,182,100000.0,106845.51006726825,6845.510067268246,0.06845510067268235
3P Land Holdings Limited,2013-06-24,2013-12-23,182,100000.0,103840.47267355982,3840.4726735598233,0.03840472673559825
63 moons technologies limited,2013-06-24,2013-12-23,182,100000.0,23077.944008053106,-76922.0559919469,-0.7692205599194689
A. K. Capital Services Limited,2013-06-24,2013-12-23,182,100000.0,92642.52696456086,-7357.473035439136,-0.07357473035439133
A2Z Infra Engineering Limited,2013-06-24,2013-12-23,182,100000.0,64541.909703200035,-35458.090296799965,-0.3545809029679996
