stock,entry_date,exit_date,holding_days,exit_reason,invested,exit_value,pnl,return_pct
Archies Limited ,2003-12-17,2004-09-13,271,holding_period,50000.0,50000.0,0.0,0.0
CyberTech Systems and Software Limited ,2003-12-17,2004-09-13,271,holding_period,50000.0,50000.0,0.0,0.0
Dr. Reddy's Laboratories Limited,2003-12-17,2004-09-13,271,holding_period,50000.0,28086.674964953112,-21913.325035046888,-0.43826650070093776
Hindustan Unilever Limited ,2003-12-17,2004-09-13,271,holding_period,50000.0,30457.613702226136,-19542.386297773864,-0.39084772595547734
Infosys Limited ,2003-12-17,2004-09-13,271,holding_period,50000.0,66030.1620647154,16030.162064715405,0.32060324129430806
LCC Infotech Limited,2003-12-17,2004-09-13,271,holding_period,50000.0,50000.0,0.0,0.0
Mphasis Limited,2003-12-17,2004-09-13,271,holding_period,50000.0,48078.386787210606,-1921.6132127893943,-0.03843226425578794
Reliance Industries Limited ,2003-12-17,2004-09-13,271,holding_period,50000.0,48826.45414509413,-1173.5458549058676,-0.023470917098117328
Shree Rama Multi-Tech Limited ,2003-12-17,2004-09-13,271,holding_period,50000.0,50000.0,0.0,0.0
Sri Havisha Hospitality and Infrastructure Limited,2003-12-17,2004-09-13,271,holding_period,50000.0,50000.0,0.0,0.0
Trigyn Technologies Limited,2003-12-17,2004-09-13,271,holding_period,50000.0,50000.0,0.0,0.0
Wipro Limited,2003-12-17,2004-09-13,271,holding_period,50000.0,53316.552052533145,3316.552052533145,0.06633104105066279
Havells India Limited ,2003-12-31,2004-09-27,271,holding_period,50000.0,50196.023167655476,196.02316765547585,0.003920463353109582
Sundram Fasteners Limited ,2004-01-23,2004-10-19,270,holding_period,50000.0,47347.64459424606,-2652.355405753937,-0.053047108115078734
Birla Cable Limited ,2004-02-24,2004-11-22,272,holding_period,50000.0,49999.99999999999,-7.275957614183426e-12,-1.1102230246251565e-16
Pfizer Limited ,2004-02-26,2004-11-22,270,holding_period,50000.0,58683.39529553662,8683.395295536619,0.17366790591073245
BPL Limited ,2004-02-27,2004-11-23,270,holding_period,50000.0,50000.0,0.0,0.0
ADC India Communications Limited,2004-03-01,2004-11-26,270,holding_period,50000.0,50000.0,0.0,0.0
Mukand Limited,2004-03-29,2004-12-24,270,holding_period,50000.0,50000.0,0.0,0.0
Aksh Optifibre Limited ,2004-04-30,2006-01-02,612,holding_period,50000.0,50000.0,0.0,0.0
HDFC Bank Limited ,2004-05-17,2006-01-02,595,holding_period,50000.0,140302.3538353204,90302.35383532039,1.8060470767064079
Danlaw Technologies India Limited,2004-06-21,2006-01-02,560,holding_period,50000.0,50000.0,0.0,0.0
Jagsonpal Pharmaceuticals Limited ,2004-07-21,2006-01-02,530,holding_period,50000.0,52635.25814465756,2635.258144657557,0.05270516289315119
Aurobindo Pharma Limited ,2004-08-02,2006-01-02,518,holding_period,50000.0,58398.3969706885,8398.396970688496,0.16796793941376986
Bank of India Limited ,2004-08-19,2006-01-02,501,holding_period,50000.0,60468.52972161068,10468.529721610677,0.2093705944322135
The Karur Vysya Bank Limited ,2004-08-19,2006-01-02,501,holding_period,50000.0,104957.66741343935,54957.667413439354,1.099153348268787
Adani Enterprises Limited,2004-08-23,2006-01-02,497,holding_period,50000.0,49496.20219031694,-503.79780968306295,-0.010075956193661306
Titan Company Limited,2004-09-03,2006-01-02,486,holding_period,50000.0,292066.6268940854,242066.62689408538,4.841332537881708
CyberTech Systems and Software Limited ,2004-09-13,2006-01-02,476,holding_period,50000.0,50000.0,0.0,0.0
Dr. Reddy's Laboratories Limited,2004-09-13,2006-01-02,476,holding_period,50000.0,63619.04858929811,13619.048589298109,0.2723809717859622
LCC Infotech Limited,2004-09-13,2006-01-02,476,holding_period,50000.0,50000.0,0.0,0.0
Shree Rama Multi-Tech Limited ,2004-09-13,2006-01-02,476,holding_period,50000.0,50000.0,0.0,0.0
Trigyn Technologies Limited,2004-09-13,2006-01-02,476,holding_period,50000.0,50000.0,0.0,0.0
Archies Limited ,2004-09-14,2006-01-02,475,holding_period,50000.0,50000.0,0.0,0.0
Havells India Limited ,2004-09-27,2006-01-02,462,holding_period,50000.0,133241.1790138014,83241.17901380139,1.6648235802760278
The India Cements Limited ,2004-10-18,2006-01-02,441,holding_period,50000.0,127249.6989139103,77249.6989139103,1.5449939782782058
Sundram Fasteners Limited ,2004-10-19,2006-01-02,440,holding_period,50000.0,75777.6390011162,25777.6390011162,0.5155527800223241
Oracle Financial Services Software Limited,2004-11-01,2006-01-02,427,holding_period,50000.0,95187.27758707703,45187.27758707703,0.9037455517415405
Adani Enterprises Limited,2006-01-02,2006-09-29,270,holding_period,50000.0,112510.44609739722,62510.44609739722,1.2502089219479444
Coromandel International Limited ,2006-01-02,2006-09-29,270,holding_period,50000.0,47487.96400742477,-2512.0359925752273,-0.05024071985150458
DCM Shriram Limited ,2006-01-02,2006-09-29,270,holding_period,50000.0,52519.02385971603,2519.023859716028,0.050380477194320594
Hindustan Petroleum Corporation Limited ,2006-01-02,2006-09-29,270,holding_period,50000.0,42859.331064496044,-7140.668935503956,-0.14281337871007915
Sundram Fasteners Limited ,2006-01-02,2006-09-29,270,holding_period,50000.0,43418.157983106845,-6581.842016893155,-0.13163684033786316
Smartlink Holdings Limited ,2006-02-02,2006-10-30,270,holding_period,50000.0,50000.0,0.0,0.0
Summit Securities Limited,2006-02-07,2006-11-06,272,holding_period,50000.0,21446.53473265145,-28553.46526734855,-0.5710693053469711
Trigyn Technologies Limited,2006-03-03,2006-11-28,270,holding_period,50000.0,50000.0,0.0,0.0
National Fertilizers Limited,2006-03-20,2006-12-15,270,holding_period,50000.0,39798.648903773385,-10201.351096226615,-0.20402702192453226
Noida Toll Bridge Company Limited ,2006-04-17,2008-01-02,625,holding_period,50000.0,116769.27465174186,66769.27465174186,1.335385493034837
Rane Engine Valve Limited,2006-05-23,2008-01-02,589,holding_period,50000.0,50000.0,0.0,0.0
Indian Oil Corporation Limited ,2006-06-05,2008-01-02,576,holding_period,50000.0,92951.64816207912,42951.64816207912,0.8590329632415823
Piramal Enterprises Limited,2006-06-06,2008-01-02,575,holding_period,50000.0,97238.67858089277,47238.67858089277,0.9447735716178554
E.I.D.- Parry (India) Limited ,2006-06-07,2008-01-02,574,holding_period,50000.0,40421.79789610236,-9578.202103897638,-0.19156404207795275
Havells India Limited ,2006-06-07,2008-01-02,574,holding_period,50000.0,75355.37612551874,25355.376125518742,0.5071075225103749
City Union Bank Limited ,2006-06-08,2008-01-02,573,holding_period,50000.0,281778.9834380354,231778.98343803542,4.635579668760708
TAJGVK Hotels & Resorts Limited ,2006-06-08,2008-01-02,573,holding_period,50000.0,55552.3470263799,5552.347026379903,0.111046940527598
Mukta Arts Limited ,2006-06-12,2008-01-02,569,holding_period,50000.0,50000.0,0.0,0.0
Shree Rama Multi-Tech Limited ,2006-06-12,2008-01-02,569,holding_period,50000.0,50000.0,0.0,0.0
Wipro Limited,2006-06-13,2008-01-02,568,holding_period,50000.0,66205.98917897622,16205.989178976219,0.3241197835795244
GAIL (India) Limited ,2006-06-14,2008-01-02,567,holding_period,50000.0,121078.99824748871,71078.99824748871,1.4215799649497742
Infosys Limited ,2006-06-14,2008-01-02,567,holding_period,50000.0,72914.18848262035,22914.188482620346,0.4582837696524069
TVS Motor Company Limited,2006-06-14,2008-01-02,567,holding_period,50000.0,40438.69526963739,-9561.304730362608,-0.19122609460725215
Zydus Lifesciences Limited ,2006-06-14,2008-01-02,567,holding_period,50000.0,66598.81131755587,16598.81131755587,0.33197622635111745
Punjab National Bank ,2006-06-15,2008-01-02,566,holding_period,50000.0,112823.15807455419,62823.15807455419,1.2564631614910837
The Federal Bank Limited ,2006-06-26,2008-01-02,555,holding_period,50000.0,113306.41146663412,63306.41146663412,1.2661282293326823
Tata Steel Limited,2006-06-27,2008-01-02,554,holding_period,50000.0,99159.55599502799,49159.555995027986,0.9831911199005596
Mphasis Limited,2006-07-17,2008-01-02,534,holding_period,50000.0,141467.236460683,91467.236460683,1.82934472921366
Canara Bank ,2006-07-18,2008-01-02,533,holding_period,50000.0,110687.23702664797,60687.23702664797,1.2137447405329596
Balkrishna Industries Limited,2006-07-24,2008-01-02,527,holding_period,50000.0,78188.52916350734,28188.529163507337,0.5637705832701467
Steel Authority of India Limited ,2006-07-28,2008-01-02,523,holding_period,50000.0,195836.24799537216,145836.24799537216,2.916724959907443
Bayer CropScience Limited,2006-08-22,2008-01-02,498,holding_period,50000.0,148201.66659858666,98201.66659858666,1.9640333319717334
Apollo Hospitals Enterprise Limited ,2006-08-23,2008-01-02,497,holding_period,50000.0,70319.61972235148,20319.619722351476,0.40639239444702957
United Breweries Limited,2006-08-24,2008-01-02,496,holding_period,50000.0,140061.96423295894,90061.96423295894,1.8012392846591787
Biocon Limited ,2006-09-08,2008-01-02,481,holding_period,50000.0,82376.77463756756,32376.774637567563,0.6475354927513512
FDC Limited,2006-09-15,2008-01-02,474,holding_period,50000.0,58369.987396146826,8369.987396146826,0.16739974792293655
Adani Enterprises Limited,2006-09-29,2008-01-02,460,holding_period,50000.0,513333.2171050337,463333.2171050337,9.266664342100674
Coromandel International Limited ,2006-09-29,2008-01-02,460,holding_period,50000.0,96195.6298517271,46195.629851727106,0.9239125970345421
DCM Shriram Limited ,2006-09-29,2008-01-02,460,holding_period,50000.0,49860.588453214266,-139.41154678573366,-0.002788230935714675
Hindustan Petroleum Corporation Limited ,2006-09-29,2008-01-02,460,holding_period,50000.0,66973.54141687018,16973.541416870183,0.3394708283374037
Sundram Fasteners Limited ,2006-09-29,2008-01-02,460,holding_period,50000.0,23151.7224327766,-26848.2775672234,-0.536965551344468
BPL Limited ,2006-10-04,2008-01-02,455,holding_period,50000.0,50000.0,0.0,0.0
Cinevista Limited ,2006-10-05,2008-01-02,454,holding_period,50000.0,50000.0,0.0,0.0
Smartlink Holdings Limited ,2006-10-30,2008-01-02,429,holding_period,50000.0,50000.0,0.0,0.0
The Great Eastern Shipping Company Limited,2006-12-01,2008-01-02,397,holding_period,50000.0,125507.36846314133,75507.36846314133,1.5101473692628269
Jubilant Pharmova Limited,2006-12-06,2008-01-02,392,holding_period,50000.0,69965.74246949935,19965.742469499353,0.39931484938998696
MIRC Electronics Limited ,2006-12-12,2008-01-02,386,holding_period,50000.0,50000.0,0.0,0.0
PTC India Limited ,2006-12-12,2008-01-02,386,holding_period,50000.0,176077.81282860148,126077.81282860148,2.5215562565720298
The Andhra Sugars Limited ,2006-12-12,2008-01-02,386,holding_period,50000.0,50000.0,0.0,0.0
National Fertilizers Limited,2006-12-15,2008-01-02,383,holding_period,50000.0,156239.4599072575,106239.4599072575,2.12478919814515
Rico Auto Industries Limited,2006-12-18,2008-01-02,380,holding_period,50000.0,42572.87950087444,-7427.120499125558,-0.14854240998251111
ACC Limited ,2008-01-02,2008-09-29,271,holding_period,50000.0,29952.04320609743,-20047.95679390257,-0.40095913587805143
Ador Welding Limited,2008-01-02,2008-09-29,271,holding_period,50000.0,50000.0,0.0,0.0
Apollo Hospitals Enterprise Limited ,2008-01-02,2008-09-29,271,holding_period,50000.0,41492.00381918913,-8507.996180810871,-0.17015992361621746
Apollo Tyres Limited ,2008-01-02,2008-09-29,271,holding_period,50000.0,30916.599996056106,-19083.400003943894,-0.3816680000788779
Aurobindo Pharma Limited ,2008-01-02,2008-09-29,271,holding_period,50000.0,25818.18056978854,-24181.81943021146,-0.4836363886042292
Bajaj Hindusthan Sugar Limited ,2008-01-02,2008-09-29,271,holding_period,50000.0,18133.867243302477,-31866.132756697523,-0.6373226551339505
Bajaj Holdings & Investment Limited,2008-01-02,2008-09-29,271,holding_period,50000.0,8671.664469613776,-41328.335530386226,-0.8265667106077245
Balkrishna Industries Limited,2008-01-02,2008-09-29,271,holding_period,50000.0,22995.007663735818,-27004.992336264182,-0.5400998467252837
Bharat Forge Limited,2008-01-02,2008-09-29,271,holding_period,50000.0,25871.66178661099,-24128.33821338901,-0.4825667642677802
Danlaw Technologies India Limited,2008-01-02,2008-09-29,271,holding_period,50000.0,50000.0,0.0,0.0
Dr. Reddy's Laboratories Limited,2008-01-02,2008-09-29,271,holding_period,50000.0,33693.37308923421,-16306.626910765794,-0.32613253821531585
Entertainment Network (India) Limited ,2008-01-02,2008-09-29,271,holding_period,50000.0,18899.01896769929,-31100.98103230071,-0.6220196206460142
