stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
Anand Projects Limited,2011-07-04,2011-10-03,91,100000.0,100000.0,0.0,0.0
Bajaj Consumer Care Limited,2011-07-04,2011-10-03,91,100000.0,87202.4097774703,-12797.590222529703,-0.12797590222529698
Borosil Renewables Limited,2011-07-04,2011-10-03,91,100000.0,99093.02045521015,-906.9795447898505,-0.009069795447898543
Krishna Ventures Limited,2011-07-04,2011-10-03,91,100000.0,153179.14416955438,53179.144169554376,0.5317914416955438
Piramal Enterprises Limited,2011-07-04,2011-10-03,91,100000.0,88741.29448135434,-11258.705518645656,-0.11258705518645662
The Tinplate Company of India Limited,2011-07-04,2011-10-03,91,100000.0,73749.93232548733,-26250.06767451267,-0.26250067674512667
Inter Globe Finance Limited,2011-08-05,2011-11-03,90,100000.0,100000.0,0.0,0.0
Westlife Foodworld Limited,2011-08-12,2011-11-10,90,100000.0,100000.0,0.0,0.0
Kalyani Investment Company Limited ,2011-08-18,2011-11-16,90,100000.0,110377.30073868505,10377.300738685051,0.10377300738685058
V2 Retail Limited ,2011-09-05,2011-12-05,91,100000.0,75299.26539905017,-24700.73460094983,-0.24700734600949825
Tilak Ventures Limited,2011-09-13,2011-12-12,90,100000.0,131174.69879518074,31174.69879518074,0.31174698795180733
Avance Technologies Limited,2011-09-29,2011-12-28,90,100000.0,21505.809658136885,-78494.19034186311,-0.7849419034186311
Empower India Limited,2011-10-17,2012-01-16,91,100000.0,38666.43787247804,-61333.56212752196,-0.6133356212752197
Westlife Foodworld Limited,2011-11-11,2012-02-09,90,100000.0,100000.0,0.0,0.0
Kalyani Investment Company Limited ,2011-11-16,2012-02-14,90,100000.0,98315.35453814371,-1684.6454618562857,-0.016846454618562823
Inter Globe Finance Limited,2011-11-23,2012-02-21,90,100000.0,84286.79118854176,-15713.208811458244,-0.15713208811458246
Moongipa Capital Finance Limited,2011-12-27,2012-03-26,90,100000.0,186046.51162790702,86046.51162790702,0.8604651162790702
Avance Technologies Limited,2011-12-28,2012-03-27,90,100000.0,100000.0,0.0,0.0
Empower India Limited,2012-01-16,2012-04-16,91,100000.0,93153.77131445541,-6846.2286855445855,-0.06846228685544586
PFL Infotech Limited,2012-01-16,2012-04-16,91,100000.0,26614.481409001954,-73385.51859099805,-0.7338551859099804
Tridev Infraestates Limited,2012-03-30,2012-06-28,90,100000.0,154707.25673446947,54707.25673446947,0.5470725673446948
PFL Infotech Limited,2012-04-16,2012-07-16,91,100000.0,118865.34025374854,18865.340253748538,0.1886534025374853
The Tinplate Company of India Limited,2012-04-26,2012-07-25,90,100000.0,120588.27202637671,20588.27202637671,0.2058827202637672
Libord Finance Limited,2012-05-10,2012-08-08,90,100000.0,155000.00000000003,55000.00000000003,0.5500000000000003
Nirlon Limited,2012-06-01,2012-08-30,90,100000.0,112899.2830878577,12899.283087857693,0.12899283087857683
Superior Industrial Enterprises Limited,2012-06-11,2012-09-10,91,100000.0,155519.914461374,55519.91446137399,0.5551991446137399
Brooks Laboratories Limited ,2012-06-27,2012-09-25,90,100000.0,120270.49590916681,20270.495909166813,0.20270495909166808
The Tinplate Company of India Limited,2012-07-25,2012-10-23,90,100000.0,94308.99220658168,-5691.007793418321,-0.056910077934183234
Anand Projects Limited,2012-08-07,2012-11-05,90,100000.0,100000.0,0.0,0.0
Nirlon Limited,2012-08-30,2012-11-28,90,100000.0,94287.2608509748,-5712.739149025205,-0.05712739149025203
Vivo Bio Tech Limited,2012-09-25,2012-12-24,90,100000.0,121317.59483454398,21317.594834543983,0.21317594834543985
Anand Projects Limited,2012-11-05,2013-02-04,91,100000.0,100000.0,0.0,0.0
Tuni Textile Mills Limited,2013-02-11,2013-05-13,91,100000.0,53576.33669744471,-46423.66330255529,-0.46423663302555285
Orient Paper & Industries Limited,2013-03-07,2013-06-05,90,100000.0,48182.01678033328,-51817.98321966672,-0.5181798321966672
Everlon Financials Limited,2013-03-21,2013-06-19,90,100000.0,138557.85837651126,38557.858376511256,0.38557858376511267
Sawaca Enterprises Limited,2013-03-21,2013-06-19,90,100000.0,62330.18181818182,-37669.81818181818,-0.3766981818181817
Rushil Décor Limited ,2013-03-25,2013-06-24,91,100000.0,56745.18201284797,-43254.81798715203,-0.4325481798715204
Univa Foods Limited ,2013-03-25,2013-06-24,91,100000.0,105200.46484601975,5200.4648460197495,0.05200464846019748
Gravita India Limited ,2013-03-28,2013-06-26,90,100000.0,72093.10264112668,-27906.89735887332,-0.27906897358873317
Onelife Capital Advisors Limited,2013-04-02,2013-07-01,90,100000.0,140990.59024807528,40990.590248075285,0.40990590248075276
Arshiya Limited,2013-04-03,2013-07-02,90,100000.0,103669.9514692655,3669.9514692655066,0.03669951469265498
Gemstone Investments Limited,2013-04-11,2013-07-10,90,100000.0,35868.35344869371,-64131.64655130629,-0.6413164655130629
Eastern Treads Limited,2013-04-29,2013-07-29,91,100000.0,57724.78887232985,-42275.21112767015,-0.4227521112767014
LGB Forge Limited,2013-04-30,2013-07-29,90,100000.0,106060.60606060605,6060.606060606049,0.06060606060606055
Setubandhan Infrastructure Limited,2013-05-07,2013-08-05,90,100000.0,32421.79013686726,-67578.20986313274,-0.6757820986313274
Advance Metering Technology Limited,2013-05-21,2013-08-19,90,100000.0,101218.17850416186,1218.1785041618568,0.012181785041618598
Indo Credit Capital Limited,2013-05-22,2013-08-20,90,100000.0,53457.6067348166,-46542.3932651834,-0.465423932651834
Tridev Infraestates Limited,2013-05-22,2013-08-20,90,100000.0,56644.03491755577,-43355.96508244423,-0.43355965082444226
Tuni Textile Mills Limited,2013-05-22,2013-08-20,90,100000.0,29293.849139721915,-70706.15086027808,-0.7070615086027808
Polytex India Limited,2013-05-23,2013-08-21,90,100000.0,41857.91478077084,-58142.08521922916,-0.5814208521922916
India Power Corporation Limited ,2013-05-27,2013-08-26,91,100000.0,79250.03298967589,-20749.967010324108,-0.2074996701032411
The Indian Link Chain Manufactures Limited,2013-05-27,2013-08-26,91,100000.0,100000.0,0.0,0.0
Wockhardt Limited ,2013-05-27,2013-08-26,91,100000.0,36667.31731807486,-63332.68268192514,-0.6333268268192513
AuSom Enterprise Limited,2013-05-29,2013-08-27,90,100000.0,54509.355634438354,-45490.644365561646,-0.4549064436556165
Biogen Pharmachem Industries Limited,2013-05-30,2013-08-28,90,100000.0,128579.2469352014,28579.2469352014,0.28579246935201397
Genus Prime Infra Limited,2013-05-30,2013-08-28,90,100000.0,57955.773955773955,-42044.226044226045,-0.4204422604422604
India Steel Works Limited,2013-05-30,2013-08-28,90,100000.0,252988.1500490603,152988.1500490603,1.5298815004906028
