stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
A2Z Infra Engineering Limited,2012-12-24,2013-09-20,270,100000.0,16885.25827620858,-83114.74172379142,-0.8311474172379142
ARSS Infrastructure Projects Limited,2012-12-24,2013-09-20,270,100000.0,46637.23558763895,-53362.76441236105,-0.5336276441236105
Anand Projects Limited,2012-12-24,2013-09-20,270,100000.0,101767.21511273613,1767.2151127361285,0.017672151127361202
Bedmutha Industries Limited ,2012-12-24,2013-09-20,270,100000.0,57664.942907715274,-42335.057092284726,-0.4233505709228472
Borosil Renewables Limited,2012-12-24,2013-09-20,270,100000.0,75386.85894839179,-24613.14105160821,-0.24613141051608212
Capricorn Systems Global Solutions Limited,2012-12-24,2013-09-20,270,100000.0,121011.12234580384,21011.122345803844,0.21011122345803845
Challani Capital Limited,2012-12-24,2013-09-20,270,100000.0,79874.21383647798,-20125.786163522018,-0.2012578616352202
Diamant Infrastructure Limited,2012-12-24,2013-09-20,270,100000.0,46619.8768456598,-53380.1231543402,-0.533801231543402
Force Motors Limited,2012-12-24,2013-09-20,270,100000.0,64075.63025210085,-35924.36974789915,-0.35924369747899154
Inter Globe Finance Limited,2012-12-24,2013-09-20,270,100000.0,40728.860376013545,-59271.139623986455,-0.5927113962398646
Jaihind Synthetics Limited,2012-12-24,2013-09-20,270,100000.0,154583.33333333334,54583.33333333334,0.5458333333333334
Jainex Aamcol Limited,2012-12-24,2013-09-20,270,100000.0,246813.2854578097,146813.2854578097,1.468132854578097
KCL Infra Projects Limited,2012-12-24,2013-09-20,270,100000.0,48596.7053081147,-51403.2946918853,-0.5140329469188529
Kesar Enterprises Limited,2012-12-24,2013-09-20,270,100000.0,80176.72363678642,-19823.276363213576,-0.1982327636321357
Kiri Industries Limited,2012-12-24,2013-09-20,270,100000.0,109633.41858482524,9633.418584825238,0.09633418584825248
Lloyds Enterprises Limited,2012-12-24,2013-09-20,270,100000.0,138030.18337124918,38030.18337124918,0.3803018337124917
Nirlon Limited,2012-12-24,2013-09-20,270,100000.0,108194.73543108498,8194.735431084977,0.08194735431084976
Perfect Octave Media Projects Limited,2012-12-24,2013-09-20,270,100000.0,888629.6987470008,788629.6987470008,7.886296987470008
Phaarmasia Limited,2012-12-24,2013-09-20,270,100000.0,49041.16434505591,-50958.83565494409,-0.5095883565494408
Riddhi Siddhi Gluco Biols Limited,2012-12-24,2013-09-20,270,100000.0,76615.33883207393,-23384.661167926068,-0.23384661167926069
Shaily Engineering Plastics Limited,2012-12-24,2013-09-20,270,100000.0,97602.99216467826,-2397.0078353217395,-0.023970078353217406
Transgene Biotek Limited,2012-12-24,2013-09-20,270,100000.0,80619.8166739415,-19380.183326058497,-0.19380183326058498
Unitech International Limited,2012-12-24,2013-09-20,270,100000.0,62904.98725882782,-37095.01274117218,-0.37095012741172173
Vax Housing Finance Corporation Limited,2012-12-24,2013-09-20,270,100000.0,109728.33117723156,9728.331177231565,0.09728331177231575
Veritas (India) Limited,2012-12-24,2013-09-20,270,100000.0,52894.66741417406,-47105.33258582594,-0.47105332585825943
Visagar Financial Services Limited,2012-12-24,2013-09-20,270,100000.0,52990.4230354538,-47009.5769645462,-0.47009576964546196
Vivo Bio Tech Limited,2012-12-24,2013-09-20,270,100000.0,106528.06652806653,6528.066528066527,0.06528066528066523
Envair Electrodyne Limited,2012-12-28,2013-09-24,270,100000.0,119193.74247894104,19193.742478941043,0.19193742478941034
Nouveau Global Ventures Limited,2012-12-28,2013-09-24,270,100000.0,99625.49566749888,-374.5043325011211,-0.0037450433250112436
Vertex Securities Limited,2013-01-01,2013-09-30,272,100000.0,42305.585980284784,-57694.414019715216,-0.5769441401971522
Systematix Corporate Services Limited,2013-01-02,2013-09-30,271,100000.0,125174.23442449841,25174.234424498412,0.2517423442449842
Popular Estate Management Limited,2013-01-09,2013-10-07,271,100000.0,457241.5413533834,357241.5413533834,3.572415413533834
Inventure Growth & Securities Limited ,2013-01-17,2013-10-14,270,100000.0,53183.52059925093,-46816.47940074907,-0.46816479400749067
Arshiya Limited,2013-01-18,2013-10-15,270,100000.0,23971.404090895558,-76028.59590910445,-0.7602859590910445
Everlon Financials Limited,2013-01-24,2013-10-21,270,100000.0,89161.58132130539,-10838.418678694608,-0.10838418678694606
Parnax Lab Limited,2013-02-05,2013-11-04,272,100000.0,134572.6985947806,34572.69859478061,0.34572698594780604
Empower India Limited,2013-02-06,2013-11-04,271,100000.0,38235.740099572904,-61764.259900427096,-0.617642599004271
Birla Precision Technologies Limited,2013-02-11,2013-11-08,270,100000.0,78665.48493289441,-21334.51506710559,-0.21334515067105586
Duncan Engineering Limited,2013-02-12,2013-11-11,272,100000.0,68824.62482199584,-31175.375178004164,-0.3117537517800416
Kalyani Investment Company Limited ,2013-02-25,2013-11-22,270,100000.0,107370.53619817071,7370.53619817071,0.07370536198170718
Ramky Infrastructure Limited ,2013-02-26,2013-11-25,272,100000.0,51838.82805622324,-48161.17194377676,-0.4816117194377676
Reliance Chemotex Industries Limited,2013-02-26,2013-11-25,272,100000.0,105363.13921135948,5363.1392113594775,0.05363139211359469
Handson Global Management (HGM) Limited ,2013-02-27,2013-11-25,271,100000.0,237821.8135700698,137821.8135700698,1.3782181357006977
First Fintec Limited,2013-02-28,2013-11-25,270,100000.0,100247.08789269326,247.0878926932637,0.0024708789269325404
Educomp Solutions Limited ,2013-03-01,2013-11-26,270,100000.0,31274.047135426164,-68725.95286457383,-0.6872595286457384
Niraj Cement Structurals Limited,2013-03-01,2013-11-26,270,100000.0,64960.03996003997,-35039.96003996003,-0.3503996003996003
Welspun Enterprises Limited ,2013-03-01,2013-11-26,270,100000.0,76497.69585253455,-23502.304147465446,-0.23502304147465447
Orient Paper & Industries Limited,2013-03-07,2013-12-02,270,100000.0,78111.83703005851,-21888.16296994149,-0.21888162969941494
Tridev Infraestates Limited,2013-03-07,2013-12-02,270,100000.0,18714.99924322688,-81285.00075677312,-0.8128500075677312
Rushil Décor Limited ,2013-03-11,2013-12-06,270,100000.0,58043.75804375804,-41956.24195624196,-0.4195624195624196
Santosh Fine Fab Limited,2013-03-11,2013-12-06,270,100000.0,77077.07707707708,-22922.922922922924,-0.22922922922922928
Tuni Textile Mills Limited,2013-03-11,2013-12-06,270,100000.0,25604.92645810504,-74395.07354189496,-0.7439507354189496
Ken Financial Services Limited,2013-03-13,2013-12-09,271,100000.0,26592.17877094972,-73407.82122905029,-0.7340782122905027
Parshwanath Corporation Limited,2013-03-14,2013-12-09,270,100000.0,97377.04918032787,-2622.950819672129,-0.02622950819672132
Punjab Communications Limited,2013-03-14,2013-12-09,270,100000.0,218849.50435566236,118849.50435566236,1.1884950435566237
Gravita India Limited ,2013-03-19,2013-12-16,272,100000.0,90615.22945032778,-9384.77054967222,-0.09384770549672217
PG Electroplast Limited,2013-03-20,2013-12-16,271,100000.0,159212.46863159968,59212.46863159968,0.5921246863159968
Bilcare Limited,2013-03-21,2013-12-16,270,100000.0,48550.04873345421,-51449.95126654579,-0.5144995126654579
Vaarad Ventures Limited,2013-03-21,2013-12-16,270,100000.0,265829.48928828526,165829.48928828526,1.6582948928828527
MMTC Limited,2013-03-22,2013-12-17,270,100000.0,21971.522453450165,-78028.47754654984,-0.7802847754654983
Starlog Enterprises Limited,2013-03-22,2013-12-17,270,100000.0,101208.44811753904,1208.4481175390392,0.012084481175390405
3i Infotech Limited ,2013-03-25,2013-12-20,270,100000.0,96741.7886204056,-3258.2113795944024,-0.032582113795944
K I C Metaliks Limited,2013-03-25,2013-12-20,270,100000.0,103633.89558947884,3633.895589478838,0.036338955894788416
Texmo Pipes and Products Limited,2013-03-25,2013-12-20,270,100000.0,146722.29869236064,46722.29869236064,0.4672229869236064
Onelife Capital Advisors Limited,2013-03-26,2013-12-23,272,100000.0,138777.8457024086,38777.84570240861,0.3877784570240861
Chartered Logistics Limited,2013-04-03,2013-12-30,271,100000.0,138017.53100765403,38017.53100765403,0.3801753100765404
Gemstone Investments Limited,2013-04-03,2013-12-30,271,100000.0,25000.899054194986,-74999.10094580501,-0.7499910094580502
Setubandhan Infrastructure Limited,2013-04-04,2013-12-30,270,100000.0,13452.005407841369,-86547.99459215863,-0.8654799459215863
Kridhan Infra Limited,2013-04-08,2014-01-03,270,100000.0,306747.2439899057,206747.2439899057,2.0674724398990567
Polytex India Limited,2013-04-11,2014-01-06,270,100000.0,13759.945130315502,-86240.05486968449,-0.862400548696845
Pasupati Fincap Limited,2013-04-12,2014-01-07,270,100000.0,156913.67456073337,56913.67456073337,0.5691367456073337
Kavveri Defence & Wireless Technologies Limited,2013-04-17,2014-01-13,271,100000.0,67026.144569699,-32973.855430301,-0.32973855430301
Photon Capital Advisors Limited,2013-04-25,2014-01-20,270,100000.0,139749.11799294394,39749.11799294394,0.3974911799294394
LGB Forge Limited,2013-04-30,2014-01-27,272,100000.0,100000.0,0.0,0.0
Tatia Global Vennture Limited,2013-05-02,2014-01-27,270,100000.0,44118.978338183,-55881.021661817,-0.5588102166181701
Aneri Fincap Limited,2013-05-03,2014-01-28,270,100000.0,663469.0462911321,563469.0462911321,5.634690462911321
Sawaca Enterprises Limited,2013-05-08,2014-02-03,271,100000.0,288506.763327734,188506.76332773402,1.8850676332773402
