stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
63 moons technologies limited,2015-12-08,2017-11-27,720,100000.0,123042.12732763618,23042.127327636175,0.23042127327636175
Anand Projects Limited,2015-12-08,2017-11-27,720,100000.0,100000.0,0.0,0.0
Available Finance Limited,2015-12-08,2017-11-27,720,100000.0,281657.65765765763,181657.65765765763,1.8165765765765762
Avance Technologies Limited,2015-12-08,2017-11-27,720,100000.0,67392.06739206739,-32607.932607932613,-0.3260793260793261
Ayujoy Herbals Ltd. (OTCPK:AJOY),2015-12-08,2017-11-27,720,100000.0,48298.97726670553,-51701.02273329447,-0.5170102273329447
Banas Finance Limited,2015-12-08,2017-11-27,720,100000.0,25154.79876160991,-74845.20123839009,-0.7484520123839009
Cressanda Railway Solutions Limited,2015-12-08,2017-11-27,720,100000.0,90170.28641616883,-9829.713583831166,-0.09829713583831168
DhanSafal Finserve Limited,2015-12-08,2017-11-27,720,100000.0,74701.11839568068,-25298.881604319322,-0.25298881604319323
Dhenu Buildcon Infra Limited,2015-12-08,2017-11-27,720,100000.0,83055.90452261307,-16944.09547738693,-0.16944095477386933
Diamant Infrastructure Limited,2015-12-08,2017-11-27,720,100000.0,95875.48638132296,-4124.51361867704,-0.04124513618677039
Ekam Leasing and Finance Co. Ltd.,2015-12-08,2017-11-27,720,100000.0,97321.42857142858,-2678.5714285714203,-0.02678571428571419
Gemstone Investments Limited,2015-12-08,2017-11-27,720,100000.0,441070.0236034618,341070.0236034618,3.410700236034618
Genus Prime Infra Limited,2015-12-08,2017-11-27,720,100000.0,49670.58823529412,-50329.41176470588,-0.5032941176470589
Global Capital Markets Limited,2015-12-08,2017-11-27,720,100000.0,55418.58325666972,-44581.41674333028,-0.4458141674333028
Goenka Diamond and Jewels Limited ,2015-12-08,2017-11-27,720,100000.0,21428.571428571428,-78571.42857142858,-0.7857142857142857
India Power Corporation Limited ,2015-12-08,2017-11-27,720,100000.0,297083.2178053447,197083.21780534473,1.9708321780534472
India Steel Works Limited,2015-12-08,2017-11-27,720,100000.0,107868.8794629988,7868.879462998797,0.0786887946299879
Indus Finance Limited,2015-12-08,2017-11-27,720,100000.0,93592.9978118162,-6407.002188183804,-0.06407002188183808
JSW Ispat Special Products Limited,2015-12-08,2017-11-27,720,100000.0,305931.46827845013,205931.46827845013,2.0593146827845015
Jaiprakash Associates Limited,2015-12-08,2017-11-27,720,100000.0,162650.6139185534,62650.6139185534,0.626506139185534
Jaykay Enterprises Limited,2015-12-08,2017-11-27,720,100000.0,204596.7268696616,104596.7268696616,1.0459672686966162
Jindal Steel Limited ,2015-12-08,2017-11-27,720,100000.0,194235.80704464414,94235.80704464414,0.9423580704464414
KBS India Limited,2015-12-08,2017-11-27,720,100000.0,119103.77358490565,19103.773584905648,0.19103773584905648
Ken Financial Services Limited,2015-12-08,2017-11-27,720,100000.0,108447.48858447488,8447.488584474879,0.08447488584474883
MMTC Limited,2015-12-08,2017-11-27,720,100000.0,178369.1959229898,78369.1959229898,0.7836919592298981
Mid East Portfolio Management Limited,2015-12-08,2017-11-27,720,100000.0,109333.33333333333,9333.333333333328,0.09333333333333327
National Standard (India) Limited,2015-12-08,2017-11-27,720,100000.0,100000.0,0.0,0.0
Odyssey Corporation Limited,2015-12-08,2017-11-27,720,100000.0,113660.92364155366,13660.923641553658,0.13660923641553668
Onelife Capital Advisors Limited,2015-12-08,2017-11-27,720,100000.0,40435.83535108959,-59564.16464891041,-0.5956416464891041
PFL Infotech Limited,2015-12-08,2017-11-27,720,100000.0,24122.384662522978,-75877.61533747702,-0.7587761533747702
Polytex India Limited,2015-12-08,2017-11-27,720,100000.0,98302.46913580246,-1697.5308641975425,-0.016975308641975384
Premier Energy and Infrastructure Limited,2015-12-08,2017-11-27,720,100000.0,103605.86088566914,3605.8608856691426,0.03605860885669143
Risa International Limited,2015-12-08,2017-11-27,720,100000.0,34527.379138940116,-65472.620861059884,-0.6547262086105988
Sashwat Technocrats Limited,2015-12-08,2017-11-27,720,100000.0,268000.0,168000.0,1.6800000000000002
Sundaram Multi Pap Limited,2015-12-08,2017-11-27,720,100000.0,242344.00998336106,142344.00998336106,1.4234400998336105
Superior Industrial Enterprises Limited,2015-12-08,2017-11-27,720,100000.0,50909.820223899645,-49090.179776100355,-0.4909017977610035
Tatia Global Vennture Limited,2015-12-08,2017-11-27,720,100000.0,93553.19148936169,-6446.808510638308,-0.06446808510638313
Tilak Ventures Limited,2015-12-08,2017-11-27,720,100000.0,23374.707991086325,-76625.29200891368,-0.7662529200891368
Tridev Infraestates Limited,2015-12-08,2017-11-27,720,100000.0,74503.72208436724,-25496.27791563276,-0.2549627791563276
Tuni Textile Mills Limited,2015-12-08,2017-11-27,720,100000.0,116657.55421906326,16657.554219063255,0.16657554219063253
Veritas (India) Limited,2015-12-08,2017-11-27,720,100000.0,124648.5686311078,24648.568631107803,0.24648568631107803
KCL Infra Projects Limited,2015-12-09,2017-11-28,720,100000.0,31581.4226925338,-68418.5773074662,-0.684185773074662
Neogem India Limited,2015-12-11,2017-11-30,720,100000.0,176989.48948948947,76989.48948948947,0.7698948948948947
P.H. Capital Limited,2015-12-11,2017-11-30,720,100000.0,223404.25531914894,123404.25531914894,1.2340425531914896
AuSom Enterprise Limited,2015-12-16,2017-12-05,720,100000.0,276644.4740346205,176644.4740346205,1.7664447403462051
Pasupati Fincap Limited,2015-12-16,2017-12-05,720,100000.0,166604.4776119403,66604.4776119403,0.666044776119403
Ekansh Concepts Limited,2015-12-18,2017-12-07,720,100000.0,128672.11043064062,28672.11043064062,0.2867211043064062
MPS Infotecnics Limited ,2015-12-22,2017-12-11,720,100000.0,100000.0,0.0,0.0
Sword-Edge Commercials Limited,2015-12-28,2017-12-18,721,100000.0,77260.63829787234,-22739.36170212766,-0.22739361702127658
Fynx Capital Limited,2015-12-31,2017-12-20,720,100000.0,20195.530726256988,-79804.46927374302,-0.7980446927374301
ACE Edutrend Limited,2016-01-04,2017-12-26,722,100000.0,69184.29003021149,-30815.709969788513,-0.3081570996978852
Adani Enterprises Limited,2016-01-04,2017-12-26,722,100000.0,191759.84896317383,91759.84896317383,0.9175984896317384
Avasara Finance Limited,2016-01-04,2017-12-26,722,100000.0,666976.7441860465,566976.7441860465,5.669767441860466
Esaar (India) Limited,2016-01-04,2017-12-26,722,100000.0,26140.128177342955,-73859.87182265705,-0.7385987182265705
Indian Infotech and Software Limited,2016-01-04,2017-12-26,722,100000.0,60605.7860723561,-39394.2139276439,-0.39394213927643895
Kemistar Corporation Limited,2016-01-04,2017-12-26,722,100000.0,2006250.0,1906250.0,19.0625
Lloyds Enterprises Limited,2016-01-04,2017-12-26,722,100000.0,93871.88876557756,-6128.111234422438,-0.0612811123442244
Prime Industries Limited,2016-01-04,2017-12-26,722,100000.0,101824.81751824815,1824.81751824815,0.018248175182481452
Rander Corporation Limited,2016-01-04,2017-12-26,722,100000.0,90886.87567052092,-9113.124329479077,-0.09113124329479072
Zydus Wellness Limited,2016-01-04,2017-12-26,722,100000.0,111336.42639106548,11336.426391065484,0.1133642639106549
Johnson Pharmacare Limited,2016-01-08,2017-12-28,720,100000.0,39358.60058309038,-60641.39941690962,-0.6064139941690962
CCL International Limited,2016-01-14,2018-01-03,720,100000.0,12499.94461797479,-87500.05538202521,-0.8750005538202521
Panchmahal Steel Limited,2016-01-20,2018-01-09,720,100000.0,475455.03417556256,375455.03417556256,3.7545503417556256
NMDC Limited,2016-01-21,2018-01-10,720,100000.0,161263.81829673736,61263.81829673736,0.6126381829673735
Atvo Enterprises Limited,2016-01-29,2018-01-18,720,100000.0,54912.02346041056,-45087.97653958944,-0.45087976539589447
Yogi Infra Projects Limited,2016-02-09,2018-01-29,720,100000.0,106012.7388535032,6012.738853503193,0.06012738853503197
Tree House Education & Accessories Limited,2016-02-17,2018-02-06,720,100000.0,14811.238192956513,-85188.76180704348,-0.8518876180704349
Vikas WSP Limited,2016-02-17,2018-02-06,720,100000.0,300444.5793845287,200444.57938452868,2.004445793845287
DB (International) Stock Brokers Limited,2016-02-19,2018-02-08,720,100000.0,43396.22641509434,-56603.77358490566,-0.5660377358490567
Unitech Limited,2016-02-19,2018-02-08,720,100000.0,197375.22960721745,97375.22960721745,0.9737522960721745
Gravita India Limited ,2016-02-26,2018-02-15,720,100000.0,758973.0568688177,658973.0568688177,6.589730568688177
Jaiprakash Power Ventures Limited ,2016-02-26,2018-02-15,720,100000.0,287573.42071491067,187573.42071491067,1.8757342071491068
Advance Lifestyles Limited,2016-03-04,2018-02-22,720,100000.0,236148.64864864864,136148.64864864864,1.3614864864864864
Nyssa Corporation Limited,2016-03-17,2018-03-07,720,100000.0,9627.118644067798,-90372.8813559322,-0.903728813559322
