stock,entry_date,exit_date,holding_days,exit_reason,invested,exit_value,pnl,return_pct
Aksh Optifibre Limited ,2002-12-23,2006-01-02,1106,holding_period,50000.0,50000.0,0.0,0.0
Archies Limited ,2002-12-23,2006-01-02,1106,holding_period,50000.0,50000.0,0.0,0.0
Asahi India Glass Limited,2002-12-23,2006-01-02,1106,holding_period,50000.0,272418.0483004012,222418.0483004012,4.448360966008024
Balaji Telefilms Limited ,2002-12-23,2006-01-02,1106,holding_period,50000.0,112746.77356964519,62746.773569645185,1.2549354713929035
Birla Cable Limited ,2002-12-23,2006-01-02,1106,holding_period,50000.0,49999.99999999999,-7.275957614183426e-12,-1.1102230246251565e-16
Britannia Industries Limited ,2002-12-23,2006-01-02,1106,holding_period,50000.0,117893.68494877653,67893.68494877653,1.3578736989755305
CyberTech Systems and Software Limited ,2002-12-23,2006-01-02,1106,holding_period,50000.0,50000.0,0.0,0.0
Dr. Reddy's Laboratories Limited,2002-12-23,2006-01-02,1106,holding_period,50000.0,53253.669976983685,3253.669976983685,0.06507339953967373
HCL Technologies Limited ,2002-12-23,2006-01-02,1106,holding_period,50000.0,163496.85151755257,113496.85151755257,2.2699370303510515
HDFC Bank Limited ,2002-12-23,2006-01-02,1106,holding_period,50000.0,179930.8665897071,129930.86658970709,2.598617331794142
Jagsonpal Pharmaceuticals Limited ,2002-12-23,2006-01-02,1106,holding_period,50000.0,19994.994612521874,-30005.005387478126,-0.6001001077495625
LCC Infotech Limited,2002-12-23,2006-01-02,1106,holding_period,50000.0,50000.0,0.0,0.0
Mphasis Limited,2002-12-23,2006-01-02,1106,holding_period,50000.0,97362.70762768509,47362.707627685086,0.9472541525537017
Reliance Industries Limited ,2002-12-23,2006-01-02,1106,holding_period,50000.0,204960.06791413116,154960.06791413116,3.099201358282623
Shree Rama Multi-Tech Limited ,2002-12-23,2006-01-02,1106,holding_period,50000.0,49534.88372093024,-465.11627906976355,-0.009302325581395321
The Karur Vysya Bank Limited ,2002-12-23,2006-01-02,1106,holding_period,50000.0,277713.6922876395,227713.69228763948,4.55427384575279
Trigyn Technologies Limited,2002-12-23,2006-01-02,1106,holding_period,50000.0,50000.0,0.0,0.0
Wipro Limited,2002-12-23,2006-01-02,1106,holding_period,50000.0,90045.71533948753,40045.715339487535,0.8009143067897506
Infosys Limited ,2003-01-13,2006-01-02,1085,holding_period,50000.0,142733.44769606052,92733.44769606052,1.8546689539212107
Pfizer Limited ,2003-02-26,2006-02-10,1080,holding_period,50000.0,195552.2883392916,145552.2883392916,2.9110457667858323
ADC India Communications Limited,2003-03-03,2006-02-15,1080,holding_period,50000.0,50000.0,0.0,0.0
BPL Limited ,2003-03-13,2006-02-27,1082,holding_period,50000.0,50000.0,0.0,0.0
Danlaw Technologies India Limited,2003-03-26,2006-03-10,1080,holding_period,50000.0,50000.0,0.0,0.0
Wockhardt Limited ,2003-03-31,2006-03-15,1080,holding_period,50000.0,220727.68775654346,170727.68775654346,3.4145537551308687
Hindustan Unilever Limited ,2003-04-16,2006-03-31,1080,holding_period,50000.0,92076.70520245969,42076.70520245969,0.8415341040491939
Havells India Limited ,2003-05-02,2006-04-17,1081,holding_period,50000.0,269189.39228568505,219189.39228568505,4.383787845713701
Sundram Fasteners Limited ,2004-01-23,2008-01-02,1440,holding_period,50000.0,28852.54569042135,-21147.45430957865,-0.422949086191573
Titan Company Limited,2004-06-11,2008-01-02,1300,holding_period,50000.0,924737.632574353,874737.632574353,17.49475265148706
The India Cements Limited ,2004-06-28,2008-01-02,1283,holding_period,50000.0,955012.9348337582,905012.9348337582,18.100258696675162
Adani Enterprises Limited,2004-07-28,2008-01-02,1253,holding_period,50000.0,1032541.0609991471,982541.0609991471,19.65082121998294
