stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
3i Infotech Limited ,2011-12-29,2012-03-28,90,100000.0,126250.08681158411,26250.086811584115,0.26250086811584117
A2Z Infra Engineering Limited,2011-12-29,2012-03-28,90,100000.0,122313.91208370037,22313.912083700372,0.2231391208370037
ARSS Infrastructure Projects Limited,2011-12-29,2012-03-28,90,100000.0,88845.22263939085,-11154.77736060915,-0.11154777360609147
Anand Projects Limited,2011-12-29,2012-03-28,90,100000.0,100000.0,0.0,0.0
Avance Technologies Limited,2011-12-29,2012-03-28,90,100000.0,110001.56152404746,10001.561524047458,0.10001561524047453
Bajaj Consumer Care Limited,2011-12-29,2012-03-28,90,100000.0,114796.1700899337,14796.170089933701,0.14796170089933702
Bedmutha Industries Limited ,2011-12-29,2012-03-28,90,100000.0,70696.32158283406,-29303.67841716594,-0.29303678417165935
Bhilwara Spinners Limited,2011-12-29,2012-03-28,90,100000.0,97177.94617193623,-2822.05382806377,-0.028220538280637752
Borosil Renewables Limited,2011-12-29,2012-03-28,90,100000.0,82602.63183291254,-17397.368167087465,-0.17397368167087468
Cantabil Retail India Limited ,2011-12-29,2012-03-28,90,100000.0,115068.37821964931,15068.378219649312,0.15068378219649303
Diamant Infrastructure Limited,2011-12-29,2012-03-28,90,100000.0,135683.28730539285,35683.28730539285,0.3568328730539285
G-Tech Info-Training Limited,2011-12-29,2012-03-28,90,100000.0,92982.45614035089,-7017.543859649115,-0.07017543859649111
Indus Finance Limited,2011-12-29,2012-03-28,90,100000.0,180706.62961492658,80706.62961492658,0.8070662961492658
Inter Globe Finance Limited,2011-12-29,2012-03-28,90,100000.0,65174.24285632806,-34825.75714367194,-0.3482575714367194
KCL Infra Projects Limited,2011-12-29,2012-03-28,90,100000.0,237513.8734739179,137513.8734739179,1.375138734739179
Kalyani Investment Company Limited ,2011-12-29,2012-03-28,90,100000.0,108710.1190366564,8710.119036656397,0.08710119036656394
Kiri Industries Limited,2011-12-29,2012-03-28,90,100000.0,177107.2796934866,77107.2796934866,0.7710727969348661
