stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
63 moons technologies limited,2015-12-08,2022-11-01,2520,100000.0,159739.1391504809,59739.139150480914,0.5973913915048092
A2Z Infra Engineering Limited,2015-12-08,2022-11-01,2520,100000.0,57645.028342607526,-42354.971657392474,-0.4235497165739247
APIS India Limited,2015-12-08,2022-11-01,2520,100000.0,171318.90066021803,71318.90066021803,0.7131890066021802
ARSS Infrastructure Projects Limited,2015-12-08,2022-11-01,2520,100000.0,72609.31196161814,-27390.688038381864,-0.2739068803838186
Adani Enterprises Limited,2015-12-08,2022-11-01,2520,100000.0,4851132.686045627,4751132.686045627,47.51132686045627
Aimco Pesticides Limited,2015-12-08,2022-11-01,2520,100000.0,560223.9380039318,460223.9380039318,4.602239380039318
Amit Securities Limited,2015-12-08,2022-11-01,2520,100000.0,74482.03514293207,-25517.964857067927,-0.2551796485706793
Anand Projects Limited,2015-12-08,2022-11-01,2520,100000.0,104912.2807017544,4912.280701754396,0.04912280701754401
Anjani Foods Limited,2015-12-08,2022-11-01,2520,100000.0,3669896.7889908254,3569896.7889908254,35.69896788990825
Aruna Hotels Limited,2015-12-08,2022-11-01,2520,100000.0,1224177.7777777778,1124177.7777777778,11.241777777777777
Atharv Enterprises Limited,2015-12-08,2022-11-01,2520,100000.0,14987.080103359172,-85012.91989664083,-0.8501291989664083
AuSom Enterprise Limited,2015-12-08,2022-11-01,2520,100000.0,286662.38492828084,186662.38492828084,1.8666238492828082
Available Finance Limited,2015-12-08,2022-11-01,2520,100000.0,8640972.972972972,8540972.972972972,85.40972972972972
Avance Technologies Limited,2015-12-08,2022-11-01,2520,100000.0,17826.430326430327,-82173.56967356967,-0.8217356967356968
Avasara Finance Limited,2015-12-08,2022-11-01,2520,100000.0,757093.023255814,657093.023255814,6.57093023255814
Ayujoy Herbals Ltd. (OTCPK:AJOY),2015-12-08,2022-11-01,2520,100000.0,23173.122780986698,-76826.8772190133,-0.768268772190133
BGR Energy Systems Limited,2015-12-08,2022-11-01,2520,100000.0,59106.30073986137,-40893.69926013863,-0.4089369926013863
Baba Arts Limited,2015-12-08,2022-11-01,2520,100000.0,304386.3049095607,204386.3049095607,2.043863049095607
Bampsl Securities Limited,2015-12-08,2022-11-01,2520,100000.0,281929.15531335154,181929.15531335154,1.8192915531335152
Banas Finance Limited,2015-12-08,2022-11-01,2520,100000.0,226172.04776647504,126172.04776647504,1.2617204776647504
Bank of India Limited ,2015-12-08,2022-11-01,2520,100000.0,271235.78253717325,171235.78253717325,1.7123578253717326
Bedmutha Industries Limited ,2015-12-08,2022-11-01,2520,100000.0,757216.8262885376,657216.8262885376,6.572168262885376
Bharat Heavy Electricals Limited,2015-12-08,2022-11-01,2520,100000.0,65710.33942804683,-34289.660571953165,-0.3428966057195316
Bharatiya Global Infomedia Limited,2015-12-08,2022-11-01,2520,100000.0,73977.18631178707,-26022.813688212933,-0.2602281368821293
Bilcare Limited,2015-12-08,2022-11-01,2520,100000.0,95953.73956352026,-4046.2604364797444,-0.04046260436479743
Butterfly Gandhimathi Appliances Limited,2015-12-08,2022-11-01,2520,100000.0,674194.4795320557,574194.4795320557,5.741944795320557
CCL International Limited,2015-12-08,2022-11-01,2520,100000.0,12318.676422837898,-87681.3235771621,-0.8768132357716211
Canara Bank ,2015-12-08,2022-11-01,2520,100000.0,390339.4154339708,290339.4154339708,2.903394154339708
Candour Techtex Limited,2015-12-08,2022-11-01,2520,100000.0,519546.7422096318,419546.7422096318,4.195467422096318
Capricorn Systems Global Solutions Limited,2015-12-08,2022-11-01,2520,100000.0,37482.00642232311,-62517.99357767689,-0.6251799357767689
Centrum Capital Limited,2015-12-08,2022-11-01,2520,100000.0,296411.16869054065,196411.16869054065,1.9641116869054067
Charms Industries Limited,2015-12-08,2022-11-01,2520,100000.0,184568.83509833584,84568.83509833584,0.8456883509833584
Choice International Limited,2015-12-08,2022-11-01,2520,100000.0,8438625.77874554,8338625.7787455395,83.38625778745539
Cravatex Limited,2015-12-08,2022-11-01,2520,100000.0,205899.96153653195,105899.96153653195,1.0589996153653196
Cressanda Railway Solutions Limited,2015-12-08,2022-11-01,2520,100000.0,1272622.410809,1172622.410809,11.72622410809
Cybele Industries Ltd,2015-12-08,2022-11-01,2520,100000.0,227280.15691402424,127280.15691402424,1.2728015691402423
DB (International) Stock Brokers Limited,2015-12-08,2022-11-01,2520,100000.0,104938.27160493827,4938.2716049382725,0.04938271604938271
DhanSafal Finserve Limited,2015-12-08,2022-11-01,2520,100000.0,303599.43437459826,203599.43437459826,2.0359943437459824
Dhenu Buildcon Infra Limited,2015-12-08,2022-11-01,2520,100000.0,41677.135678391955,-58322.864321608045,-0.5832286432160805
Diamant Infrastructure Limited,2015-12-08,2022-11-01,2520,100000.0,104124.51361867705,4124.513618677054,0.041245136186770504
Ekam Leasing and Finance Co. Ltd.,2015-12-08,2022-11-01,2520,100000.0,254464.28571428574,154464.28571428574,1.5446428571428572
Ekansh Concepts Limited,2015-12-08,2022-11-01,2520,100000.0,299864.07503058313,199864.07503058313,1.9986407503058312
Empower India Limited,2015-12-08,2022-11-01,2520,100000.0,46874.49653616884,-53125.50346383116,-0.5312550346383116
Esaar (India) Limited,2015-12-08,2022-11-01,2520,100000.0,57987.83034063115,-42012.16965936885,-0.4201216965936885
Expo Engineering and Projects Limited,2015-12-08,2022-11-01,2520,100000.0,253832.8330639575,153832.8330639575,1.5383283306395752
Facor Alloys Limited,2015-12-08,2022-11-01,2520,100000.0,698992.5850166198,598992.5850166198,5.989925850166197
Fedders Holding Limited,2015-12-08,2022-11-01,2520,100000.0,513871.0805455181,413871.0805455181,4.13871080545518
Fynx Capital Limited,2015-12-08,2022-11-01,2520,100000.0,27975.903614457828,-72024.09638554217,-0.7202409638554217
Gemstone Investments Limited,2015-12-08,2022-11-01,2520,100000.0,617545.2399685286,517545.2399685286,5.175452399685287
Genesys International Corporation Limited,2015-12-08,2022-11-01,2520,100000.0,872613.4274213585,772613.4274213585,7.726134274213585
Genus Prime Infra Limited,2015-12-08,2022-11-01,2520,100000.0,184564.70588235295,84564.70588235295,0.8456470588235294
Global Capital Markets Limited,2015-12-08,2022-11-01,2520,100000.0,215578.04354492485,115578.04354492485,1.1557804354492487
Godawari Power & Ispat Limited ,2015-12-08,2022-11-01,2520,100000.0,1692665.9543328155,1592665.9543328155,15.926659543328157
Goenka Diamond and Jewels Limited ,2015-12-08,2022-11-01,2520,100000.0,117857.14285714284,17857.14285714284,0.17857142857142838
Gokul Refoils & Solvent Limited ,2015-12-08,2022-11-01,2520,100000.0,134407.281807431,34407.28180743099,0.34407281807431
Gorani Industries Limited,2015-12-08,2022-11-01,2520,100000.0,1440041.3617562838,1340041.3617562838,13.400413617562839
Gravita India Limited ,2015-12-08,2022-11-01,2520,100000.0,1263055.994872908,1163055.994872908,11.630559948729081
Gujarat Mineral Development Corporation Limited ,2015-12-08,2022-11-01,2520,100000.0,166745.5621301775,66745.56213017751,0.667455621301775
HFCL Limited ,2015-12-08,2022-11-01,2520,100000.0,505103.9214130138,405103.9214130138,4.051039214130138
Handson Global Management (HGM) Limited ,2015-12-08,2022-11-01,2520,100000.0,52591.19928820069,-47408.80071179931,-0.47408800711799315
Haryana Capfin Limited,2015-12-08,2022-11-01,2520,100000.0,464007.4458183753,364007.4458183753,3.6400744581837525
Hazoor Multi Projects Limited,2015-12-08,2022-11-01,2520,100000.0,5275016.700066799,5175016.700066799,51.75016700066799
Hemang Resources Limited,2015-12-08,2022-11-01,2520,100000.0,622887.537993921,522887.53799392097,5.228875379939209
Hindalco Industries Limited,2015-12-08,2022-11-01,2520,100000.0,587762.7104845315,487762.7104845315,4.877627104845315
Hindustan Copper Limited,2015-12-08,2022-11-01,2520,100000.0,193866.4691471712,93866.46914717121,0.938664691471712
Hisar Spinning Mills Limited,2015-12-08,2022-11-01,2520,100000.0,948554.104477612,848554.104477612,8.48554104477612
India Power Corporation Limited ,2015-12-08,2022-11-01,2520,100000.0,111666.61532089396,11666.615320893965,0.1166661532089397
India Steel Works Limited,2015-12-08,2022-11-01,2520,100000.0,66556.85047152328,-33443.149528476715,-0.3344314952847671
