stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
3i Infotech Limited ,2011-12-29,2018-11-22,2520,100000.0,277052.659906938,177052.65990693797,1.7705265990693797
A2Z Infra Engineering Limited,2011-12-29,2018-11-22,2520,100000.0,35607.86911936633,-64392.13088063367,-0.6439213088063367
ARSS Infrastructure Projects Limited,2011-12-29,2018-11-22,2520,100000.0,30118.600652654477,-69881.39934734552,-0.6988139934734552
Anand Projects Limited,2011-12-29,2018-11-22,2520,100000.0,104204.75319926874,4204.753199268744,0.042047531992687404
Avance Technologies Limited,2011-12-29,2018-11-22,2520,100000.0,29403.49781386633,-70596.50218613367,-0.7059650218613367
Bajaj Consumer Care Limited,2011-12-29,2018-11-22,2520,100000.0,350025.0782543897,250025.0782543897,2.500250782543897
Bedmutha Industries Limited ,2011-12-29,2018-11-22,2520,100000.0,92928.80033440156,-7071.19966559844,-0.07071199665598438
Bhilwara Spinners Limited,2011-12-29,2018-11-22,2520,100000.0,126313.03893389077,26313.03893389077,0.26313038933890764
Borosil Renewables Limited,2011-12-29,2018-11-22,2520,100000.0,691660.2588249212,591660.2588249212,5.916602588249212
Cantabil Retail India Limited ,2011-12-29,2018-11-22,2520,100000.0,886655.7597113852,786655.7597113852,7.866557597113852
Diamant Infrastructure Limited,2011-12-29,2018-11-22,2520,100000.0,7159.115049619132,-92840.88495038087,-0.9284088495038086
G-Tech Info-Training Limited,2011-12-29,2018-11-22,2520,100000.0,12035.087719298246,-87964.91228070176,-0.8796491228070176
Indus Finance Limited,2011-12-29,2018-11-22,2520,100000.0,42880.772793436554,-57119.227206563446,-0.5711922720656344
Inter Globe Finance Limited,2011-12-29,2018-11-22,2520,100000.0,55329.94923857868,-44670.05076142132,-0.4467005076142132
KCL Infra Projects Limited,2011-12-29,2018-11-22,2520,100000.0,10362.223791746545,-89637.77620825346,-0.8963777620825346
Kalyani Investment Company Limited ,2011-12-29,2018-11-22,2520,100000.0,531691.1308789313,431691.13087893126,4.3169113087893125
Kiri Industries Limited,2011-12-29,2018-11-22,2520,100000.0,1512208.1064730794,1412208.1064730794,14.122081064730795
Nouveau Global Ventures Limited,2011-12-29,2018-11-22,2520,100000.0,58090.48822490103,-41909.51177509897,-0.4190951177509896
Orient Ceratech Limited,2011-12-29,2018-11-22,2520,100000.0,324254.9974658317,224254.9974658317,2.242549974658317
Orient Green Power Company Limited ,2011-12-29,2018-11-22,2520,100000.0,114420.67197465505,14420.671974655052,0.14420671974655042
Piramal Enterprises Limited,2011-12-29,2018-11-22,2520,100000.0,636252.3806312539,536252.3806312539,5.36252380631254
Ravi Kumar Distilleries Limited,2011-12-29,2018-11-22,2520,100000.0,71265.14131897711,-28734.858681022888,-0.2873485868102289
Tilak Ventures Limited,2011-12-29,2018-11-22,2520,100000.0,4992.2372132689,-95007.7627867311,-0.950077627867311
Triveni Engineering & Industries Limited ,2011-12-29,2018-11-22,2520,100000.0,370521.40167060983,270521.40167060983,2.7052140167060985
Unitech International Limited,2011-12-29,2018-11-22,2520,100000.0,60193.523663537075,-39806.476336462925,-0.39806476336462926
V2 Retail Limited ,2011-12-29,2018-11-22,2520,100000.0,2941669.4225808587,2841669.4225808587,28.416694225808588
Veer Energy & Infrastructure Limited,2011-12-29,2018-11-22,2520,100000.0,85866.91658856608,-14133.083411433923,-0.14133083411433922
Vertex Securities Limited,2011-12-29,2018-11-22,2520,100000.0,29461.295569801932,-70538.70443019806,-0.7053870443019807
Westlife Foodworld Limited,2011-12-29,2018-11-22,2520,100000.0,7861523.867809057,7761523.867809057,77.61523867809058
Sky Industries Limited,2011-12-30,2018-11-23,2520,100000.0,158172.31075697212,58172.31075697212,0.5817231075697211
Asit C. Mehta Financial Services Limited,2012-01-02,2018-11-26,2520,100000.0,296068.1774162309,196068.1774162309,1.960681774162309
Empower India Limited,2012-02-03,2018-12-28,2520,100000.0,40537.518103653725,-59462.481896346275,-0.5946248189634628
Tridev Infraestates Limited,2012-02-06,2018-12-31,2520,100000.0,1740.6865137465427,-98259.31348625346,-0.9825931348625345
Refex Industries Limited,2012-03-01,2019-01-24,2520,100000.0,461969.5756605284,361969.5756605284,3.6196957566052834
Zuari Industries Limited ,2012-04-11,2019-03-06,2520,100000.0,67757.12926124022,-32242.870738759782,-0.3224287073875979
The Tinplate Company of India Limited,2012-04-26,2019-03-21,2520,100000.0,332571.1246732053,232571.1246732053,2.325711246732053
Libord Finance Limited,2012-05-10,2019-04-04,2520,100000.0,284375.0,184375.0,1.84375
Shree Karthik Papers Limited,2012-05-11,2019-04-05,2520,100000.0,415355.2022539746,315355.2022539746,3.1535520225397464
Urja Global Limited,2012-05-14,2019-04-08,2520,100000.0,154008.725582619,54008.725582618994,0.54008725582619
Madhur Industries Limited,2012-05-16,2019-04-10,2520,100000.0,63551.40186915888,-36448.59813084112,-0.36448598130841126
Odyssey Corporation Limited,2012-05-16,2019-04-10,2520,100000.0,6308.616210230419,-93691.38378976958,-0.9369138378976958
Force Motors Limited,2012-05-21,2019-04-15,2520,100000.0,380367.4733480781,280367.4733480781,2.803674733480781
Duncan Engineering Limited,2012-05-25,2019-04-22,2523,100000.0,95947.97033139685,-4052.0296686031506,-0.04052029668603152
Visagar Financial Services Limited,2012-05-25,2019-04-22,2523,100000.0,1077.7528902459849,-98922.24710975401,-0.9892224710975401
Shervani Industrial Syndicate Limited,2012-05-30,2019-04-24,2520,100000.0,1496835.8831710706,1396835.8831710706,13.968358831710706
Ayujoy Herbals Ltd. (OTCPK:AJOY),2012-05-31,2019-04-25,2520,100000.0,27475.928473177442,-72524.07152682256,-0.7252407152682256
Nirlon Limited,2012-06-01,2019-04-26,2520,100000.0,629406.4077018413,529406.4077018413,5.2940640770184135
Lloyds Enterprises Limited,2012-06-04,2019-04-29,2520,100000.0,17354.716614957193,-82645.2833850428,-0.826452833850428
Envair Electrodyne Limited,2012-06-08,2019-05-03,2520,100000.0,240723.98190045246,140723.98190045246,1.4072398190045248
Superior Industrial Enterprises Limited,2012-06-11,2019-05-06,2520,100000.0,186594.493450949,86594.493450949,0.8659449345094901
Brooks Laboratories Limited ,2012-06-14,2019-05-09,2520,100000.0,317601.9046837158,217601.90468371578,2.176019046837158
Brady & Morris Engineering Company Limited,2012-06-29,2019-05-24,2520,100000.0,130450.4072831816,30450.4072831816,0.304504072831816
JMD Ventures Limited,2012-07-02,2019-05-27,2520,100000.0,13479.641928963327,-86520.35807103667,-0.8652035807103667
Capricorn Systems Global Solutions Limited,2012-07-04,2019-05-29,2520,100000.0,19692.785640317572,-80307.21435968243,-0.8030721435968242
PG Electroplast Limited,2012-07-06,2019-05-31,2520,100000.0,51291.11577227341,-48708.88422772659,-0.4870888422772659
White Organic Agro Limited,2012-07-09,2019-06-03,2520,100000.0,146416.14026040997,46416.14026040997,0.46416140260409966
Transgene Biotek Limited,2012-07-19,2019-06-13,2520,100000.0,40035.22483350762,-59964.77516649238,-0.5996477516649238
Inventure Growth & Securities Limited ,2012-08-03,2019-06-28,2520,100000.0,64267.99007444169,-35732.00992555831,-0.35732009925558317
Dhruva Capital Services Limited,2012-08-06,2019-07-01,2520,100000.0,49096.98996655518,-50903.01003344482,-0.5090301003344482
Jainex Aamcol Limited,2012-08-08,2019-07-03,2520,100000.0,259700.4018998904,159700.4018998904,1.5970040189989039
Setubandhan Infrastructure Limited,2012-08-28,2019-07-23,2520,100000.0,38566.594296942276,-61433.405703057724,-0.6143340570305773
Rodium Realty Limited,2012-08-30,2019-07-25,2520,100000.0,81693.89282726432,-18306.107172735676,-0.18306107172735675
Marble City India Limited,2012-09-03,2019-07-29,2520,100000.0,234023.4644582471,134023.4644582471,1.340234644582471
Reliance Chemotex Industries Limited,2012-09-05,2019-07-31,2520,100000.0,329214.6034667894,229214.6034667894,2.292146034667894
Challani Capital Limited,2012-09-06,2019-08-01,2520,100000.0,56177.92421746293,-43822.07578253707,-0.4382207578253706
Vax Housing Finance Corporation Limited,2012-09-07,2019-08-02,2520,100000.0,20040.1885771698,-79959.8114228302,-0.799598114228302
Jaihind Synthetics Limited,2012-09-11,2019-08-06,2520,100000.0,99118.81750994883,-881.182490051171,-0.008811824900511689
VMS Industries Limited,2012-09-12,2019-08-07,2520,100000.0,87462.83448959366,-12537.16551040634,-0.12537165510406334
Vivo Bio Tech Limited,2012-09-25,2019-08-20,2520,100000.0,405205.8111380145,305205.8111380145,3.052058111380145
Popular Estate Management Limited,2012-10-09,2019-09-03,2520,100000.0,64690.0269541779,-35309.9730458221,-0.3530997304582211
Veritas (India) Limited,2012-10-17,2019-09-11,2520,100000.0,64655.51996364249,-35344.48003635751,-0.3534448003635752
Perfect Octave Media Projects Limited,2012-11-19,2019-10-14,2520,100000.0,108683.47338935573,8683.473389355728,0.08683473389355734
Everlon Financials Limited,2013-01-08,2019-12-03,2520,100000.0,112342.41048915785,12342.410489157846,0.12342410489157851
Arshiya Limited,2013-01-23,2019-12-18,2520,100000.0,157815.58185404338,57815.58185404338,0.5781558185404339
Tuni Textile Mills Limited,2013-01-31,2019-12-26,2520,100000.0,464.54955351210316,-99535.4504464879,-0.9953545044648789
Univa Foods Limited ,2013-03-01,2020-01-24,2520,100000.0,21268.078512396693,-78731.92148760331,-0.7873192148760331
Sawaca Enterprises Limited,2013-03-05,2020-01-28,2520,100000.0,2113.9930075615907,-97886.00699243842,-0.9788600699243841
Orient Paper & Industries Limited,2013-03-07,2020-01-30,2520,100000.0,178171.9130808774,78171.91308087739,0.7817191308087739
Rushil Décor Limited ,2013-03-11,2020-02-03,2520,100000.0,176819.6768196768,76819.6768196768,0.7681967681967679
Santosh Fine Fab Limited,2013-03-12,2020-02-04,2520,100000.0,135365.21282186022,35365.212821860216,0.35365212821860226
Gravita India Limited ,2013-03-13,2020-02-05,2520,100000.0,123268.89362152752,23268.893621527517,0.2326889362152751
Punjab Communications Limited,2013-03-13,2020-02-05,2520,100000.0,28368.731036944493,-71631.26896305551,-0.716312689630555
Onelife Capital Advisors Limited,2013-03-21,2020-02-13,2520,100000.0,4275.84529107542,-95724.15470892459,-0.9572415470892458
Birla Precision Technologies Limited,2013-03-25,2020-02-17,2520,100000.0,288117.2584640793,188117.2584640793,1.881172584640793
Gemstone Investments Limited,2013-03-26,2020-02-18,2520,100000.0,12776.615493414267,-87223.38450658573,-0.8722338450658573
MMTC Limited,2013-03-26,2020-02-18,2520,100000.0,14025.126842232423,-85974.87315776758,-0.8597487315776757
Esaar (India) Limited,2013-03-28,2020-02-20,2520,100000.0,1119.8116307085752,-98880.18836929143,-0.9888018836929142
Haria Exports Limited,2013-04-02,2020-02-25,2520,100000.0,30019.749835418035,-69980.25016458196,-0.6998025016458196
Madhuveer Com 18 Network Limited,2013-04-02,2020-02-25,2520,100000.0,60649.81949458484,-39350.18050541516,-0.39350180505415167
Polytex India Limited,2013-04-08,2020-03-02,2520,100000.0,1113.7563643220817,-98886.24363567792,-0.9888624363567792
Kavveri Defence & Wireless Technologies Limited,2013-04-17,2020-03-11,2520,100000.0,4339.950904454349,-95660.04909554565,-0.9566004909554565
Eastern Treads Limited,2013-04-29,2020-03-23,2520,100000.0,87848.98161947342,-12151.018380526584,-0.12151018380526579
LGB Forge Limited,2013-04-30,2020-03-24,2520,100000.0,197297.9797979798,97297.97979797979,0.9729797979797978
HFCL Limited ,2013-05-03,2020-03-27,2520,100000.0,109691.05417923351,9691.054179233513,0.09691054179233505
Umang Dairies Limited,2013-05-06,2020-03-30,2520,100000.0,81946.4165173064,-18053.583482693604,-0.18053583482693603
Industrial Investment Trust Limited,2013-05-14,2020-04-07,2520,100000.0,86183.20532931326,-13816.794670686737,-0.13816794670686738
Omni Ax's Software Limited,2013-05-17,2020-04-13,2523,100000.0,236349.92458521872,136349.92458521872,1.363499245852187
Mega Corporation Limited,2013-05-20,2020-04-13,2520,100000.0,330000.0,230000.0,2.3
Advance Metering Technology Limited,2013-05-21,2020-04-14,2520,100000.0,34048.24108390546,-65951.75891609455,-0.6595175891609455
Universal Arts Limited,2013-05-21,2020-04-14,2520,100000.0,223076.92307692306,123076.92307692306,1.2307692307692308
