stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
Ahmedabad Steelcraft Limited,2011-04-04,2011-12-30,270,100000.0,98493.79799173067,-1506.2020082693343,-0.015062020082693306
Aksh Optifibre Limited ,2011-04-04,2011-12-30,270,100000.0,110236.12503718722,10236.125037187216,0.10236125037187205
Alicon Castalloy Limited,2011-04-04,2011-12-30,270,100000.0,115887.85046728973,15887.850467289725,0.15887850467289732
Allied Digital Services Limited ,2011-04-04,2011-12-30,270,100000.0,22857.365103581174,-77142.63489641882,-0.7714263489641883
Amit Securities Limited,2011-04-04,2011-12-30,270,100000.0,137912.1612601789,37912.161260178895,0.3791216126017889
Anjani Finance Limited,2011-04-04,2011-12-30,270,100000.0,126627.3774444147,26627.3774444147,0.266273774444147
Archit Organosys Limited,2011-04-04,2011-12-30,270,100000.0,96609.0850927703,-3390.9149072297005,-0.03390914907229703
Arrow Greentech Limited,2011-04-04,2011-12-30,270,100000.0,75596.33027522937,-24403.669724770632,-0.24403669724770638
Artificial Electronics Intelligent Material Limited,2011-04-04,2011-12-30,270,100000.0,114349.37611408198,14349.376114081984,0.1434937611408198
Ashtasidhhi Industries Limited,2011-04-04,2011-12-30,270,100000.0,102610.11419249592,2610.114192495923,0.02610114192495927
BGIL Films & Technologies Limited,2011-04-04,2011-12-30,270,100000.0,85853.29341317365,-14146.706586826345,-0.1414670658682634
Bacil Pharma Limited,2011-04-04,2011-12-30,270,100000.0,165333.33333333334,65333.33333333334,0.6533333333333333
Binayak Tex Processors Limited,2011-04-04,2011-12-30,270,100000.0,76797.41998808147,-23202.58001191853,-0.23202580011918528
Blue Chip Tex Industries Limited,2011-04-04,2011-12-30,270,100000.0,193688.56699430937,93688.56699430937,0.9368856699430936
Candour Techtex Limited,2011-04-04,2011-12-30,270,100000.0,45841.92167433011,-54158.07832566989,-0.541580783256699
Capri Global Capital Limited,2011-04-04,2011-12-30,270,100000.0,104638.58317706251,4638.583177062508,0.04638583177062516
Clio Infotech Limited,2011-04-04,2011-12-30,270,100000.0,60334.02922755741,-39665.97077244259,-0.39665970772442594
Consolidated Finvest & Holdings Limited ,2011-04-04,2011-12-30,270,100000.0,100000.0,0.0,0.0
Continental Petroleums Limited,2011-04-04,2011-12-30,270,100000.0,100549.45054945056,549.4505494505574,0.005494505494505475
DEN Networks Limited ,2011-04-04,2011-12-30,270,100000.0,55625.70827262425,-44374.29172737575,-0.4437429172737575
DhanSafal Finserve Limited,2011-04-04,2011-12-30,270,100000.0,55150.54770754211,-44849.45229245789,-0.4484945229245789
Dhanvantri Jeevan Rekha Limited,2011-04-04,2011-12-30,270,100000.0,73654.30622009569,-26345.693779904308,-0.2634569377990431
Enterprise International Limited,2011-04-04,2011-12-30,270,100000.0,125615.76354679803,25615.76354679803,0.2561576354679802
Fine-Line Circuits Limited,2011-04-04,2011-12-30,270,100000.0,87311.32075471699,-12688.679245283012,-0.12688679245283008
Fynx Capital Limited,2011-04-04,2011-12-30,270,100000.0,92078.18930041151,-7921.810699588488,-0.07921810699588483
Garg Furnace Limited,2011-04-04,2011-12-30,270,100000.0,67913.88270230142,-32086.117297698584,-0.3208611729769858
Gujarat Pipavav Port Limited ,2011-04-04,2011-12-30,270,100000.0,83242.42262530202,-16757.577374697983,-0.16757577374697985
IEL Limited,2011-04-04,2011-12-30,270,100000.0,188224.29906542055,88224.29906542055,0.8822429906542055
Incon Engineers Limited,2011-04-04,2011-12-30,270,100000.0,134873.72380440624,34873.72380440624,0.3487372380440623
JMG Corporation Limited,2011-04-04,2011-12-30,270,100000.0,124994.31947284707,24994.31947284707,0.2499431947284707
Jaihind Synthetics Limited,2011-04-04,2011-12-30,270,100000.0,66000.28559188919,-33999.71440811081,-0.33999714408110815
KMC Speciality Hospitals (India) Limited,2011-04-04,2011-12-30,270,100000.0,132657.57310307428,32657.573103074275,0.32657573103074267
Kashyap Tele-Medicines Limited,2011-04-04,2011-12-30,270,100000.0,63319.764812302135,-36680.235187697865,-0.3668023518769786
Ken Financial Services Limited,2011-04-04,2011-12-30,270,100000.0,162900.15150774643,62900.15150774643,0.6290015150774644
Kernex Microsystems (India) Limited ,2011-04-04,2011-12-30,270,100000.0,71353.6630717739,-28646.336928226097,-0.286463369282261
Lloyds Enterprises Limited,2011-04-04,2011-12-30,270,100000.0,153433.88973823932,53433.88973823932,0.5343388973823933
Mefcom Capital Markets Limited,2011-04-04,2011-12-30,270,100000.0,125859.95085995086,25859.950859950855,0.25859950859950853
Mid East Portfolio Management Limited,2011-04-04,2011-12-30,270,100000.0,56777.49360613811,-43222.50639386189,-0.4322250639386189
Mphasis Limited,2011-04-04,2011-12-30,270,100000.0,70264.57200171024,-29735.427998289757,-0.29735427998289754
National Fittings Limited,2011-04-04,2011-12-30,270,100000.0,73642.53393665158,-26357.466063348416,-0.2635746606334841
Navkar Urbanstructure Limited,2011-04-04,2011-12-30,270,100000.0,137965.6943078772,37965.69430787719,0.37965694307877196
Netlink Solutions (India) Limited,2011-04-04,2011-12-30,270,100000.0,80237.15415019763,-19762.84584980237,-0.19762845849802368
Newtime Infrastructure Limited,2011-04-04,2011-12-30,270,100000.0,101098.99183819868,1098.991838198679,0.010989918381986818
Omkar Overseas Limited,2011-04-04,2011-12-30,270,100000.0,81320.75471698113,-18679.24528301887,-0.18679245283018875
Paragon Finance Limited,2011-04-04,2011-12-30,270,100000.0,91924.71159684275,-8075.288403157247,-0.08075288403157244
Paramount Cosmetics (India) Limited,2011-04-04,2011-12-30,270,100000.0,80712.07885831984,-19287.921141680155,-0.19287921141680153
Parker Agrochem Exports Ltd.,2011-04-04,2011-12-30,270,100000.0,81517.31160896132,-18482.688391038682,-0.18482688391038682
Polylink Polymers (India) Limited,2011-04-04,2011-12-30,270,100000.0,74601.56476383658,-25398.435236163423,-0.2539843523616342
Rajdarshan Industries Limited,2011-04-04,2011-12-30,270,100000.0,137522.1238938053,37522.123893805314,0.37522123893805315
Remi Edelstahl Tubulars Limited,2011-04-04,2011-12-30,270,100000.0,81207.90467026866,-18792.09532973134,-0.1879209532973134
Rudra Ecovation Limited,2011-04-04,2011-12-30,270,100000.0,183302.50990752972,83302.50990752972,0.8330250990752972
Sam Industries Ltd.,2011-04-04,2011-12-30,270,100000.0,159259.25925925927,59259.25925925927,0.5925925925925928
Sarthak Industries Limited,2011-04-04,2011-12-30,270,100000.0,114131.7926296065,14131.792629606498,0.14131792629606488
Shree Bhavya Fabrics Limited,2011-04-04,2011-12-30,270,100000.0,49230.769230769234,-50769.230769230766,-0.5076923076923077
Shrydus Industries Limited,2011-04-04,2011-12-30,270,100000.0,88170.92235539344,-11829.077644606557,-0.11829077644606556
Sky Industries Limited,2011-04-04,2011-12-30,270,100000.0,36329.42538717615,-63670.57461282385,-0.6367057461282386
Spice Islands Industries Limited,2011-04-04,2011-12-30,270,100000.0,71898.1421332987,-28101.857866701306,-0.2810185786670131
Sumeru Industries Limited,2011-04-04,2011-12-30,270,100000.0,106451.61290322582,6451.612903225818,0.06451612903225823
Suncity Synthetics Limited,2011-04-04,2011-12-30,270,100000.0,112192.81663516068,12192.816635160678,0.12192816635160675
Sungold Capital Limited,2011-04-04,2011-12-30,270,100000.0,79152.29725219712,-20847.702747802876,-0.20847702747802876
Sunteck Realty Limited,2011-04-04,2011-12-30,270,100000.0,101001.50978016887,1001.509780168868,0.010015097801688633
Systematix Corporate Services Limited,2011-04-04,2011-12-30,270,100000.0,60448.84450121938,-39551.15549878062,-0.3955115549878062
Taaza International Limited,2011-04-04,2011-12-30,270,100000.0,211418.4770352552,111418.4770352552,1.1141847703525518
Tatia Global Vennture Limited,2011-04-04,2011-12-30,270,100000.0,36459.731879846906,-63540.268120153094,-0.635402681201531
The Investment Trust of India Limited,2011-04-04,2011-12-30,270,100000.0,63268.11696567312,-36731.88303432688,-0.36731883034326873
Tridev Infraestates Limited,2011-04-04,2011-12-30,270,100000.0,154021.19056754123,54021.19056754123,0.5402119056754122
Unique Organics Limited,2011-04-04,2011-12-30,270,100000.0,110896.74883887103,10896.748838871034,0.1089674883887104
Unitech International Limited,2011-04-04,2011-12-30,270,100000.0,16286.52332202757,-83713.47667797243,-0.8371347667797243
United Textiles Limited,2011-04-04,2011-12-30,270,100000.0,105263.15789473685,5263.157894736854,0.052631578947368585
Vax Housing Finance Corporation Limited,2011-04-04,2011-12-30,270,100000.0,111687.25397040858,11687.25397040858,0.11687253970408573
Vivid Global Industries Limited,2011-04-04,2011-12-30,270,100000.0,140914.97626240828,40914.97626240828,0.40914976262408276
Rajesh Exports Limited ,2011-04-05,2012-01-02,272,100000.0,128067.64294068681,28067.642940686812,0.2806764294068682
Rajratan Global Wire Limited,2011-04-05,2012-01-02,272,100000.0,98563.69024026574,-1436.3097597342567,-0.014363097597342556
Madhur Industries Limited,2011-04-06,2012-01-02,271,100000.0,90935.57990751884,-9064.42009248116,-0.09064420092481162
Morarka Finance Limited,2011-04-06,2012-01-02,271,100000.0,80152.67175572518,-19847.328244274817,-0.1984732824427482
Primo Chemicals Limited,2011-04-06,2012-01-02,271,100000.0,43453.70720701783,-56546.29279298217,-0.5654629279298217
Zenlabs Ethica Limited,2011-04-07,2012-01-02,270,100000.0,72841.00080710251,-27158.999192897492,-0.2715899919289749
Axel Polymers Limited,2011-04-08,2012-01-03,270,100000.0,132742.4400417101,32742.4400417101,0.32742440041710097
Nitin Castings Limited,2011-04-08,2012-01-03,270,100000.0,122728.57552307252,22728.57552307252,0.22728575523072525
Alembic Limited,2011-04-11,2012-01-06,270,100000.0,57113.88982764448,-42886.11017235552,-0.4288611017235552
Gogia Capital Growth Limited,2011-04-11,2012-01-06,270,100000.0,91740.88081005248,-8259.119189947523,-0.08259119189947528
Jagan Lamps Limited,2011-04-11,2012-01-06,270,100000.0,93809.8086124402,-6190.191387559797,-0.06190191387559796
Vaghani Techno-Build Limited,2011-04-11,2012-01-06,270,100000.0,45038.97476549083,-54961.02523450917,-0.5496102523450916
BLB Limited ,2011-04-13,2012-01-09,271,100000.0,46031.42576105324,-53968.57423894676,-0.5396857423894676
Bervin Investment & Leasing Limited,2011-04-13,2012-01-09,271,100000.0,50508.69012293345,-49491.30987706655,-0.4949130987706656
Dynacons Systems & Solutions Limited,2011-04-15,2012-01-10,270,100000.0,27031.539888682746,-72968.46011131725,-0.7296846011131726
Genus Prime Infra Limited,2011-04-15,2012-01-10,270,100000.0,90712.25547567297,-9287.744524327034,-0.09287744524327035
Smruthi Organics Limited,2011-04-15,2012-01-10,270,100000.0,124233.92075429343,24233.92075429343,0.24233920754293425
Ashiana Agro Industries Limited,2011-04-18,2012-01-13,270,100000.0,44631.02076889085,-55368.97923110915,-0.5536897923110915
Chartered Logistics Limited,2011-04-18,2012-01-13,270,100000.0,241690.91185564396,141690.91185564396,1.4169091185564398
