stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
Aksh Optifibre Limited ,2011-04-04,2011-07-04,91,100000.0,107874.87466531506,7874.874665315059,0.07874874665315068
Amit Securities Limited,2011-04-04,2011-07-04,91,100000.0,138379.3885996529,38379.38859965291,0.3837938859965291
Archit Organosys Limited,2011-04-04,2011-07-04,91,100000.0,87715.93090211133,-12284.06909788867,-0.12284069097888672
Artificial Electronics Intelligent Material Limited,2011-04-04,2011-07-04,91,100000.0,100000.0,0.0,0.0
Candour Techtex Limited,2011-04-04,2011-07-04,91,100000.0,112579.93763543153,12579.937635431532,0.12579937635431526
DhanSafal Finserve Limited,2011-04-04,2011-07-04,91,100000.0,99524.4971879048,-475.5028120952047,-0.004755028120952076
Gujarat Pipavav Port Limited ,2011-04-04,2011-07-04,91,100000.0,102260.32199357044,2260.32199357044,0.022603219935704466
IEL Limited,2011-04-04,2011-07-04,91,100000.0,171775.70093457942,71775.70093457942,0.7177570093457941
Incon Engineers Limited,2011-04-04,2011-07-04,91,100000.0,90220.31166039764,-9779.688339602362,-0.09779688339602366
Jaihind Synthetics Limited,2011-04-04,2011-07-04,91,100000.0,143938.3121519349,43938.31215193489,0.4393831215193489
KMC Speciality Hospitals (India) Limited,2011-04-04,2011-07-04,91,100000.0,125854.08584657739,25854.085846577393,0.258540858465774
Lloyds Enterprises Limited,2011-04-04,2011-07-04,91,100000.0,237435.48376519044,137435.48376519044,1.3743548376519046
Mefcom Capital Markets Limited,2011-04-04,2011-07-04,91,100000.0,124170.76167076167,24170.76167076167,0.24170761670761665
Mid East Portfolio Management Limited,2011-04-04,2011-07-04,91,100000.0,143222.5063938619,43222.5063938619,0.4322250639386189
Paramount Cosmetics (India) Limited,2011-04-04,2011-07-04,91,100000.0,176077.68132999854,76077.68132999854,0.7607768132999855
Sarthak Industries Limited,2011-04-04,2011-07-04,91,100000.0,99133.35415365396,-866.645846346044,-0.00866645846346048
Shree Bhavya Fabrics Limited,2011-04-04,2011-07-04,91,100000.0,77230.76923076923,-22769.230769230766,-0.22769230769230764
Sky Industries Limited,2011-04-04,2011-07-04,91,100000.0,169568.67853524387,69568.67853524387,0.6956867853524387
Suncity Synthetics Limited,2011-04-04,2011-07-04,91,100000.0,126181.47448015123,26181.474480151228,0.26181474480151223
Sungold Capital Limited,2011-04-04,2011-07-04,91,100000.0,129413.72788964289,29413.72788964289,0.29413727889642893
Systematix Corporate Services Limited,2011-04-04,2011-07-04,91,100000.0,96705.76394534124,-3294.236054658759,-0.03294236054658761
Taaza International Limited,2011-04-04,2011-07-04,91,100000.0,211786.8150041344,111786.8150041344,1.1178681500413439
The Investment Trust of India Limited,2011-04-04,2011-07-04,91,100000.0,69384.09379855912,-30615.906201440885,-0.3061590620144089
Unique Organics Limited,2011-04-04,2011-07-04,91,100000.0,146052.1614862451,46052.16148624511,0.46052161486245113
Unitech International Limited,2011-04-04,2011-07-04,91,100000.0,50737.46771633942,-49262.53228366058,-0.49262532283660576
United Textiles Limited,2011-04-04,2011-07-04,91,100000.0,196052.6315789474,96052.63157894739,0.9605263157894739
DEN Networks Limited ,2011-04-05,2011-07-04,90,100000.0,105979.24936761535,5979.249367615354,0.05979249367615358
Tatia Global Vennture Limited,2011-04-05,2011-07-04,90,100000.0,75269.05109640263,-24730.948903597367,-0.24730948903597372
Alembic Limited,2011-04-11,2011-07-11,91,100000.0,89430.93143836639,-10569.068561633612,-0.1056906856163361
Tridev Infraestates Limited,2011-04-13,2011-07-12,90,100000.0,170411.7963186887,70411.79631868869,0.704117963186887
Binayak Tex Processors Limited,2011-04-15,2011-07-14,90,100000.0,103337.85617367706,3337.8561736770644,0.03337856173677056
Genus Prime Infra Limited,2011-04-15,2011-07-14,90,100000.0,85888.6473833807,-14111.352616619304,-0.141113526166193
Bampsl Securities Limited,2011-04-19,2011-07-18,90,100000.0,90109.36249666578,-9890.63750333422,-0.09890637503334221
Bervin Investment & Leasing Limited,2011-04-19,2011-07-18,90,100000.0,94914.00491400492,-5085.995085995077,-0.050859950859950764
Dynacons Systems & Solutions Limited,2011-04-20,2011-07-19,90,100000.0,43316.4856436176,-56683.5143563824,-0.566835143563824
Sadbhav Engineering Limited ,2011-04-20,2011-07-19,90,100000.0,102727.5859998856,2727.585999885603,0.027275859998856067
