stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
3B Blackbio Dx Limited,2011-09-30,2012-06-26,270,100000.0,64985.657444249104,-35014.342555750896,-0.350143425557509
3i Infotech Limited ,2011-09-30,2012-06-26,270,100000.0,43811.177363507384,-56188.822636492616,-0.5618882263649261
A. K. Capital Services Limited,2011-09-30,2012-06-26,270,100000.0,72552.99954893999,-27447.000451060012,-0.2744700045106001
A2Z Infra Engineering Limited,2011-09-30,2012-06-26,270,100000.0,50528.55656572331,-49471.44343427669,-0.49471443434276696
ACE Edutrend Limited,2011-09-30,2012-06-26,270,100000.0,114284.2291298472,14284.229129847197,0.14284229129847192
AJR Infra and Tolling Limited ,2011-09-30,2012-06-26,270,100000.0,94117.55803289008,-5882.441967109917,-0.05882441967109919
APAR Industries Limited ,2011-09-30,2012-06-26,270,100000.0,81414.00305197804,-18585.99694802196,-0.18585996948021954
ARSS Infrastructure Projects Limited,2011-09-30,2012-06-26,270,100000.0,12896.021879058326,-87103.97812094167,-0.8710397812094167
ASI Industries Limited,2011-09-30,2012-06-26,270,100000.0,91969.07632839092,-8030.923671609082,-0.0803092367160908
ASM Technologies Limited,2011-09-30,2012-06-26,270,100000.0,124279.47598253275,24279.47598253275,0.2427947598253275
AXISCADES Technologies Limited,2011-09-30,2012-06-26,270,100000.0,78490.59865069977,-21509.401349300228,-0.21509401349300228
AYM Syntex Limited,2011-09-30,2012-06-26,270,100000.0,80423.95300099632,-19576.04699900368,-0.19576046999003682
Aarti Drugs Limited,2011-09-30,2012-06-26,270,100000.0,114394.69685637581,14394.696856375813,0.14394696856375822
Aastamangalam Finance Limited,2011-09-30,2012-06-26,270,100000.0,70226.73700752048,-29773.26299247952,-0.2977326299247952
Action Construction Equipment Limited ,2011-09-30,2012-06-26,270,100000.0,65033.30503963515,-34966.69496036485,-0.3496669496036485
Adani Enterprises Limited,2011-09-30,2012-06-26,270,100000.0,40391.74251273231,-59608.25748726769,-0.5960825748726769
Adani Power Limited ,2011-09-30,2012-06-26,270,100000.0,54508.19634708224,-45491.80365291776,-0.4549180365291776
Aditya Birla Money Limited,2011-09-30,2012-06-26,270,100000.0,74315.96674441788,-25684.033255582122,-0.25684033255582117
Aegis Logistics Limited ,2011-09-30,2012-06-26,270,100000.0,68118.6437697152,-31881.3562302848,-0.31881356230284796
Aeroflex Enterprises Limited,2011-09-30,2012-06-26,270,100000.0,68604.1227744041,-31395.877225595905,-0.31395877225595903
Agarwal Fortune India Limited,2011-09-30,2012-06-26,270,100000.0,92763.15789473687,-7236.842105263131,-0.0723684210526313
Ajmera Realty & Infra India Limited,2011-09-30,2012-06-26,270,100000.0,96633.60026466096,-3366.399735339044,-0.03366399735339043
AksharChem (India) Limited,2011-09-30,2012-06-26,270,100000.0,64772.81706835243,-35227.18293164757,-0.3522718293164757
Albert David Limited,2011-09-30,2012-06-26,270,100000.0,103418.75952270899,3418.7595227089914,0.034187595227089806
Alembic Limited,2011-09-30,2012-06-26,270,100000.0,82275.0599377836,-17724.940062216396,-0.177249400622164
Algoquant Fintech Limited,2011-09-30,2012-06-26,270,100000.0,117094.01709401711,17094.01709401711,0.170940170940171
Alkali Metals Limited,2011-09-30,2012-06-26,270,100000.0,69709.01532865681,-30290.98467134319,-0.3029098467134319
Alldigi Tech Limited ,2011-09-30,2012-06-26,270,100000.0,233825.51630959273,133825.51630959273,1.3382551630959272
Alpa Laboratories Limited ,2011-09-30,2012-06-26,270,100000.0,102548.88902343041,2548.8890234304126,0.02548889023430423
Ambica Agarbathies Aroma & Industries Limited,2011-09-30,2012-06-26,270,100000.0,65478.20730016941,-34521.79269983059,-0.3452179269983059
Ambika Cotton Mills Limited,2011-09-30,2012-06-26,270,100000.0,100878.80074085506,878.800740855062,0.00878800740855068
Amerise Biosciences Limited,2011-09-30,2012-06-26,270,100000.0,114084.03998294566,14084.039982945658,0.1408403998294565
Amrapali Industries Limited,2011-09-30,2012-06-26,270,100000.0,120180.28120417491,20180.281204174913,0.2018028120417492
Amraworld Agrico Limited,2011-09-30,2012-06-26,270,100000.0,247074.16462917687,147074.16462917687,1.4707416462917688
Anand Projects Limited,2011-09-30,2012-06-26,270,100000.0,100000.0,0.0,0.0
Anant Raj Limited,2011-09-30,2012-06-26,270,100000.0,80380.31036850109,-19619.689631498914,-0.19619689631498916
Andhra Paper Limited,2011-09-30,2012-06-26,270,100000.0,140204.19145809184,40204.19145809184,0.4020419145809184
Ansal Buildwell Limited,2011-09-30,2012-06-26,270,100000.0,103554.24171593564,3554.241715935641,0.035542417159356354
Anupam Finserv Limited,2011-09-30,2012-06-26,270,100000.0,159804.5204642639,59804.520464263886,0.5980452046426388
Apollo Tyres Limited ,2011-09-30,2012-06-26,270,100000.0,141990.96117657662,41990.96117657662,0.41990961176576613
Archit Organosys Limited,2011-09-30,2012-06-26,270,100000.0,95945.47361062566,-4054.5263893743395,-0.040545263893743355
Arex Industries Limited,2011-09-30,2012-06-26,270,100000.0,79049.03417533432,-20950.965824665676,-0.2095096582466568
Arihant Capital Markets Limited,2011-09-30,2012-06-26,270,100000.0,67557.51076894878,-32442.489231051222,-0.3244248923105122
Arihant Superstructures Limited,2011-09-30,2012-06-26,270,100000.0,98001.86674751944,-1998.133252480562,-0.019981332524805606
Artificial Electronics Intelligent Material Limited,2011-09-30,2012-06-26,270,100000.0,55479.452054794514,-44520.547945205486,-0.4452054794520549
Asahi India Glass Limited,2011-09-30,2012-06-26,270,100000.0,88226.50715581009,-11773.49284418991,-0.11773492844189914
Ashirwad Capital Limited,2011-09-30,2012-06-26,270,100000.0,139230.76923076925,39230.76923076925,0.39230769230769247
Ashoka Buildcon Limited ,2011-09-30,2012-06-26,270,100000.0,88305.9926321315,-11694.0073678685,-0.11694007367868497
Ashtasidhhi Industries Limited,2011-09-30,2012-06-26,270,100000.0,160912.15182124273,60912.15182124273,0.6091215182124274
Asian Star Company Limited,2011-09-30,2012-06-26,270,100000.0,98684.25514250221,-1315.7448574977898,-0.013157448574977915
Asit C. Mehta Financial Services Limited,2011-09-30,2012-06-26,270,100000.0,63810.0121787065,-36189.9878212935,-0.361899878212935
Astec LifeSciences Limited ,2011-09-30,2012-06-26,270,100000.0,69141.96989131169,-30858.030108688312,-0.30858030108688317
Atul Auto Limited,2011-09-30,2012-06-26,270,100000.0,263179.40335104207,163179.40335104207,1.6317940335104208
Aurobindo Pharma Limited ,2011-09-30,2012-06-26,270,100000.0,87269.57134343701,-12730.428656562988,-0.12730428656562987
Automobile Corporation of Goa Limited,2011-09-30,2012-06-26,270,100000.0,116533.40121963919,16533.401219639185,0.16533401219639177
Avance Technologies Limited,2011-09-30,2012-06-26,270,100000.0,19102.010737972418,-80897.98926202758,-0.8089798926202758
Axel Polymers Limited,2011-09-30,2012-06-26,270,100000.0,76446.28099173555,-23553.719008264452,-0.2355371900826445
Axis Bank Limited,2011-09-30,2012-06-26,270,100000.0,98686.20962204185,-1313.7903779581538,-0.013137903779581572
