stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
A. K. Capital Services Limited,2011-07-04,2018-05-28,2520,100000.0,132418.6343331206,32418.6343331206,0.324186343331206
ABM Knowledgeware Limited,2011-07-04,2018-05-28,2520,100000.0,253253.03490136573,153253.03490136573,1.532530349013657
ACE Edutrend Limited,2011-07-04,2018-05-28,2520,100000.0,4336.978058266676,-95663.02194173333,-0.9566302194173333
AI Champdany Industries Limited,2011-07-04,2018-05-28,2520,100000.0,201201.6137825755,101201.6137825755,1.0120161378257548
AIA Engineering Limited ,2011-07-04,2018-05-28,2520,100000.0,429812.171677125,329812.171677125,3.2981217167712495
AION-TECH Solutions Limited,2011-07-04,2018-05-28,2520,100000.0,138659.75722297156,38659.75722297156,0.3865975722297157
AJR Infra and Tolling Limited ,2011-07-04,2018-05-28,2520,100000.0,21694.000211715724,-78305.99978828427,-0.7830599978828428
APIS India Limited,2011-07-04,2018-05-28,2520,100000.0,783373.4939759036,683373.4939759036,6.833734939759036
ARSS Infrastructure Projects Limited,2011-07-04,2018-05-28,2520,100000.0,10624.90870663006,-89375.09129336994,-0.8937509129336993
ASM Technologies Limited,2011-07-04,2018-05-28,2520,100000.0,172335.76642335768,72335.76642335768,0.7233576642335768
AXISCADES Technologies Limited,2011-07-04,2018-05-28,2520,100000.0,347507.86800820177,247507.86800820177,2.4750786800820177
AYM Syntex Limited,2011-07-04,2018-05-28,2520,100000.0,727478.6587066896,627478.6587066896,6.274786587066896
Aarti Industries Limited,2011-07-04,2018-05-28,2520,100000.0,2606295.134180568,2506295.134180568,25.062951341805682
Abhinav Capital Services Limited,2011-07-04,2018-05-28,2520,100000.0,234406.50723296477,134406.50723296477,1.3440650723296477
Abirami Financial Services (India) Limited,2011-07-04,2018-05-28,2520,100000.0,102811.24497991966,2811.244979919662,0.028112449799196693
Action Construction Equipment Limited ,2011-07-04,2018-05-28,2520,100000.0,446660.87130963925,346660.87130963925,3.4666087130963925
Adani Power Limited ,2011-07-04,2018-05-28,2520,100000.0,32599.17206302692,-67400.82793697307,-0.6740082793697308
Adarsh Plant Protect Limited,2011-07-04,2018-05-28,2520,100000.0,71462.36032950005,-28537.63967049995,-0.2853763967049995
Addi Industries Limited,2011-07-04,2018-05-28,2520,100000.0,181661.00648348258,81661.00648348258,0.8166100648348258
Aditya Birla Money Limited,2011-07-04,2018-05-28,2520,100000.0,308342.78837888944,208342.78837888944,2.0834278837888944
Aegis Logistics Limited ,2011-07-04,2018-05-28,2520,100000.0,1247311.6973226315,1147311.6973226315,11.473116973226315
Aeroflex Enterprises Limited,2011-07-04,2018-05-28,2520,100000.0,303688.1642743361,203688.16427433607,2.036881642743361
Ajcon Global Services Limited,2011-07-04,2018-05-28,2520,100000.0,237184.11552346568,137184.11552346568,1.3718411552346566
Ajmera Realty & Infra India Limited,2011-07-04,2018-05-28,2520,100000.0,160602.181907463,60602.181907463004,0.60602181907463
Alembic Limited,2011-07-04,2018-05-28,2520,100000.0,481793.77467774897,381793.77467774897,3.8179377467774893
Alfa Ica (India) Limited,2011-07-04,2018-05-28,2520,100000.0,344453.8240756374,244453.82407563739,2.444538240756374
Alfa Transformers Limited,2011-07-04,2018-05-28,2520,100000.0,230153.1693009614,130153.1693009614,1.301531693009614
Alldigi Tech Limited ,2011-07-04,2018-05-28,2520,100000.0,1648325.965525513,1548325.965525513,15.483259655255132
Alpine Housing Development Corporation Limited,2011-07-04,2018-05-28,2520,100000.0,273313.41797361214,173313.41797361214,1.7331341797361213
Amarjothi Spinning Mills Limited,2011-07-04,2018-05-28,2520,100000.0,181679.55074132382,81679.55074132382,0.8167955074132383
Ambika Cotton Mills Limited,2011-07-04,2018-05-28,2520,100000.0,721330.0831066646,621330.0831066646,6.213300831066646
Amco India Limited,2011-07-04,2018-05-28,2520,100000.0,164291.5073572008,64291.50735720081,0.6429150735720082
Amforge Industries Limited,2011-07-04,2018-05-28,2520,100000.0,80284.51577603503,-19715.484223964973,-0.19715484223964974
Amrapali Industries Limited,2011-07-04,2018-05-28,2520,100000.0,68096.65871121718,-31903.341288782816,-0.31903341288782816
Amraworld Agrico Limited,2011-07-04,2018-05-28,2520,100000.0,51918.158567774924,-48081.841432225076,-0.4808184143222508
Anand Projects Limited,2011-07-04,2018-05-28,2520,100000.0,104204.75319926874,4204.753199268744,0.042047531992687404
Anant Raj Limited,2011-07-04,2018-05-28,2520,100000.0,60845.061817959664,-39154.938182040336,-0.39154938182040333
Andrew Yule & Company Limited,2011-07-04,2018-05-28,2520,100000.0,170101.0950854701,70101.0950854701,0.7010109508547009
Ansal Housing Limited,2011-07-04,2018-05-28,2520,100000.0,124353.34132200394,24353.341322003937,0.2435334132200393
Antarctica Limited ,2011-07-04,2018-05-28,2520,100000.0,151291.29129129133,51291.29129129133,0.5129129129129133
Anuh Pharma Limited,2011-07-04,2018-05-28,2520,100000.0,360233.2890576769,260233.2890576769,2.6023328905767693
Anupam Finserv Limited,2011-07-04,2018-05-28,2520,100000.0,693016.7597765364,593016.7597765364,5.930167597765363
Aptech Limited ,2011-07-04,2018-05-28,2520,100000.0,206462.45869715975,106462.45869715975,1.0646245869715973
Arcee Industries Limited,2011-07-04,2018-05-28,2520,100000.0,43732.274532047646,-56267.725467952354,-0.5626772546795236
Archidply Industries Limited ,2011-07-04,2018-05-28,2520,100000.0,610218.1324683062,510218.1324683062,5.1021813246830625
Archit Organosys Limited,2011-07-04,2018-05-28,2520,100000.0,2068307.8045222464,1968307.8045222464,19.683078045222462
Arihant Capital Markets Limited,2011-07-04,2018-05-28,2520,100000.0,365661.15773102496,265661.15773102496,2.6566115773102497
Arihant Foundations & Housing Limited,2011-07-04,2018-05-28,2520,100000.0,69182.38993710693,-30817.610062893073,-0.30817610062893075
Arihant Superstructures Limited,2011-07-04,2018-05-28,2520,100000.0,305125.1214771623,205125.1214771623,2.051251214771623
Arman Financial Services Limited,2011-07-04,2018-05-28,2520,100000.0,3592835.3658536593,3492835.3658536593,34.928353658536594
Asahi India Glass Limited,2011-07-04,2018-05-28,2520,100000.0,643274.4182680674,543274.4182680674,5.432744182680674
Ashiana Housing Limited,2011-07-04,2018-05-28,2520,100000.0,588299.7045882861,488299.7045882861,4.8829970458828615
Ashok Leyland Limited ,2011-07-04,2018-05-28,2520,100000.0,649485.4933936696,549485.4933936696,5.494854933936696
Ashoka Buildcon Limited ,2011-07-04,2018-05-28,2520,100000.0,340968.89997615933,240968.89997615933,2.409688999761593
Ashtasidhhi Industries Limited,2011-07-04,2018-05-28,2520,100000.0,76695.65217391305,-23304.347826086945,-0.23304347826086946
Asit C. Mehta Financial Services Limited,2011-07-04,2018-05-28,2520,100000.0,121213.40487621196,21213.404876211964,0.21213404876211972
Astec LifeSciences Limited ,2011-07-04,2018-05-28,2520,100000.0,1979489.1435642105,1879489.1435642105,18.794891435642104
Astra Microwave Products Limited,2011-07-04,2018-05-28,2520,100000.0,340317.38896603766,240317.38896603766,2.4031738896603767
Atharv Enterprises Limited,2011-07-04,2018-05-28,2520,100000.0,398445.9245163336,298445.9245163336,2.984459245163336
Atul Auto Limited,2011-07-04,2018-05-28,2520,100000.0,1394583.9051962043,1294583.9051962043,12.945839051962043
AuSom Enterprise Limited,2011-07-04,2018-05-28,2520,100000.0,179230.97191899418,79230.97191899418,0.7923097191899418
Aurobindo Pharma Limited ,2011-07-04,2018-05-28,2520,100000.0,696267.3322904983,596267.3322904983,5.962673322904983
Austin Engineering Company Limited,2011-07-04,2018-05-28,2520,100000.0,98308.3771752327,-1691.6228247672989,-0.016916228247673026
Avance Technologies Limited,2011-07-04,2018-05-28,2520,100000.0,4490.535765681358,-95509.46423431864,-0.9550946423431864
Axtel Industries Limited,2011-07-04,2018-05-28,2520,100000.0,1051061.7283950618,951061.7283950618,9.510617283950618
B & A Limited,2011-07-04,2018-05-28,2520,100000.0,248690.77521246945,148690.77521246945,1.4869077521246945
B. N. Rathi Securities Limited,2011-07-04,2018-05-28,2520,100000.0,490854.084244822,390854.084244822,3.90854084244822
B.L. Kashyap and Sons Limited ,2011-07-04,2018-05-28,2520,100000.0,243702.5283984974,143702.5283984974,1.437025283984974
BF Investment Limited ,2011-07-04,2018-05-28,2520,100000.0,470455.5195386133,370455.5195386133,3.704555195386133
BGR Energy Systems Limited,2011-07-04,2018-05-28,2520,100000.0,20432.49763628146,-79567.50236371854,-0.7956750236371855
BLB Limited ,2011-07-04,2018-05-28,2520,100000.0,146364.69940844685,46364.699408446846,0.4636469940844685
Baba Arts Limited,2011-07-04,2018-05-28,2520,100000.0,24712.11518137773,-75287.88481862227,-0.7528788481862227
Bajaj Auto Limited ,2011-07-04,2018-05-28,2520,100000.0,195875.60168112264,95875.60168112264,0.9587560168112264
Bajaj Consumer Care Limited,2011-07-04,2018-05-28,2520,100000.0,392474.51862100774,292474.51862100774,2.9247451862100773
Bajaj Finance Limited ,2011-07-04,2018-05-28,2520,100000.0,5230522.7699930165,5130522.7699930165,51.305227699930164
Bajaj Finserv Ltd. ,2011-07-04,2018-05-28,2520,100000.0,1277832.4517571728,1177832.4517571728,11.778324517571729
Bajaj Holdings & Investment Limited,2011-07-04,2018-05-28,2520,100000.0,374530.45363430335,274530.45363430335,2.7453045363430335
Bajaj Steel Industries Limited,2011-07-04,2018-05-28,2520,100000.0,144209.91852184513,44209.91852184513,0.44209918521845126
Balaji Amines Limited,2011-07-04,2018-05-28,2520,100000.0,1579697.2055732855,1479697.2055732855,14.796972055732855
Balrampur Chini Mills Limited ,2011-07-04,2018-05-28,2520,100000.0,107413.15961797212,7413.159617972124,0.07413159617972132
Bank of Baroda Limited ,2011-07-04,2018-05-28,2520,100000.0,111157.29122531466,11157.291225314664,0.11157291225314658
Bank of India Limited ,2011-07-04,2018-05-28,2520,100000.0,82691.17747292104,-17308.822527078955,-0.1730882252707896
Bannari Amman Spinning Mills Ltd ,2011-07-04,2018-05-28,2520,100000.0,270628.42609688983,170628.42609688983,1.7062842609688982
Bannari Amman Sugars Limited,2011-07-04,2018-05-28,2520,100000.0,298437.28616266605,198437.28616266605,1.9843728616266603
Banswara Syntex Limited,2011-07-04,2018-05-28,2520,100000.0,83773.83444239642,-16226.165557603585,-0.1622616555760359
Barak Valley Cements Limited ,2011-07-04,2018-05-28,2520,100000.0,133145.83759460013,33145.83759460013,0.33145837594600125
Basant Agro Tech (India) Limited,2011-07-04,2018-05-28,2520,100000.0,163309.9897583525,63309.98975835249,0.6330998975835249
Batliboi Limited,2011-07-04,2018-05-28,2520,100000.0,110842.8934305115,10842.893430511496,0.10842893430511502
