stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
63 moons technologies limited,2013-12-18,2015-12-08,720,100000.0,59712.20026281893,-40287.79973718107,-0.40287799737181074
A. K. Capital Services Limited,2013-12-18,2015-12-08,720,100000.0,201965.81196581197,101965.81196581197,1.0196581196581196
A2Z Infra Engineering Limited,2013-12-18,2015-12-08,720,100000.0,537263.5990570156,437263.5990570156,4.372635990570156
ABM Knowledgeware Limited,2013-12-18,2015-12-08,720,100000.0,783376.6312228128,683376.6312228128,6.8337663122281285
ARSS Infrastructure Projects Limited,2013-12-18,2015-12-08,720,100000.0,218990.27801466826,118990.27801466826,1.1899027801466828
Aastamangalam Finance Limited,2013-12-18,2015-12-08,720,100000.0,216548.12707444286,116548.12707444286,1.1654812707444284
Action Construction Equipment Limited ,2013-12-18,2015-12-08,720,100000.0,335999.99999999994,235999.99999999994,2.3599999999999994
Addi Industries Limited,2013-12-18,2015-12-08,720,100000.0,188583.21870701516,88583.21870701516,0.8858321870701515
Akar Auto Industries Limited,2013-12-18,2015-12-08,720,100000.0,298205.56801688875,198205.56801688875,1.9820556801688873
Allcargo Gati Limited,2013-12-18,2015-12-08,720,100000.0,569370.2556676203,469370.25566762034,4.693702556676203
Ambica Agarbathies Aroma & Industries Limited,2013-12-18,2015-12-08,720,100000.0,164614.2788691902,64614.278869190195,0.646142788691902
Amco India Limited,2013-12-18,2015-12-08,720,100000.0,214265.02534395363,114265.02534395363,1.1426502534395362
Amforge Industries Limited,2013-12-18,2015-12-08,720,100000.0,543680.981595092,443680.981595092,4.4368098159509195
Anand Projects Limited,2013-12-18,2015-12-08,720,100000.0,100000.0,0.0,0.0
Aneri Fincap Limited,2013-12-18,2015-12-08,720,100000.0,5433.77063055438,-94566.22936944562,-0.9456622936944562
Arshiya Limited,2013-12-18,2015-12-08,720,100000.0,758770.990731961,658770.990731961,6.58770990731961
Avance Technologies Limited,2013-12-18,2015-12-08,720,100000.0,547555.5555555555,447555.5555555555,4.475555555555555
Aviva Industries Limited,2013-12-18,2015-12-08,720,100000.0,305699.48186528496,205699.48186528496,2.0569948186528495
Axtel Industries Limited,2013-12-18,2015-12-08,720,100000.0,570140.8450704225,470140.8450704225,4.701408450704225
Ayujoy Herbals Ltd. (OTCPK:AJOY),2013-12-18,2015-12-08,720,100000.0,64441.33315120886,-35558.66684879114,-0.35558666848791143
BGR Energy Systems Limited,2013-12-18,2015-12-08,720,100000.0,99663.80311229583,-336.1968877041654,-0.0033619688770416545
Bacil Pharma Limited,2013-12-18,2015-12-08,720,100000.0,499999.99999999994,399999.99999999994,3.999999999999999
Bedmutha Industries Limited ,2013-12-18,2015-12-08,720,100000.0,143365.19334336033,43365.193343360326,0.4336519334336033
Befound Movement Limited,2013-12-18,2015-12-08,720,100000.0,36030.2049622438,-63969.7950377562,-0.6396979503775619
Bilcare Limited,2013-12-18,2015-12-08,720,100000.0,148265.47369613228,48265.47369613228,0.4826547369613228
Borosil Renewables Limited,2013-12-18,2015-12-08,720,100000.0,326099.10203234194,226099.10203234194,2.260991020323419
CG-VAK Software and Exports Limited,2013-12-18,2015-12-08,720,100000.0,1416718.4586699812,1316718.4586699812,13.167184586699813
CP Capital Limited ,2013-12-18,2015-12-08,720,100000.0,183007.4831733114,83007.4831733114,0.8300748317331139
Candour Techtex Limited,2013-12-18,2015-12-08,720,100000.0,269208.77025738795,169208.77025738795,1.6920877025738794
Century Extrusions Limited,2013-12-18,2015-12-08,720,100000.0,208791.2087912088,108791.2087912088,1.087912087912088
Cineline India Limited ,2013-12-18,2015-12-08,720,100000.0,248251.74825174827,148251.74825174827,1.4825174825174825
Cochin Minerals and Rutile Limited,2013-12-18,2015-12-08,720,100000.0,81169.59568113946,-18830.404318860543,-0.18830404318860539
Confidence Petroleum India Limited,2013-12-18,2015-12-08,720,100000.0,246920.20361079575,146920.20361079575,1.4692020361079576
Continental Controls Limited,2013-12-18,2015-12-08,720,100000.0,220135.74660633484,120135.74660633484,1.2013574660633486
Continental Petroleums Limited,2013-12-18,2015-12-08,720,100000.0,315812.7208480565,215812.7208480565,2.1581272084805647
Cosco (India) Limited,2013-12-18,2015-12-08,720,100000.0,574303.8077453926,474303.80774539255,4.743038077453925
DhanSafal Finserve Limited,2013-12-18,2015-12-08,720,100000.0,32171.215880893298,-67828.7841191067,-0.678287841191067
Dhanada Corporation Limited,2013-12-18,2015-12-08,720,100000.0,134656.23451108125,34656.234511081246,0.3465623451108124
Dhenu Buildcon Infra Limited,2013-12-18,2015-12-08,720,100000.0,89450.76555696025,-10549.23444303975,-0.10549234443039746
Diamant Infrastructure Limited,2013-12-18,2015-12-08,720,100000.0,44789.12513070756,-55210.87486929244,-0.5521087486929244
Duncan Engineering Limited,2013-12-18,2015-12-08,720,100000.0,173527.24142171934,73527.24142171934,0.7352724142171934
Educomp Solutions Limited ,2013-12-18,2015-12-08,720,100000.0,57785.25102089839,-42214.74897910161,-0.42214748979101613
