stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
63 moons technologies limited,2015-12-08,2016-06-06,181,100000.0,81877.44856648553,-18122.55143351447,-0.18122551433514467
Anand Projects Limited,2015-12-08,2016-06-06,181,100000.0,100000.0,0.0,0.0
Available Finance Limited,2015-12-08,2016-06-06,181,100000.0,226126.12612612612,126126.12612612612,1.2612612612612613
Avance Technologies Limited,2015-12-08,2016-06-06,181,100000.0,134781.94103194104,34781.94103194104,0.3478194103194103
Ayujoy Herbals Ltd. (OTCPK:AJOY),2015-12-08,2016-06-06,181,100000.0,71103.81007895713,-28896.189921042867,-0.2889618992104287
Banas Finance Limited,2015-12-08,2016-06-06,181,100000.0,54085.58160106148,-45914.41839893852,-0.45914418398938517
Cressanda Railway Solutions Limited,2015-12-08,2016-06-06,181,100000.0,98304.95226397186,-1695.0477360281366,-0.016950477360281324
DhanSafal Finserve Limited,2015-12-08,2016-06-06,181,100000.0,98791.61845995628,-1208.381540043716,-0.012083815400437126
Dhenu Buildcon Infra Limited,2015-12-08,2016-06-06,181,100000.0,110929.64824120603,10929.648241206029,0.10929648241206036
Diamant Infrastructure Limited,2015-12-08,2016-06-06,181,100000.0,78093.38521400778,-21906.61478599222,-0.21906614785992218
Ekam Leasing and Finance Co. Ltd.,2015-12-08,2016-06-06,181,100000.0,90625.0,-9375.0,-0.09375
Gemstone Investments Limited,2015-12-08,2016-06-06,181,100000.0,164673.48544453183,64673.485444531834,0.6467348544453184
Genus Prime Infra Limited,2015-12-08,2016-06-06,181,100000.0,55635.294117647056,-44364.705882352944,-0.4436470588235294
Global Capital Markets Limited,2015-12-08,2016-06-06,181,100000.0,70229.99080036797,-29770.009199632026,-0.2977000919963203
Goenka Diamond and Jewels Limited ,2015-12-08,2016-06-06,181,100000.0,78571.42857142857,-21428.571428571435,-0.2142857142857143
India Power Corporation Limited ,2015-12-08,2016-06-06,181,100000.0,177499.94009659853,77499.94009659853,0.7749994009659853
India Steel Works Limited,2015-12-08,2016-06-06,181,100000.0,93770.12724951611,-6229.87275048389,-0.06229872750483889
Indus Finance Limited,2015-12-08,2016-06-06,181,100000.0,105347.92122538293,5347.921225382932,0.053479212253829234
JSW Ispat Special Products Limited,2015-12-08,2016-06-06,181,100000.0,201160.13155270225,101160.13155270225,1.0116013155270225
Jaiprakash Associates Limited,2015-12-08,2016-06-06,181,100000.0,48450.93693116788,-51549.06306883212,-0.5154906306883211
Jaykay Enterprises Limited,2015-12-08,2016-06-06,181,100000.0,111618.96068331484,11618.960683314843,0.1161896068331485
Jindal Steel Limited ,2015-12-08,2016-06-06,181,100000.0,69645.87053759313,-30354.12946240687,-0.30354129462406865
KBS India Limited,2015-12-08,2016-06-06,181,100000.0,88915.09433962264,-11084.905660377364,-0.11084905660377364
Ken Financial Services Limited,2015-12-08,2016-06-06,181,100000.0,108447.48858447488,8447.488584474879,0.08447488584474883
MMTC Limited,2015-12-08,2016-06-06,181,100000.0,83805.20951302379,-16194.790486976213,-0.16194790486976218
Mid East Portfolio Management Limited,2015-12-08,2016-06-06,181,100000.0,201333.33333333334,101333.33333333334,1.0133333333333336
National Standard (India) Limited,2015-12-08,2016-06-06,181,100000.0,100000.0,0.0,0.0
Odyssey Corporation Limited,2015-12-08,2016-06-06,181,100000.0,58640.02446732592,-41359.97553267408,-0.41359975532674076
Onelife Capital Advisors Limited,2015-12-08,2016-06-06,181,100000.0,37412.35919570481,-62587.64080429519,-0.6258764080429519
PFL Infotech Limited,2015-12-08,2016-06-06,181,100000.0,113582.24634509323,13582.246345093226,0.13582246345093218
Polytex India Limited,2015-12-08,2016-06-06,181,100000.0,110802.46913580247,10802.469135802472,0.10802469135802473
Premier Energy and Infrastructure Limited,2015-12-08,2016-06-06,181,100000.0,109684.62334549811,9684.623345498112,0.09684623345498111
Risa International Limited,2015-12-08,2016-06-06,181,100000.0,46546.941393409776,-53453.058606590224,-0.5345305860659022
Sashwat Technocrats Limited,2015-12-08,2016-06-06,181,100000.0,100000.0,0.0,0.0
Sundaram Multi Pap Limited,2015-12-08,2016-06-06,181,100000.0,114798.25291181364,14798.252911813644,0.14798252911813647
Superior Industrial Enterprises Limited,2015-12-08,2016-06-06,181,100000.0,50909.820223899645,-49090.179776100355,-0.4909017977610035
Tatia Global Vennture Limited,2015-12-08,2016-06-06,181,100000.0,96787.23404255319,-3212.7659574468125,-0.03212765957446817
Tilak Ventures Limited,2015-12-08,2016-06-06,181,100000.0,23374.707991086325,-76625.29200891368,-0.7662529200891368
Tridev Infraestates Limited,2015-12-08,2016-06-06,181,100000.0,161910.6699751861,61910.66997518609,0.6191066997518608
Tuni Textile Mills Limited,2015-12-08,2016-06-06,181,100000.0,116657.55421906326,16657.554219063255,0.16657554219063253
Veritas (India) Limited,2015-12-08,2016-06-06,181,100000.0,79297.02070123088,-20702.979298769118,-0.2070297929876912
KCL Infra Projects Limited,2015-12-09,2016-06-06,180,100000.0,39318.04820693709,-60681.95179306291,-0.606819517930629
Neogem India Limited,2015-12-11,2016-06-08,180,100000.0,113813.81381381382,13813.813813813817,0.13813813813813813
P.H. Capital Limited,2015-12-11,2016-06-08,180,100000.0,109574.46808510637,9574.468085106375,0.0957446808510638
AuSom Enterprise Limited,2015-12-16,2016-06-13,180,100000.0,108844.87350199735,8844.873501997354,0.08844873501997363
Pasupati Fincap Limited,2015-12-16,2016-06-13,180,100000.0,105223.88059701491,5223.8805970149115,0.05223880597014907
Ekansh Concepts Limited,2015-12-18,2016-06-15,180,100000.0,84188.78195781083,-15811.218042189168,-0.15811218042189168
MPS Infotecnics Limited ,2015-12-22,2016-06-20,181,100000.0,200000.0,100000.0,1.0
Sword-Edge Commercials Limited,2015-12-28,2016-06-27,182,100000.0,48371.01063829788,-51628.98936170212,-0.5162898936170213
Fynx Capital Limited,2015-12-31,2016-06-28,180,100000.0,43016.75977653632,-56983.24022346368,-0.5698324022346368
ACE Edutrend Limited,2016-01-04,2016-07-04,182,100000.0,75415.4078549849,-24584.592145015107,-0.24584592145015105
Adani Enterprises Limited,2016-01-04,2016-07-04,182,100000.0,101294.87812493078,1294.8781249307794,0.012948781249307872
Avasara Finance Limited,2016-01-04,2016-07-04,182,100000.0,150000.00000000003,50000.00000000003,0.5000000000000002
Esaar (India) Limited,2016-01-04,2016-07-04,182,100000.0,74051.82822997616,-25948.171770023837,-0.2594817177002384
Indian Infotech and Software Limited,2016-01-04,2016-07-04,182,100000.0,57573.83583982606,-42426.16416017394,-0.4242616416017394
Kemistar Corporation Limited,2016-01-04,2016-07-04,182,100000.0,540000.0,440000.0,4.4
Lloyds Enterprises Limited,2016-01-04,2016-07-04,182,100000.0,83844.0703819772,-16155.929618022798,-0.16155929618022802
Prime Industries Limited,2016-01-04,2016-07-04,182,100000.0,79805.35279805351,-20194.647201946485,-0.2019464720194648
Rander Corporation Limited,2016-01-04,2016-07-04,182,100000.0,102944.33186315413,2944.3318631541333,0.02944331863154126
Zydus Wellness Limited,2016-01-04,2016-07-04,182,100000.0,92004.6470223098,-7995.3529776902,-0.07995352977690195
Johnson Pharmacare Limited,2016-01-08,2016-07-06,180,100000.0,70116.61807580174,-29883.381924198256,-0.2988338192419826
CCL International Limited,2016-01-14,2016-07-12,180,100000.0,48044.12839768725,-51955.87160231275,-0.5195587160231274
Panchmahal Steel Limited,2016-01-20,2016-07-18,180,100000.0,172893.78695952691,72893.78695952691,0.7289378695952691
NMDC Limited,2016-01-21,2016-07-19,180,100000.0,122966.81967762345,22966.819677623454,0.22966819677623462
Atvo Enterprises Limited,2016-01-29,2016-07-27,180,100000.0,82349.70674486803,-17650.293255131968,-0.17650293255131966
Yogi Infra Projects Limited,2016-02-09,2016-08-08,181,100000.0,107286.62420382166,7286.624203821659,0.07286624203821668
Tree House Education & Accessories Limited,2016-02-17,2016-08-15,180,100000.0,38334.243238127114,-61665.756761872886,-0.6166575676187289
Vikas WSP Limited,2016-02-17,2016-08-15,180,100000.0,97838.91045520591,-2161.0895447940857,-0.021610895447940814
DB (International) Stock Brokers Limited,2016-02-19,2016-08-17,180,100000.0,80424.52830188679,-19575.471698113208,-0.19575471698113212
Unitech Limited,2016-02-19,2016-08-17,180,100000.0,137270.25484269336,37270.254842693364,0.37270254842693373
Gravita India Limited ,2016-02-26,2016-08-24,180,100000.0,150585.42481743472,50585.424817434716,0.5058542481743471
Jaiprakash Power Ventures Limited ,2016-02-26,2016-08-24,180,100000.0,113636.43044400147,13636.430444001468,0.13636430444001468
Advance Lifestyles Limited,2016-03-04,2016-08-31,180,100000.0,142444.71744471745,42444.71744471745,0.4244471744471745
Nyssa Corporation Limited,2016-03-17,2016-09-13,180,100000.0,85050.84745762713,-14949.152542372874,-0.1494915254237288
Transgene Biotek Limited,2016-03-18,2016-09-14,180,100000.0,123530.24207777543,23530.24207777543,0.23530242077775432
Sawaca Enterprises Limited,2016-04-06,2016-10-03,180,100000.0,42242.45670415997,-57757.54329584003,-0.5775754329584002
Max Earth Resources Limited,2016-04-11,2016-10-10,182,100000.0,38931.29770992367,-61068.70229007633,-0.6106870229007633
Looks Health Services Limited,2016-04-13,2016-10-10,180,100000.0,127244.6633825944,27244.6633825944,0.2724466338259439
Source Industries (India) Limited,2016-05-17,2016-11-14,181,100000.0,55030.59143439837,-44969.40856560163,-0.4496940856560163
Pro Clb Global Limited,2016-05-23,2016-11-21,182,100000.0,84214.31139877743,-15785.688601222573,-0.1578568860122257
Longspur International Ventures Limited,2016-05-26,2016-11-22,180,100000.0,85532.73427471115,-14467.265725288846,-0.14467265725288847
Rich Universe Network Limited,2016-05-26,2016-11-22,180,100000.0,100000.0,0.0,0.0
Bhilwara Technical Textiles Limited,2016-05-27,2016-11-23,180,100000.0,120144.55059270744,20144.55059270744,0.20144550592707433
Refex Industries Limited,2016-05-30,2016-11-28,182,100000.0,220394.27157001413,120394.27157001413,1.2039427157001414
Wagend Infra Venture Limited,2016-05-30,2016-11-28,182,100000.0,102158.15208227954,2158.152082279543,0.021581520822795408
SVP Global Textiles Limited,2016-05-31,2016-11-28,181,100000.0,156720.54282773606,56720.54282773606,0.5672054282773606
Visagar Polytex Limited,2016-06-03,2016-11-30,180,100000.0,46727.24105366426,-53272.75894633574,-0.5327275894633574
63 moons technologies limited,2016-06-06,2016-12-05,182,100000.0,89454.45352210128,-10545.546477898723,-0.10545546477898726
Anand Projects Limited,2016-06-06,2016-12-05,182,100000.0,100000.0,0.0,0.0
Ayujoy Herbals Ltd. (OTCPK:AJOY),2016-06-06,2016-12-05,182,100000.0,155559.69593083917,55559.69593083917,0.5555969593083916
Banas Finance Limited,2016-06-06,2016-12-05,182,100000.0,52325.462537054074,-47674.537462945926,-0.4767453746294592
Cressanda Railway Solutions Limited,2016-06-06,2016-12-05,182,100000.0,100000.0,0.0,0.0
DhanSafal Finserve Limited,2016-06-06,2016-12-05,182,100000.0,76824.98373454783,-23175.01626545217,-0.23175016265452175
Dhenu Buildcon Infra Limited,2016-06-06,2016-12-05,182,100000.0,97919.02604756512,-2080.9739524348843,-0.020809739524348836
Diamant Infrastructure Limited,2016-06-06,2016-12-05,182,100000.0,222770.3039362232,122770.30393622321,1.2277030393622321
Ekam Leasing and Finance Co. Ltd.,2016-06-06,2016-12-05,182,100000.0,110098.52216748768,10098.522167487681,0.10098522167487678
