stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
Anand Projects Limited,2011-07-04,2012-06-28,360,100000.0,100000.0,0.0,0.0
Bajaj Consumer Care Limited,2011-07-04,2012-06-28,360,100000.0,101190.47619047618,1190.4761904761835,0.011904761904761862
Borosil Renewables Limited,2011-07-04,2012-06-28,360,100000.0,94288.71264644658,-5711.287353553416,-0.05711287353553418
Cantabil Retail India Limited ,2011-07-04,2012-06-28,360,100000.0,56620.55335968379,-43379.44664031621,-0.4337944664031621
Dynacons Systems & Solutions Limited,2011-07-04,2012-06-28,360,100000.0,60278.0536246276,-39721.9463753724,-0.39721946375372397
Eastern Treads Limited,2011-07-04,2012-06-28,360,100000.0,100000.0,0.0,0.0
Hindustan Media Ventures Limited,2011-07-04,2012-06-28,360,100000.0,86111.15842061937,-13888.841579380634,-0.1388884157938064
Krishna Ventures Limited,2011-07-04,2012-06-28,360,100000.0,3269417.3583689258,3169417.3583689258,31.694173583689256
Maruti Infrastructure Limited,2011-07-04,2012-06-28,360,100000.0,157910.55329680044,57910.55329680044,0.5791055329680044
PTL Enterprises Limited,2011-07-04,2012-06-28,360,100000.0,100714.40904774239,714.4090477423888,0.0071440904774238145
Piramal Enterprises Limited,2011-07-04,2012-06-28,360,100000.0,136568.30119926797,36568.30119926797,0.3656830119926797
Ravi Kumar Distilleries Limited,2011-07-04,2012-06-28,360,100000.0,41559.02004454343,-58440.97995545657,-0.5844097995545656
Suryalata Spinning Mills Limited,2011-07-04,2012-06-28,360,100000.0,53580.841067950045,-46419.158932049955,-0.46419158932049953
The Bombay Dyeing and Manufacturing Company Limited ,2011-07-04,2012-06-28,360,100000.0,143647.04890252426,43647.04890252426,0.43647048902524266
The Tinplate Company of India Limited,2011-07-04,2012-06-28,360,100000.0,90499.9315293166,-9500.0684706834,-0.09500068470683398
Transcorp International Limited,2011-07-04,2012-06-28,360,100000.0,68463.13899881685,-31536.861001183148,-0.3153686100118315
Uniphos Enterprises Limited,2011-07-04,2012-06-28,360,100000.0,85978.33014659019,-14021.66985340981,-0.14021669853409813
Velan Hotels Limited,2011-07-04,2012-06-28,360,100000.0,461114.4945188794,361114.4945188794,3.6111449451887943
Vishnu Chemicals Limited,2011-07-04,2012-06-28,360,100000.0,52449.55393039015,-47550.44606960985,-0.4755044606960984
Kalyani Investment Company Limited ,2011-07-19,2012-07-13,360,100000.0,61398.00937327321,-38601.99062672679,-0.3860199062672679
DMCC Speciality Chemicals Limited,2011-08-01,2012-07-26,360,100000.0,60448.08272296424,-39551.91727703576,-0.39551917277035764
SJ Corporation Limited,2011-08-01,2012-07-26,360,100000.0,68749.67262060658,-31250.32737939342,-0.31250327379393417
Orient Green Power Company Limited ,2011-08-04,2012-07-30,361,100000.0,72690.84712839143,-27309.152871608574,-0.2730915287160858
Inter Globe Finance Limited,2011-08-05,2012-07-30,360,100000.0,65788.92459207946,-34211.075407920536,-0.3421107540792053
Jindal Poly Films Limited,2011-08-08,2012-08-02,360,100000.0,69330.95337537632,-30669.046624623676,-0.30669046624623675
Tata Motors Limited,2011-08-08,2012-08-02,360,100000.0,135203.80856966373,35203.80856966373,0.3520380856966372
Yunik Managing Advisors Limited,2011-08-08,2012-08-02,360,100000.0,114752.8569461655,14752.856946165499,0.14752856946165505
Aeroflex Enterprises Limited,2011-08-09,2012-08-03,360,100000.0,68000.16378674965,-31999.836213250353,-0.31999836213250354
Nouveau Global Ventures Limited,2011-08-12,2012-08-06,360,100000.0,89386.33023027927,-10613.669769720727,-0.10613669769720724
Westlife Foodworld Limited,2011-08-12,2012-08-06,360,100000.0,212729.49816401472,112729.49816401472,1.127294981640147
Pioneer Embroideries Limited,2011-08-19,2012-08-13,360,100000.0,61016.7276529012,-38983.2723470988,-0.38983272347098796
Triveni Engineering & Industries Limited ,2011-08-19,2012-08-13,360,100000.0,104287.38117779401,4287.381177794014,0.04287381177794014
Diamant Infrastructure Limited,2011-08-22,2012-08-16,360,100000.0,15464.734767577567,-84535.26523242243,-0.8453526523242243
Bhilwara Spinners Limited,2011-08-25,2012-08-20,361,100000.0,54988.77125441129,-45011.22874558871,-0.45011228745588716
Kanani Industries Limited,2011-08-26,2012-08-20,360,100000.0,92669.01039082545,-7330.989609174547,-0.07330989609174543
A2Z Infra Engineering Limited,2011-08-29,2012-08-23,360,100000.0,43339.87585657068,-56660.12414342932,-0.5666012414342931
Premier Energy and Infrastructure Limited,2011-08-29,2012-08-23,360,100000.0,304892.44851258583,204892.44851258583,2.048924485125858
Avance Technologies Limited,2011-08-30,2012-08-24,360,100000.0,7438.021861731646,-92561.97813826836,-0.9256197813826835
Maharashtra Corporation Limited,2011-08-30,2012-08-24,360,100000.0,354013.43140390154,254013.43140390154,2.5401343140390154
Transgene Biotek Limited,2011-09-05,2012-08-30,360,100000.0,55425.35523159255,-44574.64476840745,-0.44574644768407456
V2 Retail Limited ,2011-09-05,2012-08-30,360,100000.0,40438.6261361413,-59561.3738638587,-0.595613738638587
Visagar Financial Services Limited,2011-09-07,2012-09-03,362,100000.0,39863.11122073176,-60136.88877926824,-0.6013688877926824
Tilak Ventures Limited,2011-09-13,2012-09-07,360,100000.0,60240.96385542169,-39759.03614457831,-0.3975903614457831
