stock,entry_date,exit_date,holding_days,exit_reason,invested,exit_value,pnl,return_pct
The India Cements Limited ,2004-06-28,2006-03-01,611,sell_threshold,50000.0,259583.0038911993,209583.0038911993,4.191660077823986
Lupin Limited,2002-05-20,2006-04-10,1421,sell_threshold,50000.0,458155.7409226813,408155.7409226813,8.163114818453625
Adani Enterprises Limited,2004-07-28,2008-01-02,1253,sell_threshold,50000.0,1032541.0609991471,982541.0609991471,19.65082121998294
Bajaj Hindusthan Sugar Limited ,2008-10-24,2009-06-11,230,sell_threshold,50000.0,253600.28122833703,203600.28122833703,4.07200562456674
Sterlite Technologies Limited,2008-10-24,2009-10-16,357,sell_threshold,50000.0,276829.505887985,226829.505887985,4.5365901177597
Hindalco Industries Limited,2008-10-27,2009-10-20,358,sell_threshold,50000.0,242354.9559735333,192354.9559735333,3.8470991194706663
Ajmera Realty & Infra India Limited,2008-11-19,2009-10-21,336,sell_threshold,50000.0,161675.7454579804,111675.7454579804,2.233514909159608
Handson Global Management (HGM) Limited ,2008-10-24,2011-01-03,801,sell_threshold,50000.0,50000.0,0.0,0.0
Shree Rama Multi-Tech Limited ,2006-06-12,2014-05-27,2906,sell_threshold,50000.0,50000.0,0.0,0.0
New Delhi Television Limited ,2008-10-20,2015-04-10,2363,sell_threshold,50000.0,45545.765550082746,-4454.234449917254,-0.0890846889983451
Rollatainers Limited,2013-10-23,2015-07-21,636,sell_threshold,50000.0,60921.298450241455,10921.298450241455,0.21842596900482913
Shree Rama Multi-Tech Limited ,2015-12-15,2016-01-04,20,sell_threshold,50000.0,50000.0,0.0,0.0
Precot Limited ,2008-10-28,2016-11-01,2926,sell_threshold,50000.0,50000.0,0.0,0.0
Dhanuka Agritech Limited,2016-01-04,2017-04-20,472,sell_threshold,50000.0,80784.03450018907,30784.034500189067,0.6156806900037815
Trigyn Technologies Limited,2001-07-02,2017-05-15,5796,sell_threshold,50000.0,94169.38989181128,44169.38989181128,0.8833877978362257
Handson Global Management (HGM) Limited ,2015-05-22,2017-05-29,738,sell_threshold,50000.0,50000.0,0.0,0.0
JSW Steel Limited,2008-10-24,2017-09-06,3239,sell_threshold,50000.0,820483.8059652532,770483.8059652532,15.409676119305065
FCS Software Solutions Limited ,2017-12-04,2018-02-07,65,sell_threshold,50000.0,50000.0,0.0,0.0
KEC International Limited ,2008-10-31,2018-02-14,3393,sell_threshold,50000.0,897316.6604222425,847316.6604222425,16.946333208444848
Borosil Renewables Limited,2020-04-13,2020-06-26,74,sell_threshold,50000.0,186929.01679209838,136929.01679209838,2.738580335841968
Havells India Limited ,2008-07-01,2021-01-08,4574,sell_threshold,50000.0,1684392.8465366103,1634392.8465366103,32.6878569307322
Adani Enterprises Limited,2015-06-03,2021-02-11,2080,sell_threshold,50000.0,300113.8858842976,250113.8858842976,5.002277717685952
Jindal Photo Limited ,2018-05-30,2021-03-26,1031,sell_threshold,50000.0,50000.0,0.0,0.0
MMTC Limited,2013-06-28,2021-10-27,3043,sell_threshold,50000.0,32340.7875546913,-17659.2124453087,-0.35318424890617406
LCC Infotech Limited,2001-08-24,2022-01-17,7451,sell_threshold,50000.0,50000.0,0.0,0.0
Cressanda Railway Solutions Limited,2015-07-15,2022-03-21,2441,sell_threshold,50000.0,46238.1635877366,-3761.836412263401,-0.07523672824526806
Yes Bank Limited ,2019-10-01,2022-12-13,1169,sell_threshold,50000.0,367663.4097788486,317663.4097788486,6.353268195576971
Birla Cable Limited ,2019-08-22,2023-08-22,1461,sell_threshold,50000.0,49999.99999999999,-7.275957614183426e-12,-1.1102230246251565e-16
Sobha Limited ,2008-10-08,2024-01-04,5566,sell_threshold,50000.0,733303.9452462331,683303.9452462331,13.666078904924662
Vakrangee Limited,2018-05-04,2024-01-31,2098,sell_threshold,50000.0,11232.01886149892,-38767.98113850108,-0.7753596227700216
Precot Limited ,2018-05-21,2024-12-02,2387,sell_threshold,50000.0,50000.0,0.0,0.0
