stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
3i Infotech Limited ,2011-12-29,2012-03-28,90,100000.0,126250.08681158411,26250.086811584115,0.26250086811584117
A2Z Infra Engineering Limited,2011-12-29,2012-03-28,90,100000.0,122313.91208370037,22313.912083700372,0.2231391208370037
ARSS Infrastructure Projects Limited,2011-12-29,2012-03-28,90,100000.0,88845.22263939085,-11154.77736060915,-0.11154777360609147
Aegis Logistics Limited ,2011-12-29,2012-03-28,90,100000.0,143428.0908035614,43428.09080356141,0.43428090803561403
Aeroflex Enterprises Limited,2011-12-29,2012-03-28,90,100000.0,89018.24020874627,-10981.759791253731,-0.10981759791253731
Anand Projects Limited,2011-12-29,2012-03-28,90,100000.0,100000.0,0.0,0.0
Asit C. Mehta Financial Services Limited,2011-12-29,2012-03-28,90,100000.0,98863.32131965623,-1136.6786803437717,-0.011366786803437723
Avance Technologies Limited,2011-12-29,2012-03-28,90,100000.0,110001.56152404746,10001.561524047458,0.10001561524047453
BGR Energy Systems Limited,2011-12-29,2012-03-28,90,100000.0,178912.11105407364,78912.11105407364,0.7891211105407363
Bajaj Consumer Care Limited,2011-12-29,2012-03-28,90,100000.0,114796.1700899337,14796.170089933701,0.14796170089933702
Bedmutha Industries Limited ,2011-12-29,2012-03-28,90,100000.0,70696.32158283406,-29303.67841716594,-0.29303678417165935
Bhilwara Spinners Limited,2011-12-29,2012-03-28,90,100000.0,97177.94617193623,-2822.05382806377,-0.028220538280637752
Bodal Chemicals Limited,2011-12-29,2012-03-28,90,100000.0,102008.90423405416,2008.9042340541637,0.02008904234054154
Borosil Renewables Limited,2011-12-29,2012-03-28,90,100000.0,82602.63183291254,-17397.368167087465,-0.17397368167087468
Cantabil Retail India Limited ,2011-12-29,2012-03-28,90,100000.0,115068.37821964931,15068.378219649312,0.15068378219649303
Choice International Limited,2011-12-29,2012-03-28,90,100000.0,76025.4245704638,-23974.5754295362,-0.23974575429536193
DMCC Speciality Chemicals Limited,2011-12-29,2012-03-28,90,100000.0,101193.22796276628,1193.2279627662792,0.011932279627662856
