
lookback_quarters,threshold,exit_method,exit_param,statistic,na_allowed_pct,initial_capital,max_positions,position_size_pct,initial_value,final_value,CAGR,max_drawdown,Sharpe,win_ratio,Calmar,num_trades,start_date,end_date
3,0.8,holding_period,4Q,mean,0.3,10000000,200,0.005,10000000.0,11943622.178667026,0.007427965396856306,-0.039443244607139084,0.46726766162448735,0.3880597014925373,0.18832034410049198,67,2001-01-01,2025-01-01
3,0.8,holding_period,2Y,mean,0.3,10000000,200,0.005,10000000.0,12023791.74908495,0.007708821125373078,-0.08840775145391117,0.44878973390754284,0.47692307692307695,0.08719621298582454,65,2001-01-01,2025-01-01
3,0.8,holding_period,3Y,mean,0.3,10000000,200,0.005,10000000.0,12736451.029842125,0.010129414909988865,-0.11109315657383158,0.3518457752704514,0.453125,0.09117946795630873,64,2001-01-01,2025-01-01
3,0.8,holding_period,5Y,mean,0.3,10000000,200,0.005,10000000.0,12972515.065890828,0.010902663908971322,-0.17316908694369432,0.32540839846081154,0.4482758620689655,0.06295964309447626,58,2001-01-01,2025-01-01
3,0.8,holding_period,7Y,mean,0.3,10000000,200,0.005,10000000.0,18566667.371637408,0.02611786344386302,-0.20971696300624443,0.519782093092176,0.5,0.12453863087405738,52,2001-01-01,2025-01-01
3,0.8,sell_threshold,10pct,mean,0.3,10000000,200,0.005,10000000.0,38417382.85058319,0.05768251275536862,-0.32636263429988194,0.636336605318899,0.4090909090909091,0.17674361796689753,22,2001-01-01,2025-01-01
3,0.8,sell_threshold,20pct,mean,0.3,10000000,200,0.005,10000000.0,38495855.56056803,0.05777244392555936,-0.32575961197980596,0.6380458836875987,0.4090909090909091,0.17734685885228985,22,2001-01-01,2025-01-01
3,0.8,sell_threshold,30pct,mean,0.3,10000000,200,0.005,10000000.0,41036657.13341921,0.06059318537458469,-0.32520228230751497,0.6563114026739575,0.42857142857142855,0.18632460062899278,21,2001-01-01,2025-01-01
3,0.8,sell_threshold,40pct,mean,0.3,10000000,200,0.005,10000000.0,40962771.31731582,0.0605135508029655,-0.3250196247376604,0.6557188681968601,0.3888888888888889,0.1861842984152388,18,2001-01-01,2025-01-01
3,0.8,sell_threshold,50pct,mean,0.3,10000000,200,0.005,10000000.0,40850215.95926061,0.06039197300353916,-0.3258997366246872,0.6522526048219156,0.3888888888888889,0.18530844372264035,18,2001-01-01,2025-01-01
3,0.8,sell_threshold,60pct,mean,0.3,10000000,200,0.005,10000000.0,40883986.098386854,0.06042848383384558,-0.3256351753406675,0.6528483023915115,0.3888888888888889,0.18557111887752156,18,2001-01-01,2025-01-01
3,0.8,sell_threshold,80pct,mean,0.3,10000000,200,0.005,10000000.0,40920741.20692174,0.06046818905382878,-0.32534771700715936,0.6534969662295195,0.4117647058823529,0.18585711807068916,17,2001-01-01,2025-01-01
3,0.8,sell_threshold,70pct,mean,0.3,10000000,200,0.005,10000000.0,40907249.75599986,0.06045361869695354,-0.32545317343370467,0.6532486347498797,0.4117647058823529,0.18575212544138253,17,2001-01-01,2025-01-01
4,0.1,holding_period,1Q,mean,0.3,10000000,200,0.005,10000000.0,28159857.137950502,0.04408198410215092,-0.3557477400246642,0.6046264307899233,0.4056269608339237,0.12391360265308976,9881,2001-01-01,2025-01-01
4,0.1,holding_period,2Q,mean,0.3,10000000,200,0.005,10000000.0,38217742.6830407,0.05745292539585378,-0.27853774567988276,0.7529172593600911,0.43289124668435014,0.20626621090659344,5655,2001-01-01,2025-01-01
4,0.1,holding_period,3Q,mean,0.3,10000000,200,0.005,10000000.0,44164878.23284569,0.06384464021312475,-0.2248231197837939,0.641480651352379,0.45223700120918986,0.2839772007190468,4135,2001-01-01,2025-01-01
4,0.1,holding_period,4Q,mean,0.3,10000000,200,0.005,10000000.0,60569454.79024795,0.07793829915504391,-0.1679714857242355,0.776230116402365,0.4908049442267109,0.46399720059033034,3317,2001-01-01,2025-01-01
4,0.1,holding_period,2Y,mean,0.3,10000000,200,0.005,10000000.0,60986711.63359736,0.07824669104795756,-0.2851423567811246,0.7927407338550791,0.5550824906865354,0.2744127246869176,1879,2001-01-01,2025-01-01
4,0.1,holding_period,3Y,mean,0.3,10000000,200,0.005,10000000.0,72105287.58675103,0.08579698083391385,-0.29121274037512407,0.7271886232186543,0.5990491283676703,0.2946195991404598,1262,2001-01-01,2025-01-01
4,0.1,holding_period,5Y,mean,0.3,10000000,200,0.005,10000000.0,84700357.41232695,0.09310501081720624,-0.34693823061098866,0.6860499069167353,0.6138996138996139,0.2683619232542927,777,2001-01-01,2025-01-01
4,0.1,holding_period,7Y,mean,0.3,10000000,200,0.005,10000000.0,109954754.62573075,0.10505505925477165,-0.6624571639824943,0.4990004164534593,0.6951456310679611,0.15858392808859076,515,2001-01-01,2025-01-01
4,0.1,sell_threshold,10pct,mean,0.3,10000000,200,0.005,10000000.0,94776445.00495386,0.09823644227946415,-0.2766995214874744,0.8559292270781995,0.746218487394958,0.35502931754766737,595,2001-01-01,2025-01-01
4,0.1,sell_threshold,20pct,mean,0.3,10000000,200,0.005,10000000.0,103713016.84877726,0.10236746258407003,-0.2825912823251194,0.8847340919891644,0.7924944812362031,0.3622456494121321,453,2001-01-01,2025-01-01
4,0.1,sell_threshold,30pct,mean,0.3,10000000,200,0.005,10000000.0,116132424.82787451,0.10757479060857245,-0.3016639209861016,0.8873498651184816,0.7932692307692307,0.35660476154033904,416,2001-01-01,2025-01-01
4,0.1,sell_threshold,40pct,mean,0.3,10000000,200,0.005,10000000.0,120042428.09263049,0.10910402694842958,-0.29798960871572105,0.8882175473634115,0.7840236686390533,0.36613366291075494,338,2001-01-01,2025-01-01
4,0.1,sell_threshold,50pct,mean,0.3,10000000,200,0.005,10000000.0,135212773.3900692,0.11461719451928287,-0.31390706395395485,0.905465987586665,0.782051282051282,0.3651309820033084,312,2001-01-01,2025-01-01
4,0.1,sell_threshold,60pct,mean,0.3,10000000,200,0.005,10000000.0,149140453.81537038,0.1191796655863282,-0.3233767202918268,0.9299350031481107,0.79182156133829,0.36854744979408594,269,2001-01-01,2025-01-01
4,0.2,holding_period,1Q,mean,0.3,10000000,200,0.005,10000000.0,22922322.33055615,0.03516785075410778,-0.3532352633536835,0.5729528995893447,0.39612365849751724,0.09955928640933932,6243,2001-01-01,2025-01-01
4,0.1,sell_threshold,70pct,mean,0.3,10000000,200,0.005,10000000.0,155391508.97114143,0.12109600120054842,-0.317940582687327,0.9408007769263604,0.8015564202334631,0.38087620075741674,257,2001-01-01,2025-01-01
4,0.2,holding_period,2Q,mean,0.3,10000000,200,0.005,10000000.0,28103378.72570836,0.04399464813980525,-0.3031910971380515,0.7030198051592443,0.4104401228249744,0.1451053429836472,3908,2001-01-01,2025-01-01
4,0.1,sell_threshold,80pct,mean,0.3,10000000,200,0.005,10000000.0,157817068.45411375,0.12181975135434286,-0.31344028671356766,0.941959250344395,0.8133333333333334,0.3886537771887182,225,2001-01-01,2025-01-01
4,0.2,holding_period,3Q,mean,0.3,10000000,200,0.005,10000000.0,38677121.202393435,0.057979507900342675,-0.211861040312527,0.520480074989795,0.4387890884896873,0.2736676257928978,3006,2001-01-01,2025-01-01
4,0.2,holding_period,4Q,mean,0.3,10000000,200,0.005,10000000.0,50233159.37075445,0.06956685795648143,-0.17589621807679423,0.6238566024387818,0.47102294826915597,0.39549945255849306,2571,2001-01-01,2025-01-01
4,0.2,holding_period,2Y,mean,0.3,10000000,200,0.005,10000000.0,58832388.99831306,0.07663217252249255,-0.3541100884225873,0.7410351578865121,0.5596541786743516,0.21640776421778013,1735,2001-01-01,2025-01-01
4,0.2,holding_period,3Y,mean,0.3,10000000,200,0.005,10000000.0,62748052.11239463,0.0795265892741257,-0.3320017815690316,0.6153183484615242,0.5834845735027223,0.23953663410565196,1102,2001-01-01,2025-01-01
4,0.2,holding_period,5Y,mean,0.3,10000000,200,0.005,10000000.0,76703784.09618203,0.08859758431113884,-0.3339209353360171,0.6405384968349659,0.5879828326180258,0.2653250363652255,699,2001-01-01,2025-01-01
4,0.2,holding_period,7Y,mean,0.3,10000000,200,0.005,10000000.0,107259683.08788359,0.10391301730824698,-0.6517263754719514,0.4777708270506788,0.6535269709543569,0.15944270666197569,482,2001-01-01,2025-01-01
4,0.2,sell_threshold,10pct,mean,0.3,10000000,200,0.005,10000000.0,91908341.3523316,0.09683118225688392,-0.2734776634810848,0.8497628157287498,0.7559808612440191,0.35407345895940523,418,2001-01-01,2025-01-01
4,0.2,sell_threshold,20pct,mean,0.3,10000000,200,0.005,10000000.0,101450175.34757434,0.10135467618312632,-0.26604329197662524,0.8522032533262087,0.7613941018766756,0.3809706135798057,373,2001-01-01,2025-01-01
4,0.2,sell_threshold,40pct,mean,0.3,10000000,200,0.005,10000000.0,120329745.12602404,0.10921450857421222,-0.29247151119424364,0.8503786336354715,0.7796610169491526,0.37341930545049873,295,2001-01-01,2025-01-01
4,0.2,sell_threshold,30pct,mean,0.3,10000000,200,0.005,10000000.0,115399895.99367788,0.10728281329110034,-0.2850934464168403,0.8618135986468272,0.7405541561712846,0.3763075392979753,397,2001-01-01,2025-01-01
4,0.2,sell_threshold,50pct,mean,0.3,10000000,200,0.005,10000000.0,137905450.00963774,0.11553335279200083,-0.3140650758439816,0.8640286245548663,0.7795275590551181,0.3678643748641267,254,2001-01-01,2025-01-01
4,0.2,sell_threshold,60pct,mean,0.3,10000000,200,0.005,10000000.0,151643682.29674986,0.11995613573886987,-0.3228767267959653,0.8648878831851147,0.7699115044247787,0.3715230172494701,226,2001-01-01,2025-01-01
4,0.3,holding_period,1Q,mean,0.3,10000000,200,0.005,10000000.0,17868254.77135381,0.024479853414009378,-0.3331120860238944,0.515740056207095,0.3845500848896435,0.07348833753289101,3534,2001-01-01,2025-01-01
4,0.2,sell_threshold,70pct,mean,0.3,10000000,200,0.005,10000000.0,150494481.50869286,0.11960120520276463,-0.3196548829328651,0.857416553251393,0.73568281938326,0.37415729146826027,227,2001-01-01,2025-01-01
4,0.3,holding_period,2Q,mean,0.3,10000000,200,0.005,10000000.0,24275583.065671124,0.03764485311420973,-0.31142007143343103,0.7343177837107524,0.4208782104391052,0.12088126799578065,2414,2001-01-01,2025-01-01
4,0.2,sell_threshold,80pct,mean,0.3,10000000,200,0.005,10000000.0,153829238.04702297,0.12062408861906193,-0.32323116000218527,0.8641992255798939,0.7802197802197802,0.37318211715184396,182,2001-01-01,2025-01-01
4,0.3,holding_period,3Q,mean,0.3,10000000,200,0.005,10000000.0,34352061.0505825,0.05276482685597039,-0.22257577829449998,0.5227993337116492,0.4455095862764884,0.23706455060062684,1982,2001-01-01,2025-01-01
4,0.3,holding_period,4Q,mean,0.3,10000000,200,0.005,10000000.0,38677649.8722211,0.05798011045098428,-0.2053954356993428,0.5724887799332827,0.45540460720614295,0.28228529155757576,1693,2001-01-01,2025-01-01
4,0.3,holding_period,2Y,mean,0.3,10000000,200,0.005,10000000.0,48574398.72003348,0.06807145830541783,-0.37710289909180394,0.7095810421402756,0.5454545454545454,0.18051162817723698,1309,2001-01-01,2025-01-01
4,0.3,holding_period,3Y,mean,0.3,10000000,200,0.005,10000000.0,54238822.47790724,0.07299144792716672,-0.3534237847970228,0.5886273653683762,0.5822222222222222,0.2065266998628486,900,2001-01-01,2025-01-01
4,0.3,holding_period,5Y,mean,0.3,10000000,200,0.005,10000000.0,71888858.89041531,0.08566098972405989,-0.3960840032310138,0.619400650295998,0.5922038980509745,0.21626975344949387,667,2001-01-01,2025-01-01
4,0.3,holding_period,7Y,mean,0.3,10000000,200,0.005,10000000.0,86066888.84153105,0.09383421605034692,-0.6729350586104097,0.440078165853783,0.6453744493392071,0.13944022510004414,454,2001-01-01,2025-01-01
4,0.3,sell_threshold,10pct,mean,0.3,10000000,200,0.005,10000000.0,94140125.24127884,0.09792822239209342,-0.27209996257208663,0.8776288922878219,0.7306501547987616,0.35989796347785086,323,2001-01-01,2025-01-01
4,0.3,sell_threshold,20pct,mean,0.3,10000000,200,0.005,10000000.0,101600504.03824393,0.10142262734054053,-0.28832913327753673,0.8838992224086635,0.72,0.35175990087312553,300,2001-01-01,2025-01-01
4,0.3,sell_threshold,30pct,mean,0.3,10000000,200,0.005,10000000.0,103766895.47122969,0.10239131818035485,-0.2916637075722832,0.8551808585998484,0.71875,0.3510595097094113,288,2001-01-01,2025-01-01
4,0.3,sell_threshold,40pct,mean,0.3,10000000,200,0.005,10000000.0,113289862.2289893,0.1064317431154802,-0.3052052197867896,0.8664209909852743,0.7309417040358744,0.3487218966629448,223,2001-01-01,2025-01-01
4,0.3,sell_threshold,50pct,mean,0.3,10000000,200,0.005,10000000.0,137673927.5917264,0.11545525611635998,-0.3541727456864041,0.8657392876088754,0.7135678391959799,0.3259857160736692,199,2001-01-01,2025-01-01
4,0.4,holding_period,1Q,mean,0.3,10000000,200,0.005,10000000.0,15866466.671644023,0.019420452792497045,-0.25909296790707037,0.5013144322207922,0.38010471204188484,0.07495553796528602,1910,2001-01-01,2025-01-01
4,0.3,sell_threshold,60pct,mean,0.3,10000000,200,0.005,10000000.0,132833762.81635341,0.11379309156776651,-0.3322348110371354,0.8517835374958997,0.6972972972972973,0.3425080328353892,185,2001-01-01,2025-01-01
4,0.4,holding_period,2Q,mean,0.3,10000000,200,0.005,10000000.0,20524333.990077768,0.03041272037810172,-0.28144386912108954,0.6894732443063121,0.4342105263157895,0.1080596300536816,1368,2001-01-01,2025-01-01
4,0.3,sell_threshold,70pct,mean,0.3,10000000,200,0.005,10000000.0,135654864.4045479,0.11476880491464914,-0.3368129399710124,0.8508422929810124,0.7151162790697675,0.3407493931929297,172,2001-01-01,2025-01-01
4,0.3,sell_threshold,80pct,mean,0.3,10000000,200,0.005,10000000.0,146766623.44888106,0.11843170786748991,-0.36526312382171805,0.8583047185009657,0.7225806451612903,0.3242366944364618,155,2001-01-01,2025-01-01
4,0.4,holding_period,3Q,mean,0.3,10000000,200,0.005,10000000.0,26776082.63585352,0.041892215761371476,-0.21851341302563035,0.5600390461096029,0.4401378122308355,0.1917146191682877,1161,2001-01-01,2025-01-01
4,0.4,holding_period,4Q,mean,0.3,10000000,200,0.005,10000000.0,30748868.32093579,0.04791537900766496,-0.2157780199967378,0.6365128195542922,0.47771317829457366,0.22205866477220138,1032,2001-01-01,2025-01-01
4,0.4,holding_period,2Y,mean,0.3,10000000,200,0.005,10000000.0,38674258.6731365,0.05797624519984623,-0.3317530776357247,0.741500750399227,0.5547619047619048,0.17475721887200085,840,2001-01-01,2025-01-01
4,0.4,holding_period,3Y,mean,0.3,10000000,200,0.005,10000000.0,43814927.16383456,0.06349206513910843,-0.32922462697015836,0.5394431548214776,0.5856269113149847,0.1928533285113677,654,2001-01-01,2025-01-01
4,0.4,holding_period,5Y,mean,0.3,10000000,200,0.005,10000000.0,59203005.02420498,0.07691391757251642,-0.4615119715150248,0.6047093565464096,0.558648111332008,0.16665638665889393,503,2001-01-01,2025-01-01
4,0.4,holding_period,7Y,mean,0.3,10000000,200,0.005,10000000.0,76730771.40067801,0.08861354037027347,-0.6158810377064877,0.5232780514866336,0.6288343558282209,0.14388093632540816,326,2001-01-01,2025-01-01
4,0.4,sell_threshold,10pct,mean,0.3,10000000,200,0.005,10000000.0,82882433.23275581,0.09211725924213265,-0.2968670180641114,0.9098499652498637,0.6505190311418685,0.3102980581771432,289,2001-01-01,2025-01-01
4,0.4,sell_threshold,20pct,mean,0.3,10000000,200,0.005,10000000.0,88311160.9505371,0.09500806134055928,-0.30177273037056146,0.9081739034062326,0.6835443037974683,0.3148331568060979,237,2001-01-01,2025-01-01
4,0.4,sell_threshold,30pct,mean,0.3,10000000,200,0.005,10000000.0,94668434.61111848,0.09818426432940774,-0.31294596938122615,0.8607111330725012,0.7073170731707317,0.3137419041489591,205,2001-01-01,2025-01-01
4,0.4,sell_threshold,40pct,mean,0.3,10000000,200,0.005,10000000.0,102104542.82437927,0.10164976051902341,-0.33127292957655247,0.8761599089058962,0.6825396825396826,0.3068459612711385,189,2001-01-01,2025-01-01
4,0.4,sell_threshold,50pct,mean,0.3,10000000,200,0.005,10000000.0,115407985.82262795,0.1072860474894497,-0.34616626410023826,0.8912237969616987,0.7005988023952096,0.30992635220624276,167,2001-01-01,2025-01-01
4,0.4,sell_threshold,60pct,mean,0.3,10000000,200,0.005,10000000.0,116374330.4633981,0.10767082376657311,-0.3454230390651114,0.8799290795537996,0.6815286624203821,0.31170712891063823,157,2001-01-01,2025-01-01
4,0.5,holding_period,1Q,mean,0.3,10000000,200,0.005,10000000.0,13233837.412908904,0.011743077225020437,-0.2008471474315489,0.38851351221265107,0.33762376237623765,0.05846773217938093,1010,2001-01-01,2025-01-01
4,0.4,sell_threshold,70pct,mean,0.3,10000000,200,0.005,10000000.0,118678335.65303992,0.10857601229995462,-0.3453903325033044,0.8873466734070614,0.6923076923076923,0.31435741560286967,143,2001-01-01,2025-01-01
4,0.5,holding_period,2Q,mean,0.3,10000000,200,0.005,10000000.0,15008330.204006296,0.01706142404867439,-0.23805769501045165,0.48877849538421986,0.3958041958041958,0.07166928188532333,715,2001-01-01,2025-01-01
4,0.5,holding_period,3Q,mean,0.3,10000000,200,0.005,10000000.0,19705598.02168343,0.028666430903652618,-0.22160675268737942,0.5903542498872956,0.44855305466237944,0.12935720846057586,622,2001-01-01,2025-01-01
4,0.4,sell_threshold,80pct,mean,0.3,10000000,200,0.005,10000000.0,121823677.23928012,0.10978492457775157,-0.3528116511597157,0.8907780599397648,0.7258064516129032,0.31117148262218985,124,2001-01-01,2025-01-01
4,0.5,holding_period,4Q,mean,0.3,10000000,200,0.005,10000000.0,23995805.638472043,0.037143792398243614,-0.21744029766158085,0.7594953752642262,0.498220640569395,0.17082294679366825,562,2001-01-01,2025-01-01
4,0.5,holding_period,2Y,mean,0.3,10000000,200,0.005,10000000.0,31571225.42411866,0.0490684109726105,-0.2659418701693788,0.7711157082476425,0.5737704918032787,0.18450803155350734,488,2001-01-01,2025-01-01
4,0.5,holding_period,3Y,mean,0.3,10000000,200,0.005,10000000.0,31320579.69069512,0.04872005841467386,-0.29718316198631334,0.6627108835465519,0.5793103448275863,0.16393949808272665,435,2001-01-01,2025-01-01
4,0.5,holding_period,5Y,mean,0.3,10000000,200,0.005,10000000.0,47954328.5345065,0.06749985718635032,-0.3752618530722145,0.7339183653544695,0.56,0.17987401765923916,325,2001-01-01,2025-01-01
4,0.5,holding_period,7Y,mean,0.3,10000000,200,0.005,10000000.0,62294066.20505499,0.07920002072444743,-0.47609791781835203,0.6660205512894728,0.6118143459915611,0.16635237786245685,237,2001-01-01,2025-01-01
4,0.5,sell_threshold,10pct,mean,0.3,10000000,200,0.005,10000000.0,76434477.55355555,0.08843806328406867,-0.30242806283116397,0.9286244292035849,0.6473429951690821,0.29242677566413816,207,2001-01-01,2025-01-01
4,0.5,sell_threshold,20pct,mean,0.3,10000000,200,0.005,10000000.0,80893529.12876272,0.09101253645306961,-0.30990204162973817,0.9095264324334488,0.653179190751445,0.2936816291188191,173,2001-01-01,2025-01-01
4,0.5,sell_threshold,30pct,mean,0.3,10000000,200,0.005,10000000.0,83932053.56656387,0.09269006331104546,-0.3268454024029542,0.8988802715779166,0.6625,0.28358992548033984,160,2001-01-01,2025-01-01
4,0.5,sell_threshold,40pct,mean,0.3,10000000,200,0.005,10000000.0,87062462.51511185,0.09435851840811216,-0.3254479094061678,0.909767007365631,0.6736111111111112,0.289934320304237,144,2001-01-01,2025-01-01
4,0.5,sell_threshold,50pct,mean,0.3,10000000,200,0.005,10000000.0,99969264.78929415,0.1006800733144897,-0.3332636098620682,0.9278981298891428,0.6692307692307692,0.3021034110389651,130,2001-01-01,2025-01-01
4,0.6,holding_period,1Q,mean,0.3,10000000,200,0.005,10000000.0,11303426.033432923,0.005118085195275679,-0.14155205502658058,0.2389982008051513,0.315884476534296,0.036156911987710864,554,2001-01-01,2025-01-01
4,0.5,sell_threshold,60pct,mean,0.3,10000000,200,0.005,10000000.0,101403871.16200481,0.10133372645431238,-0.338074580701619,0.9286268471716571,0.6752136752136753,0.2997377863902416,117,2001-01-01,2025-01-01
4,0.5,sell_threshold,70pct,mean,0.3,10000000,200,0.005,10000000.0,108388255.02725892,0.10439456157559213,-0.34786508608102,0.942989267101392,0.696078431372549,0.3001007164923644,102,2001-01-01,2025-01-01
4,0.6,holding_period,2Q,mean,0.3,10000000,200,0.005,10000000.0,13565072.872614238,0.012785765509220726,-0.1456178706764236,0.47778588290795715,0.4,0.08780354670637838,395,2001-01-01,2025-01-01
4,0.5,sell_threshold,80pct,mean,0.3,10000000,200,0.005,10000000.0,111754474.64154254,0.10580285034657533,-0.34696733443539435,0.9567837426919259,0.693069306930693,0.30493605548990355,101,2001-01-01,2025-01-01
4,0.6,holding_period,3Q,mean,0.3,10000000,200,0.005,10000000.0,16482356.154852992,0.021039328462820084,-0.13877825535621643,0.5754912809788981,0.44668587896253603,0.15160392677380383,347,2001-01-01,2025-01-01
4,0.6,holding_period,4Q,mean,0.3,10000000,200,0.005,10000000.0,18721255.751634043,0.02647243358907958,-0.13884183744839246,0.6891230360344951,0.4984126984126984,0.1906661138716159,315,2001-01-01,2025-01-01
4,0.6,holding_period,2Y,mean,0.3,10000000,200,0.005,10000000.0,22759909.705597166,0.034861203206224545,-0.20707945551517173,0.7140929790168874,0.5429553264604811,0.16834699086636545,291,2001-01-01,2025-01-01
4,0.6,holding_period,3Y,mean,0.3,10000000,200,0.005,10000000.0,22350659.51685381,0.03407910877144693,-0.2268971397595878,0.585973539170257,0.5298507462686567,0.15019629074018276,268,2001-01-01,2025-01-01
4,0.6,holding_period,5Y,mean,0.3,10000000,200,0.005,10000000.0,31903102.633274343,0.049525604903193354,-0.3053085770772971,0.698162674711517,0.5141509433962265,0.16221491507804778,212,2001-01-01,2025-01-01
4,0.6,holding_period,7Y,mean,0.3,10000000,200,0.005,10000000.0,48840429.68901104,0.06831455367592065,-0.3859154762930188,0.714646292723483,0.5406976744186046,0.17701947154887,172,2001-01-01,2025-01-01
4,0.6,sell_threshold,10pct,mean,0.3,10000000,200,0.005,10000000.0,67515117.09318888,0.08282525419318065,-0.2693816023910284,0.9305410957560319,0.6119402985074627,0.30746440535665587,134,2001-01-01,2025-01-01
4,0.6,sell_threshold,20pct,mean,0.3,10000000,200,0.005,10000000.0,70472849.41600949,0.08476145010606984,-0.2647583361293579,0.9285106716135364,0.5901639344262295,0.32014648280859553,122,2001-01-01,2025-01-01
4,0.6,sell_threshold,30pct,mean,0.3,10000000,200,0.005,10000000.0,75280110.52367488,0.08774812579033431,-0.2771261698293652,0.9152853953924786,0.6036036036036037,0.3166360140017214,111,2001-01-01,2025-01-01
4,0.6,sell_threshold,40pct,mean,0.3,10000000,200,0.005,10000000.0,80799323.77700806,0.09095956733366628,-0.2767527765642049,0.9262092195981976,0.625,0.328667225900674,104,2001-01-01,2025-01-01
4,0.6,sell_threshold,50pct,mean,0.3,10000000,200,0.005,10000000.0,82863308.33467954,0.09210675795124623,-0.275898450184596,0.9286358997515471,0.59375,0.33384296972172245,96,2001-01-01,2025-01-01
4,0.6,sell_threshold,60pct,mean,0.3,10000000,200,0.005,10000000.0,84628882.22259614,0.09306656081356568,-0.2811596774963953,0.931664348063844,0.5955056179775281,0.33100962998066774,89,2001-01-01,2025-01-01
4,0.7,holding_period,1Q,mean,0.3,10000000,200,0.005,10000000.0,10448567.425670333,0.0018299968862285354,-0.0828154165171178,0.13758082739969946,0.304029304029304,0.022097297377599717,273,2001-01-01,2025-01-01
4,0.6,sell_threshold,70pct,mean,0.3,10000000,200,0.005,10000000.0,87174127.9408885,0.0944169663732235,-0.30573393448619024,0.9232640985128044,0.5625,0.30882069578536836,80,2001-01-01,2025-01-01
4,0.7,holding_period,2Q,mean,0.3,10000000,200,0.005,10000000.0,12130469.388041517,0.008079771828195526,-0.09016814652253394,0.4742620275623907,0.41,0.0896078287045227,200,2001-01-01,2025-01-01
4,0.6,sell_threshold,80pct,mean,0.3,10000000,200,0.005,10000000.0,88922190.34791431,0.0953227034425368,-0.3117730143852397,0.9275817033156539,0.5714285714285714,0.30574391959642827,77,2001-01-01,2025-01-01
4,0.7,holding_period,3Q,mean,0.3,10000000,200,0.005,10000000.0,14075257.042328687,0.014344971576583765,-0.08717571412578069,0.5731479018272718,0.42857142857142855,0.16455238388854782,175,2001-01-01,2025-01-01
4,0.7,holding_period,4Q,mean,0.3,10000000,200,0.005,10000000.0,15597765.447186878,0.018695214655399583,-0.0876197488940604,0.7029155082825609,0.4409937888198758,0.21336758997111097,161,2001-01-01,2025-01-01
4,0.7,holding_period,2Y,mean,0.3,10000000,200,0.005,10000000.0,16747333.183737582,0.021718057895012244,-0.13985667164925522,0.712817740151079,0.5165562913907285,0.1552879647349158,151,2001-01-01,2025-01-01
4,0.7,holding_period,3Y,mean,0.3,10000000,200,0.005,10000000.0,16400664.96083051,0.020827969486737707,-0.1506097039079681,0.4799187038075676,0.4791666666666667,0.13829101941176972,144,2001-01-01,2025-01-01
4,0.7,holding_period,5Y,mean,0.3,10000000,200,0.005,10000000.0,18443810.40710773,0.025834050225090666,-0.2508166060974239,0.5011292769192252,0.46511627906976744,0.1029997599722565,129,2001-01-01,2025-01-01
4,0.7,holding_period,7Y,mean,0.3,10000000,200,0.005,10000000.0,25986173.533114303,0.040593073070269714,-0.2865086248589518,0.6319634772263241,0.48214285714285715,0.14168185369726194,112,2001-01-01,2025-01-01
4,0.7,sell_threshold,10pct,mean,0.3,10000000,200,0.005,10000000.0,45614962.59064931,0.06527762473823473,-0.24821382276032092,0.8469251691449894,0.5238095238095238,0.2629894822629109,63,2001-01-01,2025-01-01
4,0.7,sell_threshold,20pct,mean,0.3,10000000,200,0.005,10000000.0,47895302.745691456,0.06744507657886345,-0.25383475578579817,0.8642901700004322,0.48214285714285715,0.26570465644105046,56,2001-01-01,2025-01-01
4,0.7,sell_threshold,30pct,mean,0.3,10000000,200,0.005,10000000.0,49004260.60734837,0.06846362949595997,-0.2734832520906164,0.8604812537468207,0.46153846153846156,0.25033938631560193,52,2001-01-01,2025-01-01
4,0.7,sell_threshold,40pct,mean,0.3,10000000,200,0.005,10000000.0,51535848.12425862,0.07070844019348344,-0.2726901147000825,0.8864019239927424,0.4897959183673469,0.2592996092698554,49,2001-01-01,2025-01-01
4,0.7,sell_threshold,50pct,mean,0.3,10000000,200,0.005,10000000.0,53935292.500685975,0.0727405808796786,-0.28238608128537124,0.9078996196111662,0.46808510638297873,0.2575926566514058,47,2001-01-01,2025-01-01
4,0.7,sell_threshold,60pct,mean,0.3,10000000,200,0.005,10000000.0,55395687.1062289,0.07393541612764709,-0.2755475185040689,0.9214675423234369,0.4666666666666667,0.26832183620828115,45,2001-01-01,2025-01-01
4,0.8,holding_period,1Q,mean,0.3,10000000,200,0.005,10000000.0,10491967.995792901,0.002003041690762375,-0.052691124322982875,0.15610704066026748,0.2937062937062937,0.038014783637643615,143,2001-01-01,2025-01-01
4,0.7,sell_threshold,70pct,mean,0.3,10000000,200,0.005,10000000.0,55597819.56080827,0.07409840908169674,-0.27246310943652524,0.9298560528801048,0.46153846153846156,0.27195758440450146,39,2001-01-01,2025-01-01
4,0.8,holding_period,2Q,mean,0.3,10000000,200,0.005,10000000.0,10837102.70818657,0.003355224099207188,-0.04750014391023189,0.3452150235591687,0.32653061224489793,0.07063608282004483,98,2001-01-01,2025-01-01
4,0.7,sell_threshold,80pct,mean,0.3,10000000,200,0.005,10000000.0,55232215.466862455,0.07380318057485269,-0.27026384520169805,0.9159093645917382,0.4722222222222222,0.27307825994917423,36,2001-01-01,2025-01-01
4,0.8,holding_period,3Q,mean,0.3,10000000,200,0.005,10000000.0,11828111.378943631,0.007020106458960562,-0.045565653603140195,0.39611326108457456,0.3614457831325301,0.15406574697914058,83,2001-01-01,2025-01-01
