stock,entry_date,exit_date,holding_days,exit_reason,invested,exit_value,pnl,return_pct
CyberTech Systems and Software Limited ,2004-12-13,2006-01-02,385,holding_period,50000.0,50000.0,0.0,0.0
Trigyn Technologies Limited,2004-12-13,2006-01-02,385,holding_period,50000.0,50000.0,0.0,0.0
Adani Enterprises Limited,2006-01-02,2006-07-03,182,holding_period,50000.0,104808.8317913697,54808.831791369696,1.096176635827394
Jagsonpal Pharmaceuticals Limited ,2006-03-01,2006-08-28,180,holding_period,50000.0,50000.0,0.0,0.0
Noida Toll Bridge Company Limited ,2006-04-17,2006-10-16,182,holding_period,50000.0,50000.0,0.0,0.0
DCM Shriram Limited ,2006-07-07,2008-01-02,544,holding_period,50000.0,50000.0,0.0,0.0
Sundram Fasteners Limited ,2006-09-29,2008-01-02,460,holding_period,50000.0,23151.7224327766,-26848.2775672234,-0.536965551344468
Noida Toll Bridge Company Limited ,2006-10-16,2008-01-02,443,holding_period,50000.0,116769.27465174186,66769.27465174186,1.335385493034837
Apollo Tyres Limited ,2008-01-02,2008-06-30,180,holding_period,50000.0,27906.63320928844,-22093.36679071156,-0.4418673358142312
Noida Toll Bridge Company Limited ,2008-01-02,2008-06-30,180,holding_period,50000.0,19913.962933816427,-30086.037066183573,-0.6017207413236715
DCM Shriram Limited ,2008-01-16,2008-07-14,180,holding_period,50000.0,34109.26470665267,-15890.73529334733,-0.3178147058669466
Sundram Fasteners Limited ,2008-01-21,2008-07-21,182,holding_period,50000.0,24472.557908015122,-25527.442091984878,-0.5105488418396975
Mahindra Lifespace Developers Limited,2008-01-22,2008-07-21,181,holding_period,50000.0,38638.60004027608,-11361.399959723924,-0.22722799919447845
Rico Auto Industries Limited,2008-01-22,2008-07-21,181,holding_period,50000.0,50000.0,0.0,0.0
City Union Bank Limited ,2008-01-23,2008-07-21,180,holding_period,50000.0,32330.314538903498,-17669.685461096502,-0.35339370922193003
Cinevista Limited ,2008-01-25,2008-07-23,180,holding_period,50000.0,50000.0,0.0,0.0
Manugraph India Limited,2008-02-13,2008-08-11,180,holding_period,50000.0,50000.0,0.0,0.0
Kanoria Chemicals & Industries Limited ,2008-03-03,2008-09-01,182,holding_period,50000.0,50000.0,0.0,0.0
Jagsonpal Pharmaceuticals Limited ,2008-03-10,2008-09-08,182,holding_period,50000.0,50000.0,0.0,0.0
Bajaj Holdings & Investment Limited,2008-03-14,2008-09-10,180,holding_period,50000.0,29479.21061206565,-20520.78938793435,-0.41041578775868703
TVS Motor Company Limited,2008-03-24,2008-09-22,182,holding_period,50000.0,50707.51625983433,707.5162598343304,0.014150325196686575
63 moons technologies limited,2008-05-30,2008-11-26,180,holding_period,50000.0,17256.575624070432,-32743.424375929568,-0.6548684875185913
Havells India Limited ,2008-05-30,2008-11-26,180,holding_period,50000.0,12808.316103156578,-37191.683896843424,-0.7438336779368684
K.C.P. Sugar and Industries Corporation Limited,2008-06-09,2008-12-08,182,holding_period,50000.0,50000.0,0.0,0.0
Sasken Technologies Limited ,2008-06-09,2008-12-08,182,holding_period,50000.0,21612.68503028729,-28387.31496971271,-0.5677462993942541
Kalpataru Projects International Limited ,2008-06-16,2008-12-15,182,holding_period,50000.0,16457.16931204924,-33542.83068795076,-0.6708566137590153
PTC India Limited ,2008-06-23,2008-12-22,182,holding_period,50000.0,43316.35669086464,-6683.643309135361,-0.13367286618270724
Rane Engine Valve Limited,2008-06-24,2008-12-22,181,holding_period,50000.0,50000.0,0.0,0.0
Nahar Spinning Mills Limited,2008-06-25,2008-12-22,180,holding_period,50000.0,50000.0,0.0,0.0
Hindustan Zinc Limited,2008-06-26,2008-12-23,180,holding_period,50000.0,32281.252423751073,-17718.747576248927,-0.35437495152497855
TAJGVK Hotels & Resorts Limited ,2008-06-27,2008-12-24,180,holding_period,50000.0,20037.320103691785,-29962.679896308215,-0.5992535979261643
Apollo Tyres Limited ,2008-06-30,2008-12-29,182,holding_period,50000.0,28967.642332538173,-21032.357667461827,-0.4206471533492365
