stock,entry_date,exit_date,holding_days,exit_reason,invested,exit_value,pnl,return_pct
Balaji Telefilms Limited ,2006-01-02,2011-01-03,1827,holding_period,50000.0,20864.393140746928,-29135.606859253072,-0.5827121371850614
CyberTech Systems and Software Limited ,2006-01-02,2011-01-03,1827,holding_period,50000.0,50000.0,0.0,0.0
Jagsonpal Pharmaceuticals Limited ,2006-01-02,2011-01-03,1827,holding_period,50000.0,50000.0,0.0,0.0
LCC Infotech Limited,2006-01-02,2011-01-03,1827,holding_period,50000.0,50000.0,0.0,0.0
Sundram Fasteners Limited ,2006-01-02,2011-01-03,1827,holding_period,50000.0,19871.191644740604,-30128.808355259396,-0.6025761671051879
Trigyn Technologies Limited,2006-01-02,2011-01-03,1827,holding_period,50000.0,50000.0,0.0,0.0
Shree Rama Multi-Tech Limited ,2006-06-12,2011-05-17,1800,holding_period,50000.0,50000.0,0.0,0.0
Adani Enterprises Limited,2006-06-13,2011-05-18,1800,holding_period,50000.0,1183210.72437114,1133210.72437114,22.664214487422797
Coromandel International Limited ,2006-07-17,2011-06-21,1800,holding_period,50000.0,674914.8237361183,624914.8237361183,12.498296474722366
Havells India Limited ,2006-07-20,2011-06-24,1800,holding_period,50000.0,171505.47952017517,121505.47952017517,2.4301095904035033
Smartlink Holdings Limited ,2006-08-09,2011-07-14,1800,holding_period,50000.0,50000.0,0.0,0.0
Noida Toll Bridge Company Limited ,2006-09-29,2011-09-05,1802,holding_period,50000.0,44281.936831718274,-5718.063168281726,-0.11436126336563446
Apollo Tyres Limited ,2008-01-02,2012-12-06,1800,holding_period,50000.0,77915.47176030133,27915.471760301327,0.5583094352060265
DCM Shriram Limited ,2008-01-02,2012-12-06,1800,holding_period,50000.0,39541.36258947016,-10458.637410529838,-0.20917274821059673
TVS Motor Company Limited,2008-01-16,2012-12-20,1800,holding_period,50000.0,65779.15707357212,15779.157073572118,0.3155831414714423
Cinevista Limited ,2008-01-22,2012-12-26,1800,holding_period,50000.0,50000.0,0.0,0.0
TAJGVK Hotels & Resorts Limited ,2008-01-22,2012-12-26,1800,holding_period,50000.0,24877.69946541911,-25122.30053458089,-0.5024460106916178
City Union Bank Limited ,2008-01-23,2012-12-27,1800,holding_period,50000.0,114860.74593436556,64860.745934365565,1.2972149186873114
FDC Limited,2008-01-23,2012-12-27,1800,holding_period,50000.0,130270.55259421625,80270.55259421625,1.605411051884325
Manugraph India Limited,2008-01-30,2013-01-03,1800,holding_period,50000.0,50000.0,0.0,0.0
Rane Engine Valve Limited,2008-01-30,2013-01-03,1800,holding_period,50000.0,50000.0,0.0,0.0
Aurobindo Pharma Limited ,2008-01-31,2013-01-04,1800,holding_period,50000.0,187877.11689199484,137877.11689199484,2.757542337839897
Dr. Reddy's Laboratories Limited,2008-02-11,2013-01-15,1800,holding_period,50000.0,189251.3635023585,139251.3635023585,2.78502727004717
Vardhman Textiles Limited,2008-02-13,2013-01-17,1800,holding_period,50000.0,139539.09620819977,89539.09620819977,1.7907819241639955
Kanoria Chemicals & Industries Limited ,2008-02-29,2013-02-04,1802,holding_period,50000.0,50000.0,0.0,0.0
Bajaj Holdings & Investment Limited,2008-03-19,2013-02-21,1800,holding_period,50000.0,82662.4306354231,32662.430635423094,0.6532486127084618
Rico Auto Industries Limited,2008-03-31,2013-03-05,1800,holding_period,50000.0,50000.0,0.0,0.0
Carborundum Universal Limited ,2008-04-30,2013-04-04,1800,holding_period,50000.0,98490.24293363704,48490.24293363704,0.9698048586727408
Biocon Limited ,2008-05-28,2013-05-02,1800,holding_period,50000.0,62735.50037971422,12735.50037971422,0.2547100075942843
